query,subject,score
NP_592986.1,XP_001248303.2,877.0
NP_587856.1,XP_001239279.1,877.0
NP_587795.1,XP_012213816.1,876.0
NP_594862.1,XP_001242149.1,872.0
NP_594902.1,XP_001247709.1,867.0
NP_593490.1,XP_001242667.1,866.0
NP_596319.1,XP_001245371.1,865.0
NP_587771.1,XP_001243596.2,864.0
NP_593737.2,XP_004444874.1,863.0
NP_595153.2,XP_001248517.2,862.0
NP_593425.1,XP_001242551.2,861.0
NP_594155.1,XP_001243951.2,860.0
NP_593557.1,XP_001243036.1,858.0
NP_596011.1,XP_001243362.2,855.0
NP_592838.1,XP_001246157.1,853.0
NP_596289.1,XP_004445856.1,853.0
NP_595098.1,XP_001247232.1,852.0
NP_593102.1,XP_001247170.2,850.0
NP_594690.1,XP_001243978.2,848.0
NP_594482.1,XP_001245223.2,844.0
NP_595810.1,XP_001244016.1,843.0
NP_594919.1,XP_001244868.1,842.0
NP_595949.1,XP_001246551.1,842.0
NP_595438.1,XP_001248498.1,841.0
NP_593935.1,XP_001242329.2,839.0
NP_595341.1,XP_001242642.1,838.0
NP_595998.1,XP_001241125.1,838.0
NP_593218.1,XP_001245561.1,837.0
NP_594060.2,XP_001248163.1,832.0
NP_593985.1,XP_001242212.1,832.0
NP_593254.1,XP_001246057.1,831.0
NP_588291.2,XP_001247739.2,829.0
NP_596014.1,XP_001248522.1,827.0
NP_001342761.1,XP_001248166.1,827.0
NP_588091.1,XP_001240720.2,826.0
NP_596743.1,XP_001248588.2,822.0
NP_596635.1,XP_001240681.1,819.0
NP_593437.1,XP_001248868.1,816.0
NP_588050.1,XP_001239910.1,815.0
NP_596355.1,XP_001244568.2,814.0
NP_594623.1,XP_001245636.1,814.0
NP_001342826.1,XP_001248022.1,813.0
NP_593151.1,XP_001242378.1,811.0
NP_588103.1,XP_001244992.1,811.0
NP_592919.1,XP_001246454.1,806.0
NP_594068.1,XP_001246628.2,803.0
NP_593371.1,XP_001248041.1,801.0
NP_593729.1,XP_001246051.1,801.0
NP_592894.1,XP_001242382.1,801.0
NP_593520.1,XP_001239198.1,800.0
NP_593331.2,XP_001244853.1,799.0
NP_593129.1,XP_001239600.1,798.0
NP_594488.1,XP_001246788.2,798.0
NP_587757.1,XP_001244267.1,796.0
NP_595255.1,XP_001244267.1,796.0
NP_594440.1,XP_001244267.1,796.0
NP_595524.1,XP_001245301.1,795.0
NP_596178.1,XP_001242771.2,794.0
NP_594448.2,XP_001241534.1,793.0
NP_588027.1,XP_001239950.1,793.0
NP_594233.1,XP_001243673.1,790.0
NP_596233.1,XP_001242465.1,790.0
NP_593323.1,XP_001244135.2,788.0
NP_587862.1,XP_001247737.1,787.0
NP_001342717.1,XP_001244680.2,786.0
NP_596431.1,XP_001240303.2,785.0
NP_596573.1,XP_001239287.1,782.0
NP_596410.1,XP_012213881.1,782.0
NP_596381.1,XP_001241676.2,781.0
NP_594219.2,XP_001247773.1,780.0
NP_595892.1,XP_001247536.1,779.0
NP_596612.1,XP_001239579.2,778.0
NP_588211.1,XP_001242642.1,778.0
NP_595382.1,XP_001244143.1,777.0
NP_588235.1,XP_001245047.1,774.0
NP_594288.2,XP_001247950.2,773.0
NP_595369.1,XP_001248128.1,772.0
NP_595155.1,XP_001248566.2,771.0
NP_596209.1,XP_001245381.1,766.0
NP_596797.1,XP_001248025.1,763.0
NP_593017.1,XP_001238899.1,760.0
NP_588142.1,XP_001247246.2,755.0
NP_595238.1,XP_001239730.1,751.0
NP_596613.1,XP_001239578.2,750.0
NP_595106.1,XP_001242403.1,749.0
NP_594205.1,XP_001247960.1,748.0
NP_595653.1,XP_001247657.2,747.0
NP_595218.1,XP_001240531.1,746.0
NP_596452.1,XP_001239396.1,746.0
NP_595095.1,XP_001247382.1,746.0
NP_596379.1,XP_004446109.1,746.0
NP_594811.1,XP_001241561.1,745.0
NP_594824.1,XP_001241007.2,745.0
NP_595792.1,XP_001243250.2,740.0
NP_595618.1,XP_001249020.1,738.0
NP_596324.1,XP_001248331.1,735.0
NP_596774.1,XP_001242403.1,734.0
NP_595991.2,XP_001242094.2,733.0
NP_594135.1,XP_001248779.1,732.0
NP_596807.1,XP_001248430.1,731.0
NP_587868.1,XP_001243434.1,731.0
NP_594948.1,XP_001244464.1,730.0
NP_001342776.1,XP_001241033.1,730.0
NP_593966.1,XP_001242515.2,729.0
NP_595248.1,XP_001241522.1,728.0
NP_593483.1,XP_001244335.1,728.0
NP_595586.1,XP_001243278.1,725.0
NP_596256.4,XP_001245336.2,724.0
NP_001342976.1,XP_001242965.2,724.0
NP_594652.1,XP_001246461.1,723.0
NP_595898.1,XP_001239933.1,723.0
NP_594853.1,XP_001242881.1,720.0
NP_001342720.1,XP_001239968.2,718.0
NP_588371.3,XP_001245124.2,717.0
NP_596147.1,XP_001241990.1,717.0
NP_593069.1,XP_012214401.1,717.0
NP_596650.1,XP_001243032.1,714.0
NP_594037.1,XP_001248114.1,712.0
NP_596607.1,XP_001245791.1,709.0
NP_596805.1,XP_001248567.2,709.0
NP_587855.2,XP_001241881.2,709.0
NP_588132.1,XP_001245024.1,708.0
NP_594783.1,XP_001247704.1,707.0
NP_596153.1,XP_001244199.1,706.0
NP_596523.1,XP_001240731.2,705.0
NP_593318.2,XP_001247022.2,705.0
NP_594312.1,XP_004444922.1,703.0
NP_595319.2,XP_001244321.1,702.0
NP_595530.1,XP_001239191.1,702.0
NP_588033.1,XP_001239942.2,700.0
NP_593995.1,XP_001246762.2,699.0
NP_001342853.1,XP_001248480.1,699.0
NP_592863.1,XP_001242554.2,698.0
NP_596804.1,XP_001248542.1,696.0
NP_001342759.1,XP_001243031.2,696.0
NP_593702.2,XP_001249021.1,696.0
NP_593718.2,XP_001242398.1,695.0
NP_594442.1,XP_001244463.1,695.0
NP_595702.1,XP_001245055.1,694.0
NP_596491.1,XP_001244274.1,694.0
NP_592941.1,XP_001243144.2,690.0
NP_001342802.1,XP_001239438.1,690.0
NP_594788.2,XP_001246193.2,687.0
NP_594856.2,XP_001243036.1,686.0
NP_595299.2,XP_001240413.1,684.0
NP_594263.2,XP_001243562.1,682.0
NP_594106.1,XP_001239165.2,681.0
NP_593860.1,XP_001245054.1,681.0
NP_595406.1,XP_001248675.1,678.0
NP_596823.1,XP_001242928.1,677.0
NP_587938.1,XP_001240939.2,676.0
NP_596499.2,XP_004444760.1,676.0
NP_595725.2,XP_001241002.1,674.0
NP_593649.2,XP_001248408.1,673.0
NP_596162.1,XP_001246550.2,673.0
NP_594259.1,XP_001242021.2,672.0
NP_596494.2,XP_001243330.1,671.0
NP_588559.1,XP_001244397.1,671.0
NP_596632.1,XP_001243434.1,669.0
NP_001342793.1,XP_001239697.1,668.0
NP_595595.1,XP_001241475.1,667.0
NP_593321.1,XP_001244118.1,667.0
NP_587701.1,XP_001240322.1,666.0
NP_595640.1,XP_001242359.1,666.0
NP_596745.1,XP_001246342.1,665.0
NP_596644.1,XP_001246545.1,665.0
NP_594430.1,XP_001248276.1,664.0
NP_594699.1,XP_001242874.1,663.0
NP_595580.1,XP_001239289.1,660.0
NP_592961.1,XP_001241554.2,659.0
NP_595274.1,XP_001240533.1,659.0
NP_595226.1,XP_001242295.1,657.0
NP_594878.1,XP_001242479.1,656.0
NP_596044.1,XP_001241020.1,655.0
NP_596841.2,XP_001242212.1,655.0
NP_596458.1,XP_001239460.1,654.0
NP_001342933.1,XP_001242283.2,653.0
NP_594261.1,XP_001239034.1,650.0
NP_595480.1,XP_001242204.1,650.0
NP_593668.2,XP_001247153.1,649.0
NP_596761.1,XP_001248027.2,649.0
NP_594459.2,XP_001246500.2,649.0
NP_593974.1,XP_001245029.2,649.0
NP_593496.1,XP_001246110.2,649.0
NP_594346.1,XP_001240869.1,649.0
NP_593191.1,XP_001241674.1,648.0
NP_001342870.1,XP_001244098.1,647.0
NP_595939.1,XP_001242200.1,647.0
NP_596158.2,XP_001247338.1,647.0
NP_593377.1,XP_001245552.1,646.0
NP_594854.1,XP_001240430.1,646.0
NP_587809.2,XP_001243428.1,645.0
NP_593053.2,XP_001247469.1,645.0
NP_596002.2,XP_001246354.1,644.0
NP_596441.2,XP_001246850.1,644.0
NP_593214.1,XP_001243860.1,644.0
NP_596103.2,XP_001243861.1,642.0
NP_592898.1,XP_001239537.2,641.0
NP_595751.1,XP_001248653.1,639.0
NP_588397.3,XP_001241976.2,638.0
NP_587731.1,XP_001240470.1,638.0
NP_594558.1,XP_001242794.1,635.0
NP_595781.1,XP_001242723.2,635.0
NP_587682.1,XP_001244895.1,635.0
NP_593828.2,XP_001240723.1,634.0
NP_595726.1,XP_001240656.1,634.0
NP_593896.1,XP_001241170.2,633.0
NP_593630.1,XP_001244623.1,633.0
NP_592843.1,XP_001242019.1,632.0
NP_588126.1,XP_012213763.1,632.0
NP_587984.1,XP_001241172.2,630.0
NP_593224.1,XP_001241039.1,629.0
NP_595441.1,XP_001248482.1,628.0
NP_588222.1,XP_001247560.1,626.0
NP_594582.1,XP_001240184.1,626.0
NP_594295.1,XP_012214136.1,626.0
NP_001342919.1,XP_001241999.2,625.0
NP_593031.1,XP_001246313.1,624.0
NP_595385.1,XP_001246777.2,624.0
NP_596575.1,XP_001239250.1,623.0
NP_001342854.1,XP_001245456.1,622.0
NP_596729.1,XP_001247614.1,622.0
NP_594385.1,XP_001243631.2,622.0
NP_588437.1,XP_001244247.1,622.0
NP_596731.1,XP_001239349.2,620.0
NP_595158.1,XP_001246745.1,619.0
NP_593391.1,XP_001245726.2,619.0
NP_593835.1,XP_001244087.1,619.0
NP_594780.1,XP_001245984.1,618.0
NP_587951.1,XP_001240193.1,618.0
NP_595015.1,XP_001246137.1,617.0
NP_593471.1,XP_001245984.1,617.0
NP_588487.1,XP_001240526.1,615.0
NP_587878.1,XP_001241330.2,615.0
NP_595368.1,XP_001248126.1,615.0
NP_594528.1,XP_001238944.1,615.0
NP_588123.1,XP_001245032.1,614.0
NP_588218.1,XP_001240775.1,613.0
NP_593617.1,XP_001240470.1,612.0
NP_596046.1,XP_001246449.1,612.0
NP_594194.1,XP_001239780.1,612.0
NP_595870.1,XP_001241366.1,612.0
NP_596021.1,XP_001244902.2,610.0
NP_588010.1,XP_001240754.1,610.0
NP_595773.1,XP_001247502.2,609.0
NP_595014.1,XP_001247502.2,609.0
NP_596052.1,XP_001248338.1,609.0
NP_595599.1,XP_001245472.1,608.0
NP_596185.1,XP_001240656.1,607.0
NP_596317.1,XP_001245465.2,607.0
NP_594585.1,XP_001242794.1,605.0
NP_595189.1,XP_001242406.2,605.0
NP_596330.2,XP_001244511.1,605.0
NP_595519.1,XP_001243553.2,605.0
NP_587837.1,XP_004445361.1,605.0
NP_593952.1,XP_001240377.2,604.0
NP_593091.1,XP_001247264.2,604.0
NP_588209.1,XP_001242701.1,604.0
NP_594680.1,XP_004445366.1,604.0
NP_596077.1,XP_001245839.2,603.0
NP_594977.1,XP_001248309.2,602.0
NP_588260.2,XP_004446374.1,602.0
NP_593906.1,XP_001245174.2,602.0
NP_001342789.1,XP_001248175.2,601.0
NP_596793.1,XP_001244328.2,600.0
NP_588374.1,XP_001246191.2,600.0
NP_001018845.2,XP_001246200.1,598.0
NP_593246.1,XP_001240070.1,598.0
NP_595104.1,XP_001242509.2,598.0
NP_587888.2,XP_001239595.1,598.0
NP_596172.1,XP_001246447.2,596.0
NP_595077.2,XP_001248333.2,596.0
NP_595345.1,XP_001244363.1,596.0
NP_596174.1,XP_001242659.2,596.0
NP_596730.1,XP_001239296.2,595.0
NP_595342.1,XP_001242528.2,595.0
NP_595362.1,XP_001243769.2,595.0
NP_001342756.1,XP_001247805.1,595.0
NP_595903.1,XP_001243426.2,594.0
NP_593499.2,XP_001241659.2,594.0
NP_596740.1,XP_001242098.1,594.0
NP_596488.1,XP_012213766.1,593.0
NP_596039.1,XP_001241730.1,593.0
NP_595409.1,XP_001246797.1,593.0
NP_595476.1,XP_001248148.1,593.0
NP_595827.1,XP_001243696.1,592.0
NP_596817.1,XP_001247600.1,592.0
NP_596588.1,XP_001240799.1,590.0
NP_596641.1,XP_001241652.1,588.0
NP_588206.1,XP_001242568.1,588.0
NP_596609.1,XP_001245986.2,588.0
NP_596085.1,XP_001243340.2,588.0
NP_593444.1,XP_001239640.2,587.0
NP_596113.2,XP_001243251.1,587.0
NP_594987.1,XP_001246086.2,587.0
NP_593754.1,XP_004446365.1,585.0
NP_593788.2,XP_001245568.2,584.0
NP_596167.2,XP_001246930.2,584.0
NP_588531.1,XP_001245918.2,584.0
NP_596159.1,XP_001247327.1,583.0
NP_594867.1,XP_001242456.2,583.0
NP_588424.1,XP_001243034.2,582.0
NP_596417.1,XP_001247106.2,581.0
NP_596450.1,XP_001247787.1,580.0
NP_596735.1,XP_001244754.1,580.0
NP_596527.1,XP_001242484.1,580.0
NP_593065.1,XP_001239534.2,580.0
NP_594429.1,XP_001246743.1,578.0
NP_001342796.1,XP_001244348.1,578.0
NP_593565.1,XP_001242523.1,577.0
NP_001342732.1,XP_001244677.1,577.0
NP_595125.1,XP_001246994.1,577.0
NP_593037.1,XP_001243862.1,576.0
NP_594752.1,XP_001243014.1,576.0
NP_593092.1,XP_001247288.1,573.0
NP_595333.1,XP_001245087.1,572.0
NP_595531.1,XP_001248908.1,571.0
NP_588514.1,XP_001247807.1,570.0
NP_593094.1,XP_001247318.1,570.0
NP_593138.1,XP_001241482.2,570.0
NP_593373.1,XP_001240887.1,569.0
NP_596411.1,XP_001247784.2,569.0
NP_593325.1,XP_001240470.1,568.0
NP_596363.1,XP_001247952.2,568.0
NP_588247.1,XP_001246427.1,567.0
NP_593508.1,XP_001242451.2,567.0
NP_001342845.1,XP_001239118.2,567.0
NP_594866.1,XP_001242322.2,566.0
NP_595129.1,XP_001247600.1,565.0
NP_594564.1,XP_001242754.2,565.0
NP_596602.1,XP_001239222.2,565.0
NP_593134.1,XP_001248842.1,564.0
NP_593441.1,XP_001245823.1,564.0
NP_592935.1,XP_001240182.2,564.0
NP_588225.1,XP_001247604.1,563.0
NP_595746.1,XP_001239381.1,563.0
NP_594105.2,XP_001240510.1,561.0
NP_001342811.1,XP_001242180.1,561.0
NP_592848.1,XP_001239003.2,561.0
NP_594293.2,XP_001242156.1,561.0
NP_595760.1,XP_001248046.2,560.0
NP_588184.1,XP_001244654.2,560.0
NP_593175.1,XP_004446239.1,559.0
NP_588377.1,XP_001240775.1,559.0
NP_596708.1,XP_001242162.2,558.0
NP_595829.1,XP_001246821.1,558.0
NP_593830.1,XP_001240722.2,556.0
NP_592900.1,XP_001239145.2,556.0
NP_595163.1,XP_001243865.2,555.0
NP_595166.1,XP_012214131.1,555.0
NP_593880.1,XP_001246985.1,554.0
NP_595092.1,XP_004446471.1,554.0
NP_001342852.1,XP_001239251.1,554.0
NP_001342835.1,XP_001244194.1,554.0
NP_588466.1,XP_001241383.1,554.0
NP_595604.1,XP_001239359.1,553.0
NP_594579.1,XP_001245332.1,553.0
NP_588369.1,XP_001246434.2,553.0
NP_595007.1,XP_001241708.1,551.0
NP_593106.1,XP_001244067.1,551.0
NP_594527.1,XP_001240937.2,550.0
NP_593350.1,XP_001244472.1,550.0
NP_593344.2,XP_001240498.1,549.0
NP_595289.1,XP_001248210.2,549.0
NP_595602.1,XP_001248480.1,549.0
NP_594083.1,XP_001244348.1,548.0
NP_588323.1,XP_001247918.2,548.0
NP_594388.1,XP_001242159.1,548.0
NP_593348.2,XP_001245329.1,546.0
NP_596012.2,XP_001241560.2,546.0
NP_596435.1,XP_001244919.2,545.0
NP_588384.1,XP_001238951.2,544.0
NP_594119.1,XP_001241901.2,544.0
NP_594170.1,XP_001245725.1,544.0
NP_594815.1,XP_001243802.2,544.0
NP_595662.2,XP_001246683.1,544.0
NP_593077.1,XP_001239829.1,544.0
NP_001342764.1,XP_001245465.2,543.0
NP_592939.1,XP_001246918.1,543.0
NP_594204.1,XP_001247965.1,543.0
NP_594078.1,XP_001245059.1,542.0
NP_596546.1,XP_001239725.1,542.0
NP_595710.1,XP_001240563.1,541.0
NP_593430.1,XP_001242664.1,541.0
NP_593629.1,XP_001243247.1,541.0
NP_001342838.1,XP_001246624.2,541.0
NP_596542.1,XP_001242470.1,540.0
NP_588411.2,XP_001242798.2,540.0
NP_593882.1,XP_001239326.2,539.0
NP_594905.1,XP_001242099.1,539.0
NP_588133.1,XP_001241836.2,539.0
NP_593086.1,XP_001248118.1,539.0
NP_594016.2,XP_001246297.2,538.0
NP_001018284.3,XP_012213773.1,538.0
NP_587989.2,XP_001239927.1,538.0
NP_596426.1,XP_004445054.1,537.0
NP_596821.1,XP_001246427.1,536.0
NP_594547.1,XP_001245547.2,536.0
NP_001342778.1,XP_001244390.1,535.0
NP_588529.1,XP_001244908.1,535.0
NP_592974.1,XP_001246365.1,534.0
NP_594134.1,XP_001243621.1,534.0
NP_587901.1,XP_001246831.2,534.0
NP_593083.1,XP_001248888.1,534.0
NP_587751.1,XP_001242582.2,533.0
NP_001018769.2,XP_001243426.2,532.0
NP_592990.1,XP_001246802.1,532.0
NP_588047.1,XP_001248850.2,532.0
NP_588359.2,XP_001244589.1,532.0
NP_593353.1,XP_001242582.2,531.0
NP_595203.2,XP_001242940.1,530.0
NP_001342936.1,XP_001240775.1,530.0
NP_596706.2,XP_001242174.1,530.0
NP_594128.1,XP_012214385.1,529.0
NP_594975.1,XP_001248276.1,529.0
NP_001342960.1,XP_001240042.2,528.0
NP_595193.1,XP_001239985.1,528.0
NP_595929.1,XP_001246903.1,528.0
NP_596421.1,XP_001246721.1,528.0
NP_594648.1,XP_001239831.1,528.0
NP_596315.1,XP_001245217.1,528.0
NP_595288.1,XP_001246469.1,528.0
NP_595945.1,XP_001240084.1,526.0
NP_587894.1,XP_001247649.1,526.0
NP_595940.1,XP_001240042.2,526.0
NP_593819.1,XP_001248390.1,526.0
NP_595484.1,XP_001244864.1,526.0
NP_588170.1,XP_001240995.1,525.0
NP_001342877.1,XP_001244597.2,525.0
NP_593948.1,XP_001242114.1,523.0
NP_588117.1,XP_001242782.1,523.0
NP_596595.1,XP_001239122.2,522.0
NP_595380.1,XP_001244597.2,522.0
NP_596726.1,XP_001239534.2,521.0
NP_587725.1,XP_001247479.1,521.0
NP_593153.1,XP_001239370.1,521.0
NP_593298.1,XP_001242568.1,519.0
NP_596543.1,XP_001241656.1,519.0
NP_594599.1,XP_001239824.1,519.0
NP_594840.1,XP_004446365.1,518.0
NP_595323.1,XP_001244490.1,518.0
NP_595692.1,XP_001244213.1,518.0
NP_593749.1,XP_001240816.1,517.0
NP_596578.2,XP_001244012.1,516.0
NP_594664.1,XP_001243896.1,516.0
NP_588160.1,XP_001247851.1,516.0
NP_593121.1,XP_001248860.1,515.0
NP_594835.1,XP_001246854.1,515.0
NP_595906.1,XP_001244685.1,515.0
NP_588141.1,XP_001247019.1,515.0
NP_594781.1,XP_001245989.1,514.0
NP_594285.1,XP_001247966.1,514.0
NP_594930.1,XP_001241971.2,514.0
NP_587906.1,XP_001248332.1,513.0
NP_595008.3,XP_001243610.1,513.0
NP_596237.1,XP_001248916.1,513.0
NP_594397.1,XP_004445474.1,512.0
NP_595335.1,XP_001244716.2,511.0
NP_596516.1,XP_001245273.1,511.0
NP_593801.1,XP_001245980.1,511.0
NP_587769.1,XP_001238895.2,511.0
NP_594728.1,XP_001240344.2,510.0
NP_596199.1,XP_001239552.2,510.0
NP_596678.2,XP_001242220.1,510.0
NP_596249.1,XP_001248336.1,509.0
NP_594625.1,XP_001248599.1,509.0
NP_001342798.1,XP_001244088.1,507.0
NP_593165.1,XP_001247833.1,506.0
NP_593916.1,XP_001244597.2,506.0
NP_595183.1,XP_001243965.1,506.0
NP_593962.1,XP_001240344.2,506.0
NP_595883.2,XP_001245318.2,506.0
NP_596247.1,XP_001247989.1,506.0
NP_593013.1,XP_001247313.1,505.0
NP_593970.1,XP_001248569.1,505.0
NP_596686.1,XP_001248491.1,505.0
NP_595703.1,XP_001245113.1,505.0
NP_594745.1,XP_001240451.1,504.0
NP_596016.1,XP_001246407.1,504.0
