query,subject,score
NP_588514.1,XP_448448.1,571.0
NP_596641.1,XP_447473.1,570.0
NP_592961.1,XP_449044.1,569.0
NP_595726.1,XP_447677.1,569.0
NP_001342759.1,XP_445589.1,568.0
NP_596317.1,XP_448315.1,568.0
NP_593091.1,XP_446251.1,567.0
NP_594579.1,XP_448625.1,567.0
NP_594293.2,XP_446680.1,567.0
NP_593214.1,XP_445552.1,566.0
NP_596729.1,XP_446513.1,564.0
NP_593086.1,XP_447529.1,562.0
NP_593391.1,XP_445452.1,561.0
NP_001342835.1,XP_446972.1,560.0
NP_595226.1,XP_447011.1,560.0
NP_595333.1,XP_445032.1,558.0
NP_587709.1,XP_445823.2,556.0
NP_596588.1,XP_449384.1,556.0
NP_592941.1,XP_447702.1,554.0
NP_595077.2,XP_445264.1,554.0
NP_596823.1,XP_445985.1,553.0
NP_001342802.1,XP_446581.1,553.0
NP_595602.1,XP_446388.1,550.0
NP_595104.1,XP_447854.1,547.0
NP_596055.1,XP_449389.1,547.0
NP_594083.1,XP_449691.1,546.0
NP_588133.1,XP_446424.1,546.0
NP_588531.1,XP_446188.1,546.0
NP_593617.1,XP_447064.1,545.0
NP_001018845.2,XP_445105.1,545.0
NP_594582.1,XP_445696.1,545.0
NP_588209.1,XP_448568.1,545.0
NP_594078.1,XP_448554.1,543.0
NP_593224.1,XP_446274.1,543.0
NP_595183.1,XP_445396.1,543.0
NP_595129.1,XP_447637.1,541.0
NP_594430.1,XP_446592.1,541.0
NP_596542.1,XP_447829.1,541.0
NP_596411.1,XP_445326.1,541.0
NP_001342796.1,XP_449691.1,540.0
NP_596761.1,XP_446732.1,540.0
NP_593430.1,XP_448122.1,539.0
NP_001342756.1,XP_445459.1,539.0
NP_593092.1,XP_448791.1,538.0
NP_588359.2,XP_445906.1,538.0
NP_593788.2,XP_449681.1,536.0
NP_593400.1,XP_448458.1,536.0
NP_595009.1,XP_445933.1,536.0
NP_595014.1,XP_449305.1,536.0
NP_588206.1,XP_446032.1,536.0
NP_594194.1,XP_449540.1,536.0
NP_594854.1,XP_447438.1,535.0
NP_001342793.1,XP_444917.1,534.0
NP_588247.1,XP_448822.1,533.0
NP_593819.1,XP_446497.1,533.0
NP_588010.1,XP_448372.1,533.0
NP_596678.2,XP_446700.1,533.0
NP_001018769.2,XP_447360.1,532.0
NP_588184.1,XP_445421.1,532.0
NP_596185.1,XP_448539.1,531.0
NP_587682.1,XP_448688.1,531.0
NP_593344.2,XP_448038.1,531.0
NP_593325.1,XP_447064.1,530.0
NP_593175.1,XP_447915.1,530.0
NP_593331.2,XP_448786.1,530.0
NP_596595.1,XP_446357.1,528.0
NP_596689.2,XP_444908.1,528.0
NP_593373.1,XP_446110.1,527.0
NP_001342764.1,XP_448315.1,526.0
NP_592863.1,XP_449633.1,526.0
NP_596159.1,XP_445554.1,524.0
NP_592983.1,XP_447578.1,523.0
NP_594285.1,XP_445227.1,522.0
NP_596417.1,XP_446469.1,522.0
NP_595662.2,XP_445137.1,522.0
NP_593801.1,XP_446183.1,521.0
NP_001342852.1,XP_445159.1,520.0
NP_596330.2,XP_447501.1,519.0
NP_587760.1,XP_448858.1,518.0
NP_593106.1,XP_447673.1,518.0
NP_594630.1,XP_447865.1,517.0
NP_593094.1,XP_446383.1,516.0
NP_001018284.3,XP_445522.1,516.0
NP_593835.1,XP_448186.1,516.0
NP_595189.1,XP_445683.1,515.0
NP_593350.1,XP_449869.1,515.0
NP_594079.1,XP_444912.1,515.0
NP_594765.1,XP_449946.1,515.0
NP_596171.1,XP_447738.1,513.0
NP_587902.1,XP_449578.1,513.0
NP_594948.1,XP_447068.1,511.0
NP_594291.1,XP_448257.1,510.0
NP_595940.1,XP_447420.1,510.0
NP_596052.1,XP_448391.1,510.0
NP_595357.1,XP_445202.1,509.0
NP_588376.1,XP_449733.1,509.0
NP_595692.1,XP_448879.1,507.0
NP_596012.2,XP_445797.1,507.0
NP_593846.1,XP_446552.1,505.0
NP_596546.1,XP_445565.1,505.0
NP_595829.1,XP_449719.1,504.0
NP_592848.1,XP_446495.1,504.0
NP_594119.1,XP_449389.1,503.0
NP_001342732.1,XP_448521.1,503.0
NP_594807.1,XP_446329.1,502.0
NP_593217.1,XP_448935.1,501.0
NP_596172.1,XP_446746.1,501.0
NP_588222.1,XP_445639.1,500.0
NP_593882.1,XP_447490.1,499.0
NP_594745.1,XP_447311.1,499.0
NP_596450.1,XP_445813.1,499.0
NP_595589.1,XP_447042.1,499.0
NP_595193.1,XP_448258.1,498.0
NP_593189.2,XP_448312.1,498.0
NP_593830.1,XP_447506.1,497.0
NP_595289.1,XP_447735.1,497.0
NP_594425.1,XP_449937.1,496.0
NP_595751.1,XP_445704.1,496.0
NP_001018848.1,XP_447305.1,496.0
NP_588123.1,XP_447155.1,495.0
NP_587725.1,XP_449876.1,494.0
NP_594106.1,XP_444830.1,493.0
NP_594258.1,XP_447683.1,493.0
NP_594840.1,XP_446362.1,492.0
NP_593970.1,XP_447737.1,491.0
NP_596686.1,XP_449306.1,491.0
NP_594547.1,XP_449546.1,491.0
NP_001342960.1,XP_447420.1,490.0
NP_595007.1,XP_446306.1,490.0
NP_593926.1,XP_448323.1,490.0
NP_594752.1,XP_449825.1,490.0
NP_593425.1,XP_447421.1,488.0
NP_596154.1,XP_446770.1,486.0
NP_596543.1,XP_446703.1,486.0
NP_595759.2,XP_449130.1,485.0
NP_596575.1,XP_445811.1,485.0
NP_593065.1,XP_445329.1,484.0
NP_596409.1,XP_446483.1,483.0
NP_596794.1,XP_447354.1,483.0
NP_596609.1,XP_445474.1,483.0
NP_001342933.1,XP_446535.1,483.0
NP_595323.1,XP_446154.1,482.0
NP_594183.2,XP_445611.1,482.0
NP_594742.1,XP_444791.1,482.0
NP_588529.1,XP_449608.1,481.0
NP_594815.1,XP_446302.1,481.0
NP_596804.1,XP_447893.1,481.0
NP_592990.1,XP_445876.1,481.0
NP_001342712.1,XP_446770.1,481.0
NP_588420.1,XP_448282.1,480.0
NP_596199.1,XP_446304.1,480.0
NP_587766.1,XP_447971.1,480.0
NP_593499.2,XP_445358.1,479.0
NP_594892.1,XP_449293.1,479.0
NP_595781.1,XP_448248.1,479.0
NP_596821.1,XP_448822.1,478.0
NP_595827.1,XP_446914.1,478.0
NP_594824.1,XP_446509.1,478.0
NP_595760.1,XP_446948.1,477.0
NP_595886.1,XP_445010.1,477.0
NP_594905.1,XP_445591.1,476.0
NP_595929.1,XP_448904.1,476.0
NP_596488.1,XP_449255.1,475.0
NP_596541.1,XP_448237.1,475.0
NP_595950.1,XP_449751.1,474.0
NP_596388.1,XP_446940.1,474.0
NP_594977.1,XP_449160.1,474.0
NP_594537.1,XP_445775.1,473.0
NP_596708.1,XP_447664.1,473.0
NP_594388.1,XP_445084.1,473.0
NP_595809.1,XP_445652.1,473.0
NP_001018229.2,XP_445235.1,473.0
NP_587758.1,XP_448853.1,471.0
NP_595725.2,XP_448964.1,471.0
NP_596626.1,XP_448341.1,471.0
NP_596039.1,XP_448147.1,470.0
NP_594572.1,XP_449780.1,470.0
NP_593298.1,XP_446032.1,469.0
NP_593370.1,XP_449926.1,469.0
NP_593164.1,XP_446004.1,468.0
NP_596602.1,XP_446772.1,468.0
NP_594842.1,XP_448062.1,468.0
NP_596706.2,XP_448070.1,467.0
NP_595710.1,XP_448301.1,466.0
NP_593962.1,XP_446899.1,466.0
NP_594781.1,XP_449156.1,465.0
NP_593649.2,XP_449334.1,464.0
NP_595434.1,XP_447459.1,464.0
NP_595906.1,XP_446522.1,464.0
NP_595703.1,XP_447555.1,464.0
NP_593630.1,XP_448105.1,464.0
NP_595203.2,XP_447564.1,463.0
NP_596064.1,XP_448629.1,463.0
NP_588170.1,XP_447271.1,463.0
NP_596272.1,XP_448520.1,461.0
NP_587989.2,XP_445214.1,461.0
NP_596499.2,XP_447348.1,461.0
NP_592935.1,XP_449828.1,461.0
NP_594991.2,XP_445163.1,461.0
NP_596743.1,XP_445418.1,460.0
NP_595879.1,XP_445155.1,460.0
NP_595519.1,XP_446126.1,460.0
NP_594695.3,XP_448312.1,460.0
NP_596090.2,XP_448671.1,460.0
NP_593162.1,XP_449546.1,459.0
NP_596363.1,XP_447078.1,459.0
NP_596498.1,XP_448913.1,459.0
NP_596510.1,XP_445155.1,458.0
NP_594930.1,XP_445057.1,458.0
NP_593121.1,XP_447581.1,457.0
NP_594316.1,XP_448914.1,457.0
NP_595380.1,XP_446629.1,456.0
NP_588085.2,XP_447163.1,456.0
NP_001342714.1,XP_447714.1,455.0
NP_595421.2,XP_448831.1,455.0
NP_595016.1,XP_448362.1,455.0
NP_595682.1,XP_446956.1,454.0
NP_588087.1,XP_445398.1,454.0
NP_588103.1,XP_449367.1,454.0
NP_593191.1,XP_446999.1,454.0
NP_593858.2,XP_447572.1,452.0
NP_592942.1,XP_445243.1,452.0
NP_593737.2,XP_449751.1,451.0
NP_596793.1,XP_448069.1,451.0
NP_595008.3,XP_448914.1,451.0
NP_596331.1,XP_445744.1,451.0
NP_593629.1,XP_447213.1,451.0
NP_596106.1,XP_445053.1,451.0
NP_588466.1,XP_446321.1,451.0
NP_588530.1,XP_448842.1,451.0
NP_594972.1,XP_448716.1,450.0
NP_594170.1,XP_447850.1,449.0
NP_587855.2,XP_448123.1,449.0
NP_594429.1,XP_446202.1,448.0
NP_596726.1,XP_445329.1,448.0
NP_594206.1,XP_447823.1,448.0
NP_594866.1,XP_449117.1,447.0
NP_588051.1,XP_445278.2,447.0
NP_593511.1,XP_445163.1,447.0
NP_596073.1,XP_444985.1,447.0
NP_593948.1,XP_447940.1,446.0
NP_595327.1,XP_446140.1,446.0
NP_588250.1,XP_444823.1,446.0
NP_594863.1,XP_449832.1,445.0
NP_596247.1,XP_447407.1,445.0
NP_595545.1,XP_445759.1,444.0
NP_593916.1,XP_447964.1,444.0
NP_596540.1,XP_449407.1,444.0
NP_588504.1,XP_449476.1,444.0
NP_594946.1,XP_445243.1,444.0
NP_592948.1,XP_444978.1,444.0
NP_001342877.1,XP_446629.1,443.0
NP_594768.1,XP_449475.1,442.0
NP_594385.1,XP_447444.1,442.0
NP_588464.1,XP_447488.1,442.0
NP_595051.2,XP_448914.1,442.0
NP_595883.2,XP_449612.1,442.0
NP_594835.1,XP_448035.1,441.0
NP_593551.1,XP_445971.1,441.0
NP_595159.1,XP_446753.1,441.0
NP_596097.1,XP_446722.1,441.0
NP_593241.1,XP_449263.1,440.0
NP_596122.1,XP_449111.1,440.0
NP_593906.1,XP_448763.1,440.0
NP_588424.1,XP_447968.1,440.0
NP_595146.1,XP_447112.1,439.0
NP_593875.1,XP_444896.1,439.0
NP_587802.1,XP_448135.1,439.0
NP_595428.1,XP_448143.1,439.0
NP_596107.1,XP_444926.1,439.0
NP_593299.1,XP_448787.1,439.0
NP_594004.1,XP_446475.1,439.0
NP_596015.1,XP_445476.1,438.0
NP_001342868.1,XP_447058.1,437.0
NP_596440.1,XP_444943.1,437.0
NP_596315.1,XP_449262.1,437.0
NP_594259.1,XP_448110.1,437.0
NP_593544.1,XP_447576.1,436.0
NP_588374.1,XP_446217.1,435.0
NP_593264.1,XP_445496.1,435.0
NP_596547.1,XP_445051.1,434.0
NP_593952.1,XP_445708.1,434.0
NP_588047.1,XP_448266.1,434.0
NP_593974.1,XP_449265.1,434.0
NP_596740.1,XP_445630.1,434.0
NP_593013.1,XP_445506.1,433.0
NP_587876.1,XP_447206.1,433.0
NP_595225.2,XP_445566.1,432.0
NP_039502.1,NP_818777.1,431.0
NP_595484.1,XP_449488.1,431.0
NP_595288.1,XP_447166.1,431.0
NP_593745.1,XP_447957.1,431.0
NP_001342739.1,XP_447555.1,430.0
NP_587856.1,XP_448529.1,430.0
NP_595209.1,XP_448952.1,430.0
NP_593153.1,XP_448969.1,430.0
NP_593447.1,XP_448827.1,430.0
NP_596046.1,XP_445595.1,429.0
NP_592972.1,XP_446267.1,428.0
NP_594166.1,XP_449294.1,426.0
NP_001342982.1,XP_446768.1,426.0
NP_588369.1,XP_449195.1,425.0
NP_593301.1,XP_449199.1,425.0
NP_593237.1,XP_449091.1,424.0
NP_593462.1,XP_447707.1,424.0
NP_595458.1,XP_447691.1,424.0
NP_595135.1,XP_444851.1,424.0
NP_595136.1,XP_446250.1,424.0
NP_001018763.1,XP_448362.1,424.0
NP_594734.1,XP_444822.1,424.0
NP_595176.1,XP_449301.1,423.0
NP_595457.1,XP_449020.1,423.0
NP_594626.1,XP_446927.1,422.0
NP_594034.2,XP_445569.1,422.0
NP_594027.1,XP_445335.1,422.0
NP_596314.1,XP_447058.1,422.0
NP_592787.1,XP_449263.1,422.0
NP_595275.1,XP_447823.1,422.0
NP_596563.1,XP_448003.1,422.0
NP_593031.1,XP_448931.1,421.0
NP_593826.1,XP_445437.1,421.0
NP_588547.1,XP_445598.1,420.0
NP_001018819.2,XP_448240.1,420.0
NP_595083.2,XP_447425.1,420.0
NP_594728.1,XP_446899.1,419.0
NP_593647.1,XP_448219.1,419.0
NP_594397.1,XP_446479.1,419.0
NP_587739.1,XP_444865.1,418.0
NP_587755.1,XP_448154.1,418.0
NP_594975.1,XP_446592.1,418.0
NP_595053.1,XP_448914.1,418.0
NP_594449.2,XP_448443.1,418.0
NP_593184.1,XP_446948.1,418.0
NP_592856.2,XP_444815.1,417.0
NP_593636.1,XP_447227.1,417.0
NP_595787.1,XP_446997.1,417.0
NP_588382.1,XP_449648.1,417.0
NP_593583.1,XP_446861.1,416.0
NP_595092.1,XP_446394.1,416.0
NP_596739.1,XP_447117.1,415.0
NP_595311.1,XP_445172.1,415.0
