query,subject,score
NP_595226.1,XP_710932.1,581.0
NP_595007.1,XP_711091.2,580.0
NP_593091.1,XP_721941.2,580.0
NP_596641.1,XP_711472.1,579.0
NP_587856.1,XP_719923.1,577.0
NP_596499.2,XP_712310.2,576.0
NP_594293.2,XP_711253.1,576.0
NP_596330.2,XP_718980.2,575.0
NP_596856.1,XP_713769.2,575.0
NP_595602.1,XP_721858.2,575.0
NP_588184.1,XP_710311.1,574.0
NP_593325.1,XP_713515.2,573.0
NP_596411.1,XP_716109.1,573.0
NP_594448.2,XP_715014.1,572.0
NP_594105.2,XP_710919.2,572.0
NP_596171.1,XP_722167.2,572.0
NP_001342968.1,XP_721725.2,572.0
NP_593086.1,XP_720644.1,571.0
NP_588323.1,XP_019331058.1,569.0
NP_595746.1,XP_719009.1,569.0
NP_588384.1,XP_717184.2,563.0
NP_596743.1,XP_718646.1,562.0
NP_588514.1,XP_716560.2,561.0
NP_595519.1,XP_717350.1,561.0
NP_587709.1,XP_712139.1,559.0
NP_595333.1,XP_719896.1,557.0
NP_595158.1,XP_719008.2,556.0
NP_594194.1,XP_710335.2,556.0
NP_593846.1,XP_721365.1,554.0
NP_594170.1,XP_723521.1,554.0
NP_596689.2,XP_710595.2,554.0
NP_595759.2,XP_718848.2,554.0
NP_593966.1,XP_719124.2,553.0
NP_588211.1,XP_714422.2,553.0
NP_587682.1,XP_718818.1,553.0
NP_594078.1,XP_721459.2,552.0
NP_001342796.1,XP_715533.1,552.0
NP_595726.1,XP_719354.1,552.0
NP_594854.1,XP_718147.1,552.0
NP_588247.1,XP_019331123.1,551.0
NP_596761.1,XP_723146.1,551.0
NP_596607.1,XP_019330783.1,551.0
NP_593754.1,XP_720953.2,551.0
NP_593496.1,XP_712334.1,551.0
NP_001342802.1,XP_722230.1,550.0
NP_593835.1,XP_719308.2,550.0
NP_595183.1,XP_718627.2,548.0
NP_594385.1,XP_714915.2,548.0
NP_001342756.1,XP_710946.1,548.0
NP_593077.1,XP_711779.1,548.0
NP_594119.1,XP_723150.1,547.0
NP_593400.1,XP_711992.2,545.0
NP_595129.1,XP_712142.1,545.0
NP_595189.1,XP_713326.1,543.0
NP_594285.1,XP_711895.2,543.0
NP_593819.1,XP_710060.2,543.0
NP_594106.1,XP_711869.2,541.0
NP_594585.1,XP_716222.2,541.0
NP_588209.1,XP_717934.1,541.0
NP_595773.1,XP_720488.2,540.0
NP_594528.1,XP_721420.1,539.0
NP_001342764.1,XP_711142.1,538.0
NP_593430.1,XP_717124.1,538.0
NP_001342761.1,XP_715402.1,536.0
NP_596055.1,XP_723150.1,536.0
NP_596595.1,XP_713122.2,535.0
NP_593882.1,XP_713440.1,535.0
NP_594079.1,XP_717754.2,535.0
NP_595140.1,XP_721489.2,534.0
NP_587855.2,XP_717121.2,534.0
NP_001342854.1,XP_722550.2,533.0
NP_596859.1,XP_713764.1,533.0
NP_595760.1,XP_712515.1,532.0
NP_593373.1,XP_713085.1,531.0
NP_596494.2,XP_710533.1,531.0
NP_594582.1,XP_715347.2,531.0
NP_596678.2,XP_716552.2,530.0
NP_593788.2,XP_717000.1,528.0
NP_001018845.2,XP_714297.2,528.0
NP_593092.1,XP_717138.1,528.0
NP_596804.1,XP_710797.2,528.0
NP_593106.1,XP_712316.1,528.0
NP_596450.1,XP_710056.2,526.0
NP_592961.1,XP_722518.1,526.0
NP_595063.1,XP_719427.1,525.0
NP_592983.1,XP_716295.1,525.0
NP_001342835.1,XP_716446.1,524.0
NP_595281.1,XP_719987.2,523.0
NP_596729.1,XP_718510.2,523.0
NP_595104.1,XP_718271.1,523.0
NP_596172.1,XP_721767.2,523.0
NP_595357.1,XP_710664.2,523.0
NP_593906.1,XP_718240.2,522.0
NP_596546.1,XP_715342.1,521.0
NP_596167.2,XP_723096.2,521.0
NP_595077.2,XP_721825.2,521.0
NP_588529.1,XP_722677.1,520.0
NP_593499.2,XP_712968.1,520.0
NP_594083.1,XP_019330908.1,519.0
NP_595166.1,XP_713026.2,519.0
NP_596794.1,XP_711718.1,518.0
NP_594648.1,XP_721307.1,518.0
NP_594558.1,XP_716222.2,518.0
NP_593350.1,XP_717620.1,518.0
NP_596821.1,XP_019331123.1,517.0
NP_595781.1,XP_721944.1,517.0
NP_596379.1,XP_711563.1,517.0
NP_588559.1,XP_715775.2,516.0
NP_595929.1,XP_712474.1,516.0
NP_595940.1,XP_721760.1,516.0
NP_588359.2,XP_710211.2,516.0
NP_595991.2,XP_712485.2,516.0
NP_593189.2,XP_717381.1,515.0
NP_001018769.2,XP_711883.1,515.0
NP_596542.1,XP_716543.2,515.0
NP_596185.1,XP_719354.1,514.0
NP_595662.2,XP_722228.1,514.0
NP_594388.1,XP_718266.2,513.0
NP_001018284.3,XP_719148.2,511.0
NP_594781.1,XP_720305.1,509.0
NP_596708.1,XP_722702.1,509.0
NP_001342739.1,XP_716594.1,508.0
NP_594291.1,XP_718123.1,506.0
NP_594425.1,XP_711679.2,506.0
NP_595274.1,XP_719930.2,506.0
NP_593065.1,XP_712606.2,506.0
NP_595589.1,XP_711351.1,505.0
NP_588123.1,XP_714608.2,505.0
NP_594840.1,XP_720953.2,504.0
NP_594905.1,XP_720927.2,504.0
NP_587877.1,XP_716818.2,503.0
NP_587760.1,XP_716728.1,503.0
NP_001342712.1,XP_719909.1,503.0
NP_593344.2,XP_723440.2,503.0
NP_593301.1,XP_711440.2,503.0
NP_596154.1,XP_719909.1,501.0
NP_593099.1,XP_719429.1,500.0
NP_594752.1,XP_723125.1,500.0
NP_594863.1,XP_722615.2,499.0
NP_587989.2,XP_720576.2,498.0
NP_595751.1,XP_718280.1,498.0
NP_594016.2,XP_721863.2,496.0
NP_587758.1,XP_019331084.1,496.0
NP_594183.2,XP_716730.2,496.0
NP_594547.1,XP_716726.2,496.0
NP_592935.1,XP_712486.1,496.0
NP_588010.1,XP_711887.1,496.0
NP_001342960.1,XP_721760.1,495.0
NP_593926.1,XP_714470.1,495.0
NP_595703.1,XP_716594.1,495.0
NP_595289.1,XP_718680.1,494.0
NP_594866.1,XP_713484.2,493.0
NP_595323.1,XP_716769.1,493.0
NP_594316.1,XP_720611.1,493.0
NP_595203.2,XP_715332.2,492.0
NP_596417.1,XP_712738.1,492.0
NP_596823.1,XP_716312.2,492.0
NP_588287.1,XP_723075.1,492.0
NP_595950.1,XP_723115.1,491.0
NP_001342793.1,XP_719543.2,491.0
NP_588487.1,XP_723534.1,489.0
NP_593801.1,XP_720043.1,489.0
NP_595008.3,XP_720611.1,489.0
NP_001018229.2,XP_723439.2,489.0
NP_588376.1,XP_715699.1,489.0
NP_593974.1,XP_019330623.1,489.0
NP_588531.1,XP_716703.2,489.0
NP_593544.1,XP_712146.1,488.0
NP_595829.1,XP_720634.1,487.0
NP_595531.1,XP_717588.1,486.0
NP_594948.1,XP_719905.1,486.0
NP_593175.1,XP_019331032.1,486.0
NP_588420.1,XP_710408.1,486.0
NP_596543.1,XP_714264.2,486.0
NP_594745.1,XP_713940.1,484.0
NP_596409.1,XP_710915.2,483.0
NP_596249.1,XP_713638.1,483.0
NP_593630.1,XP_723176.1,483.0
NP_593162.1,XP_721564.1,482.0
NP_594807.1,XP_711778.1,482.0
NP_593511.1,XP_720055.2,482.0
NP_594765.1,XP_719043.1,482.0
NP_001018848.1,XP_720598.1,482.0
NP_596609.1,XP_719894.1,481.0
NP_594975.1,XP_721536.1,481.0
NP_595218.1,XP_710495.2,480.0
NP_588206.1,XP_711827.1,480.0
NP_001342933.1,XP_719541.2,480.0
NP_594004.1,XP_718193.1,479.0
NP_595051.2,XP_720611.1,478.0
NP_594695.3,XP_717381.1,478.0
NP_588521.1,XP_717200.1,477.0
NP_588087.1,XP_714685.1,475.0
NP_596272.1,XP_717098.1,475.0
NP_001342852.1,XP_713564.2,475.0
NP_593298.1,XP_711827.1,474.0
NP_596498.1,XP_717192.1,474.0
NP_596726.1,XP_712606.2,473.0
NP_592990.1,XP_716761.1,473.0
NP_594977.1,XP_719450.1,473.0
NP_595380.1,XP_716062.2,473.0
NP_588218.1,XP_710732.2,472.0
NP_588466.1,XP_019331094.1,472.0
NP_595441.1,XP_720510.2,472.0
NP_593391.1,XP_716255.1,471.0
NP_596315.1,XP_722602.1,471.0
NP_588170.1,XP_717653.1,470.0
NP_595005.1,XP_717767.1,470.0
NP_593134.1,XP_019330770.1,469.0
NP_593214.1,XP_719395.1,469.0
NP_594991.2,XP_720055.2,469.0
NP_593970.1,XP_720628.2,468.0
NP_596046.1,XP_720425.2,468.0
NP_596849.1,XP_714611.2,468.0
NP_592848.1,XP_710294.2,468.0
NP_594258.1,XP_720043.1,468.0
NP_595886.1,XP_713320.2,468.0
NP_593828.2,XP_722707.2,466.0
NP_593962.1,XP_019330821.1,466.0
NP_001342877.1,XP_716062.2,466.0
NP_587901.1,XP_717638.2,466.0
NP_594572.1,XP_722607.2,465.0
NP_596793.1,XP_715554.1,465.0
NP_587725.1,XP_718978.1,465.0
NP_596097.1,XP_715433.2,464.0
NP_594972.1,XP_717410.1,462.0
NP_594742.1,XP_717756.2,462.0
NP_596199.1,XP_712616.1,462.0
NP_594892.1,XP_715406.1,462.0
NP_594429.1,XP_710436.2,461.0
NP_593629.1,XP_721941.2,461.0
NP_595692.1,XP_722690.1,461.0
NP_594824.1,XP_718506.2,461.0
NP_596575.1,XP_019330737.1,461.0
NP_594728.1,XP_019330821.1,460.0
NP_594397.1,XP_019330683.1,460.0
NP_596039.1,XP_717367.1,459.0
NP_596464.1,XP_720496.1,459.0
NP_588133.1,XP_711210.2,459.0
NP_588547.1,XP_711078.2,459.0
NP_588464.1,XP_722683.1,459.0
NP_595053.1,XP_720611.1,459.0
NP_595193.1,XP_723532.1,458.0
NP_592948.1,XP_717405.1,458.0
NP_595682.1,XP_441049.1,457.0
NP_596388.1,XP_723554.1,457.0
NP_593037.1,XP_718045.1,457.0
NP_595883.2,XP_718457.1,457.0
NP_593191.1,XP_722503.1,457.0
NP_592787.1,XP_723463.1,457.0
NP_594835.1,XP_723441.2,456.0
NP_001342714.1,XP_720524.1,456.0
NP_596686.1,XP_710124.1,456.0
NP_595879.1,XP_715018.1,456.0
NP_593153.1,XP_712426.1,455.0
NP_588424.1,XP_713353.1,455.0
NP_595710.1,XP_717632.2,454.0
NP_595809.1,XP_717779.1,454.0
NP_596510.1,XP_715018.1,454.0
NP_595421.2,XP_714464.1,454.0
NP_593164.1,XP_719875.1,453.0
NP_594699.1,XP_718832.2,453.0
NP_596563.1,XP_710801.1,452.0
NP_595159.1,XP_714866.2,451.0
NP_587802.1,XP_713818.2,451.0
NP_596573.1,XP_720027.2,451.0
NP_596602.1,XP_713356.2,451.0
NP_595409.1,XP_719867.1,450.0
NP_593860.1,XP_721374.2,450.0
NP_595130.1,XP_720004.1,450.0
NP_596488.1,XP_712340.2,449.0
NP_594537.1,XP_714860.2,449.0
NP_588103.1,XP_712642.1,449.0
NP_593830.1,XP_710598.2,449.0
NP_588047.1,XP_720462.2,448.0
NP_595332.1,XP_715201.1,448.0
NP_593737.2,XP_723115.1,447.0
NP_595225.2,XP_721886.1,447.0
NP_592942.1,XP_019330750.1,447.0
NP_588085.2,XP_717171.1,447.0
NP_587919.1,XP_721868.2,446.0
NP_595922.2,XP_711348.2,446.0
NP_596421.1,XP_721430.2,446.0
NP_595906.1,XP_710564.2,446.0
NP_593172.1,XP_712968.1,446.0
NP_593184.1,XP_712515.1,446.0
NP_593237.1,XP_716993.1,445.0
NP_588051.1,XP_716024.1,445.0
NP_594946.1,XP_019330750.1,445.0
NP_595135.1,XP_716989.1,444.0
NP_593858.2,XP_714885.1,443.0
NP_593875.1,XP_715892.1,443.0
NP_594009.1,XP_715542.2,443.0
NP_588374.1,XP_715437.2,442.0
NP_596084.1,XP_711780.2,442.0
NP_588145.2,XP_718248.2,441.0
NP_588369.1,XP_718790.1,441.0
NP_594633.2,XP_717928.1,441.0
NP_594674.1,XP_719530.1,440.0
NP_592933.1,XP_722217.1,440.0
NP_596440.1,XP_722713.1,440.0
NP_588377.1,XP_710732.2,440.0
NP_593299.1,XP_712917.2,440.0
NP_593447.1,XP_716635.1,440.0
NP_593583.1,XP_719398.1,439.0
NP_594239.1,XP_722209.1,439.0
NP_595146.1,XP_721705.2,439.0
NP_596331.1,XP_712333.2,439.0
NP_593647.1,XP_718972.1,438.0
NP_592772.1,XP_711295.1,437.0
NP_594034.2,XP_721482.2,437.0
NP_596122.1,XP_722214.1,437.0
NP_594014.1,XP_715061.1,437.0
NP_592781.1,XP_711295.1,437.0
NP_595016.1,XP_713591.2,437.0
NP_001342798.1,XP_722217.1,437.0
NP_596158.2,XP_720450.1,437.0
NP_593121.1,XP_719417.1,436.0
NP_593642.1,XP_719411.2,436.0
NP_593031.1,XP_717597.2,436.0
NP_594815.1,XP_722512.1,436.0
NP_593194.3,XP_711295.1,436.0
NP_595458.1,XP_723424.2,436.0
NP_594259.1,XP_721751.1,436.0
NP_593636.1,XP_714437.2,435.0
NP_588504.1,XP_719837.1,435.0
NP_596064.1,XP_722706.2,435.0
NP_593948.1,XP_712503.1,434.0
NP_595457.1,XP_716629.1,434.0
NP_001342868.1,XP_719165.2,433.0
