query,subject,score
NP_593035.1,NP_985560.2,977.0
NP_001018299.1,NP_987045.2,974.0
NP_593482.1,NP_984050.1,972.0
NP_593572.1,NP_984680.2,968.0
NP_593979.1,NP_987051.2,964.0
NP_596189.3,NP_986176.2,963.0
NP_594319.1,NP_983455.2,960.0
NP_593080.1,NP_982968.4,936.0
NP_594576.1,NP_986835.2,936.0
NP_596180.1,NP_986902.1,936.0
NP_594365.1,NP_985402.1,930.0
NP_595472.2,NP_983176.2,930.0
NP_595343.1,NP_982598.1,928.0
NP_001342781.1,NP_984405.2,927.0
NP_593459.1,NP_985899.2,926.0
NP_595946.1,NP_985365.2,926.0
NP_595246.1,NP_986570.2,925.0
NP_596117.1,NP_984638.2,920.0
NP_593352.1,NP_983161.2,920.0
NP_001342702.1,NP_985801.2,919.0
NP_593425.1,NP_984198.2,915.0
NP_001342826.1,NP_983365.1,911.0
NP_595098.1,NP_984559.2,911.0
NP_587771.1,NP_987024.1,908.0
NP_596614.1,NP_986093.1,906.0
NP_596732.1,NP_986791.1,905.0
NP_595148.1,NP_986038.1,900.0
NP_596800.2,NP_983340.2,900.0
NP_593245.1,NP_983441.1,899.0
NP_587890.1,NP_986113.2,894.0
NP_593609.1,NP_985419.2,893.0
NP_595392.1,NP_986754.1,891.0
NP_596503.1,NP_986630.1,888.0
NP_594186.1,NP_985237.1,885.0
NP_594862.1,NP_986867.1,884.0
NP_595793.1,NP_984041.1,878.0
NP_588027.1,NP_985760.2,876.0
NP_595304.1,NP_984064.1,874.0
NP_001342849.1,NP_982946.1,872.0
NP_596713.1,NP_984855.2,869.0
NP_593691.1,NP_984034.2,869.0
NP_593777.1,NP_986032.1,868.0
NP_593218.1,NP_984469.2,866.0
NP_595949.1,NP_986574.2,864.0
NP_593520.1,NP_985769.2,862.0
NP_596011.1,NP_982911.2,862.0
NP_595890.2,NP_984320.1,861.0
NP_596545.1,NP_984137.1,855.0
NP_587900.1,NP_984588.1,854.0
NP_593935.1,NP_983723.1,852.0
NP_595792.1,NP_985735.2,851.0
NP_595438.1,NP_982773.1,850.0
NP_588025.2,NP_984453.1,845.0
NP_593112.1,NP_983081.2,840.0
NP_596526.1,NP_985216.2,840.0
NP_594623.1,NP_983716.1,838.0
NP_596066.1,NP_983730.1,838.0
NP_001342928.1,NP_986942.1,837.0
NP_596233.1,NP_984450.1,828.0
NP_596289.1,NP_986734.2,827.0
NP_588086.1,NP_984983.1,825.0
NP_588114.1,NP_983470.2,825.0
NP_594919.1,NP_986395.1,824.0
NP_595255.1,NP_983726.1,823.0
NP_594440.1,NP_983726.1,823.0
NP_587757.1,NP_983726.1,822.0
NP_595086.1,NP_984861.1,818.0
NP_596745.1,NP_986925.1,818.0
NP_593254.1,NP_986347.1,811.0
NP_588091.1,NP_984796.2,809.0
NP_594290.1,NP_984563.2,807.0
NP_595837.1,NP_984829.1,805.0
NP_587701.1,NP_983750.2,802.0
NP_588291.2,NP_986519.1,801.0
NP_588344.1,NP_986782.2,799.0
NP_596355.1,NP_985614.1,796.0
NP_595153.2,NP_983153.1,796.0
NP_595998.1,NP_982415.2,791.0
NP_596319.1,NP_984588.1,791.0
NP_595586.1,NP_986998.1,790.0
NP_593151.1,NP_983117.2,782.0
NP_593277.1,NP_985965.1,782.0
NP_594488.1,NP_986999.2,776.0
NP_593816.1,NP_983470.2,776.0
NP_594690.1,NP_985027.1,775.0
NP_594902.1,NP_985161.2,773.0
NP_595810.1,NP_986980.1,773.0
NP_001342717.1,NP_985850.1,772.0
NP_595892.1,NP_986702.1,769.0
NP_596329.1,NP_986939.2,768.0
NP_593890.1,NP_985537.1,763.0
NP_593437.1,NP_982841.2,761.0
NP_596635.1,NP_984612.1,758.0
NP_595335.1,NP_984907.2,756.0
NP_594312.1,NP_985206.1,756.0
NP_001342707.1,NP_985432.1,753.0
NP_596014.1,NP_982368.1,752.0
NP_594155.1,NP_986969.2,752.0
NP_595403.1,NP_982835.1,749.0
NP_593483.1,NP_985811.2,748.0
NP_595409.1,NP_983342.1,747.0
NP_592894.1,NP_985702.2,744.0
NP_593729.1,NP_983287.1,743.0
NP_593129.1,NP_986282.2,740.0
NP_595382.1,NP_984555.1,739.0
NP_587795.1,NP_985902.2,738.0
NP_596431.1,NP_985322.2,735.0
NP_594219.2,NP_984273.2,733.0
NP_593894.1,NP_983261.1,732.0
NP_595299.2,NP_984280.2,729.0
NP_594263.2,NP_986945.2,729.0
NP_594448.2,NP_982462.1,728.0
NP_001342776.1,NP_986860.1,727.0
NP_596735.1,NP_982941.2,724.0
NP_596209.1,NP_983396.2,723.0
NP_593069.1,NP_984903.1,720.0
NP_596797.1,NP_982906.2,719.0
NP_595618.1,NP_983171.1,717.0
NP_596805.1,NP_983453.1,715.0
NP_595898.1,NP_983123.2,714.0
NP_593260.1,NP_982360.1,714.0
NP_595653.1,NP_983104.2,711.0
NP_596162.1,NP_984840.1,711.0
NP_001342761.1,NP_986150.1,709.0
NP_588348.1,NP_985842.2,709.0
NP_595580.1,NP_985790.1,707.0
NP_594652.1,NP_983443.2,707.0
NP_596381.1,NP_983371.1,706.0
NP_594459.2,NP_983626.1,704.0
NP_593995.1,NP_983072.3,704.0
NP_588502.1,NP_986318.2,700.0
NP_596650.1,NP_983627.1,700.0
NP_593017.1,NP_985270.1,700.0
NP_592838.1,NP_982794.2,699.0
NP_595095.1,NP_985676.2,699.0
NP_001342853.1,NP_983086.2,698.0
NP_588095.1,NP_984927.2,698.0
NP_595155.1,NP_984179.1,698.0
NP_595524.1,NP_986471.2,695.0
NP_588142.1,NP_986982.1,695.0
NP_596077.1,NP_985344.1,694.0
NP_596774.1,NP_985988.1,692.0
NP_594811.1,NP_985567.2,692.0
NP_594731.1,NP_983857.1,691.0
NP_595106.1,NP_985988.1,688.0
NP_001342720.1,NP_985523.1,686.0
NP_592986.1,NP_985618.2,686.0
NP_595686.2,NP_982561.2,685.0
NP_594783.1,NP_986548.1,684.0
NP_594346.1,NP_984464.1,684.0
NP_596012.2,NP_983400.1,684.0
NP_595640.1,NP_985408.2,682.0
NP_595702.1,NP_984977.2,682.0
NP_594867.1,NP_982859.1,680.0
NP_588132.1,NP_986584.1,679.0
NP_595248.1,NP_984748.2,679.0
NP_593318.2,NP_983249.1,677.0
NP_594060.2,NP_984818.2,677.0
NP_595939.1,NP_985779.2,677.0
NP_594288.2,NP_986332.1,677.0
NP_588235.1,NP_985010.2,676.0
NP_592919.1,NP_984775.1,676.0
NP_594878.1,NP_982535.1,675.0
NP_588033.1,NP_983823.2,674.0
NP_596049.2,NP_986643.1,674.0
NP_594037.1,NP_983617.2,672.0
NP_588149.1,NP_986626.1,669.0
NP_594205.1,NP_983718.1,668.0
NP_593966.1,NP_984913.2,665.0
NP_594788.2,NP_986956.1,665.0
NP_596523.1,NP_985329.2,665.0
NP_039499.1,NP_987079.1,664.0
NP_587878.1,NP_984941.2,664.0
NP_595871.1,NP_982989.2,662.0
NP_593321.1,NP_984483.2,658.0
NP_595530.1,NP_985820.2,658.0
NP_595341.1,NP_986310.1,656.0
NP_593896.1,NP_983067.1,654.0
NP_595369.1,NP_986546.1,652.0
NP_594068.1,NP_982443.2,650.0
NP_594558.1,NP_983332.2,644.0
NP_596458.1,NP_984203.2,642.0
NP_592939.1,NP_984890.1,642.0
NP_596153.1,NP_982918.1,641.0
NP_596324.1,NP_983599.1,640.0
NP_595480.1,NP_984850.1,639.0
NP_595991.2,NP_982459.1,639.0
NP_594585.1,NP_983332.2,637.0
NP_594564.1,NP_986187.2,635.0
NP_587951.1,NP_985451.1,635.0
NP_001342870.1,NP_985111.2,634.0
NP_587868.1,NP_982797.1,634.0
NP_594442.1,NP_983621.2,633.0
NP_594261.1,NP_984356.1,631.0
NP_593165.1,NP_985582.1,629.0
NP_594487.2,NP_982572.2,629.0
NP_593702.2,NP_987017.2,629.0
NP_595125.1,NP_984841.2,629.0
NP_596103.2,NP_985321.2,627.0
NP_594233.1,NP_983217.2,627.0
NP_595014.1,NP_986742.1,625.0
NP_593668.2,NP_983617.2,622.0
NP_588397.3,NP_983416.2,621.0
NP_593490.1,NP_982716.1,620.0
NP_596731.1,NP_986240.1,619.0
NP_595238.1,NP_984813.1,619.0
NP_595870.1,NP_986623.1,619.0
NP_596807.1,NP_982862.2,618.0
NP_596452.1,NP_983566.2,617.0
NP_593718.2,NP_982545.1,615.0
NP_001342968.1,NP_986184.2,615.0
NP_588225.1,NP_986522.2,615.0
NP_588437.1,NP_985941.2,614.0
NP_593094.1,NP_986337.1,613.0
NP_594780.1,NP_984302.2,613.0
NP_593377.1,NP_986788.1,613.0
NP_593471.1,NP_984302.2,613.0
NP_593331.2,NP_986222.1,613.0
NP_596494.2,NP_985502.1,611.0
NP_594135.1,NP_983692.1,610.0
NP_588211.1,NP_986310.1,609.0
NP_596113.2,NP_983048.2,609.0
NP_588352.1,NP_984057.1,609.0
NP_587731.1,NP_983688.1,608.0
NP_596178.1,NP_984978.1,606.0
NP_592843.1,NP_986713.1,605.0
NP_595773.1,NP_986742.1,605.0
NP_596002.2,NP_982529.1,605.0
NP_595362.1,NP_982945.1,605.0
NP_596410.1,NP_984385.2,604.0
NP_596607.1,NP_983504.2,603.0
NP_596632.1,NP_982797.1,602.0
NP_593371.1,NP_984668.1,599.0
NP_595368.1,NP_983260.1,598.0
NP_001342845.1,NP_986333.1,597.0
NP_596527.1,NP_983842.1,597.0
NP_592898.1,NP_985966.1,596.0
NP_587809.2,NP_982429.1,596.0
NP_593496.1,NP_986059.2,595.0
NP_001342976.1,NP_986878.1,595.0
NP_596441.2,NP_983589.1,594.0
NP_595746.1,NP_982685.1,593.0
NP_587938.1,NP_986420.1,592.0
NP_588384.1,NP_985120.1,590.0
NP_588116.1,NP_986132.2,589.0
NP_587837.1,NP_983372.1,588.0
NP_593749.1,NP_985730.1,587.0
NP_001342802.1,NP_986793.2,587.0
NP_595903.1,NP_985151.1,584.0
NP_001342919.1,NP_984412.1,584.0
NP_596817.1,NP_984842.1,584.0
NP_593077.1,NP_985156.2,582.0
NP_594293.2,NP_985164.1,581.0
NP_588141.1,NP_983612.1,580.0
NP_594853.1,NP_986132.2,579.0
NP_595599.1,NP_984131.2,576.0
NP_594680.1,NP_984888.1,576.0
NP_593091.1,NP_982561.2,574.0
NP_594664.1,NP_982761.2,573.0
NP_596016.1,NP_983480.2,571.0
NP_595406.1,NP_983448.2,571.0
NP_588514.1,NP_986393.1,570.0
NP_596730.1,NP_984823.2,570.0
NP_592961.1,NP_985742.1,570.0
NP_593086.1,NP_984595.1,570.0
NP_593617.1,NP_983688.1,569.0
NP_596055.1,NP_984975.2,569.0
NP_594987.1,NP_983104.2,569.0
NP_587709.1,NP_986015.1,568.0
NP_588050.1,NP_984954.2,568.0
NP_596317.1,NP_985713.2,568.0
NP_596595.1,NP_982467.1,567.0
NP_595342.1,NP_983383.1,567.0
NP_594194.1,NP_986495.2,567.0
NP_593754.1,NP_983707.1,566.0
NP_596761.1,NP_986566.1,565.0
NP_596729.1,NP_986369.2,562.0
NP_592941.1,NP_985851.2,562.0
NP_596641.1,NP_983634.1,561.0
NP_595226.1,NP_986143.1,561.0
NP_595333.1,NP_987061.1,561.0
NP_596588.1,NP_984982.1,561.0
NP_594105.2,NP_984921.1,560.0
NP_593214.1,NP_982378.1,559.0
NP_595531.1,NP_985802.2,557.0
NP_001018845.2,NP_983206.2,557.0
NP_595077.2,NP_985799.1,557.0
NP_595726.1,NP_982929.1,556.0
NP_596052.1,NP_985772.1,556.0
NP_001342913.1,NP_985359.1,555.0
NP_593513.1,NP_986169.1,553.0
NP_001342759.1,NP_982471.1,551.0
NP_594430.1,NP_986798.1,550.0
NP_593224.1,NP_982713.2,548.0
NP_588209.1,NP_982582.2,548.0
NP_594579.1,NP_982600.1,546.0
NP_588359.2,NP_983809.2,545.0
NP_593325.1,NP_983688.1,544.0
NP_595104.1,NP_983880.2,544.0
NP_588531.1,NP_986944.1,544.0
NP_594948.1,NP_983681.1,543.0
NP_001342756.1,NP_986146.1,543.0
NP_595602.1,NP_983086.2,543.0
NP_593430.1,NP_986004.1,540.0
NP_595183.1,NP_985087.2,540.0
NP_596689.2,NP_985689.1,540.0
NP_001342796.1,NP_983270.1,539.0
NP_595163.1,NP_984649.1,539.0
NP_595189.1,NP_984066.2,538.0
NP_594285.1,NP_986572.1,538.0
NP_594078.1,NP_986063.1,537.0
NP_595009.1,NP_985703.2,537.0
NP_588010.1,NP_982919.2,537.0
NP_594854.1,NP_983655.1,536.0
NP_001342852.1,NP_984669.1,535.0
NP_596710.1,NP_984925.2,535.0
NP_594083.1,NP_983270.1,534.0
NP_594699.1,NP_986554.1,534.0
NP_594119.1,NP_984975.2,533.0
NP_593391.1,NP_984911.1,533.0
NP_596171.1,NP_983474.1,533.0
NP_588206.1,NP_984527.2,532.0
NP_593373.1,NP_985190.2,531.0
NP_001018769.2,NP_985151.1,531.0
NP_593106.1,NP_985875.2,531.0
NP_593970.1,NP_983475.2,530.0
NP_001342835.1,NP_983739.1,530.0
NP_593819.1,NP_982575.1,530.0
NP_587682.1,NP_986411.1,530.0
NP_595662.2,NP_986988.1,530.0
NP_596499.2,NP_984643.1,529.0
NP_594582.1,NP_984512.2,528.0
NP_595129.1,NP_984842.1,527.0
NP_596542.1,NP_984010.1,527.0
NP_592983.1,NP_984213.1,527.0
NP_596678.2,NP_982632.1,527.0
NP_593350.1,NP_984468.1,526.0
NP_596039.1,NP_983843.2,525.0
NP_001342764.1,NP_985713.2,525.0
NP_593801.1,NP_986092.1,525.0
NP_593217.1,NP_983325.2,525.0
NP_593092.1,NP_985391.2,525.0
NP_001018284.3,NP_983901.2,524.0
NP_592863.1,NP_985263.2,524.0
NP_596546.1,NP_982406.1,523.0
NP_593400.1,NP_983584.1,523.0
NP_595759.2,NP_986167.2,522.0
NP_001342793.1,NP_985767.2,518.0
NP_001342732.1,NP_982711.1,518.0
NP_588247.1,NP_983256.1,516.0
NP_596411.1,NP_983063.1,515.0
NP_588323.1,NP_983158.1,511.0
NP_593788.2,NP_982999.1,511.0
NP_593835.1,NP_982501.2,511.0
NP_596159.1,NP_982380.1,510.0
NP_593846.1,NP_985622.1,509.0
NP_594807.1,NP_985154.1,509.0
NP_594079.1,NP_985719.1,509.0
NP_593099.1,NP_983907.2,508.0
NP_588123.1,NP_984637.2,508.0
NP_587725.1,NP_984497.1,506.0
NP_595940.1,NP_984195.1,506.0
NP_596185.1,NP_982929.1,506.0
NP_593344.2,NP_982741.1,506.0
NP_593630.1,NP_984192.1,506.0
NP_595725.2,NP_982657.2,505.0
NP_593175.1,NP_984974.1,505.0
NP_595751.1,NP_986231.1,505.0
NP_594630.1,NP_983540.2,503.0
NP_587855.2,NP_986003.1,503.0
NP_593906.1,NP_983622.1,503.0
NP_594291.1,NP_983267.1,502.0
NP_596330.2,NP_985371.1,501.0
NP_594866.1,NP_985052.1,499.0
NP_593508.1,NP_986521.1,499.0
NP_595289.1,NP_985089.2,499.0
NP_594388.1,NP_982843.1,498.0
NP_595781.1,NP_984080.1,498.0
NP_593926.1,NP_984041.1,498.0
NP_596823.1,NP_985301.1,497.0
NP_592990.1,NP_984259.1,496.0
NP_595323.1,NP_985041.1,495.0
NP_594930.1,NP_986732.2,495.0
NP_593882.1,NP_983628.1,494.0
NP_588376.1,NP_984631.1,494.0
NP_595692.1,NP_983014.2,494.0
NP_594977.1,NP_986656.1,493.0
NP_001342933.1,NP_986634.1,493.0
NP_593499.2,NP_984867.1,491.0
NP_596172.1,NP_985234.2,491.0
NP_594765.1,NP_986315.2,491.0
NP_593189.2,NP_985726.2,490.0
NP_596199.1,NP_985351.1,490.0
NP_596154.1,NP_984891.2,488.0
NP_593830.1,NP_983651.1,488.0
NP_001342960.1,NP_984195.1,487.0
NP_596743.1,NP_982740.2,487.0
NP_596794.1,NP_985158.1,487.0
NP_595589.1,NP_986862.1,486.0
NP_001342712.1,NP_984891.2,486.0
NP_596609.1,NP_983751.2,486.0
NP_592848.1,NP_984129.1,486.0
NP_594892.1,NP_986769.1,485.0
NP_594648.1,NP_985977.2,484.0
NP_594170.1,NP_983370.1,483.0
NP_595827.1,NP_986529.1,483.0
NP_587766.1,NP_985578.2,483.0
NP_596706.2,NP_986230.1,483.0
NP_595193.1,NP_983268.2,482.0
NP_594183.2,NP_983128.2,482.0
NP_001018229.2,NP_983859.1,482.0
NP_588047.1,NP_983288.1,482.0
NP_596450.1,NP_986036.2,480.0
NP_595809.1,NP_982385.1,480.0
NP_594781.1,NP_986652.2,479.0
NP_594572.1,NP_984930.1,479.0
NP_595007.1,NP_983360.1,479.0
NP_594824.1,NP_985252.1,479.0
NP_595886.1,NP_986251.2,479.0
NP_594840.1,NP_983707.1,478.0
NP_588222.1,NP_986903.1,478.0
NP_588529.1,NP_986885.2,478.0
NP_587760.1,NP_986598.2,478.0
NP_001018848.1,NP_983295.1,477.0
NP_595950.1,NP_983593.1,475.0
NP_596272.1,NP_982710.1,475.0
NP_588420.1,NP_985059.1,475.0
NP_596543.1,NP_982635.1,475.0
NP_596247.1,NP_984167.1,475.0
NP_594106.1,NP_986030.2,474.0
NP_587758.1,NP_986584.1,474.0
NP_595760.1,NP_985457.1,474.0
NP_593370.1,NP_984427.2,474.0
NP_595879.1,NP_982734.1,474.0
NP_587989.2,NP_986846.2,474.0
NP_596064.1,NP_985292.1,473.0
NP_593162.1,NP_986506.1,473.0
NP_595357.1,NP_983055.2,473.0
NP_592935.1,NP_986100.1,473.0
NP_593789.1,NP_983100.2,473.0
NP_593649.2,NP_983084.2,471.0
NP_596510.1,NP_982734.1,471.0
NP_593053.2,NP_985493.2,471.0
NP_593948.1,NP_985506.2,470.0
NP_594905.1,NP_986616.1,470.0
NP_596686.1,NP_984262.1,470.0
NP_594547.1,NP_986506.1,470.0
NP_595703.1,NP_985296.1,470.0
NP_588087.1,NP_984408.2,469.0
NP_594856.2,NP_985121.2,469.0
NP_593031.1,NP_985633.1,468.0
NP_594842.1,NP_986214.2,468.0
NP_594425.1,NP_986339.1,467.0
NP_596575.1,NP_986834.2,467.0
NP_593301.1,NP_983570.1,467.0
NP_595519.1,NP_982434.1,466.0
NP_593065.1,NP_984264.2,466.0
NP_595209.1,NP_983081.2,466.0
NP_595166.1,NP_984763.2,465.0
NP_594863.1,NP_986114.2,464.0
NP_593557.1,NP_985121.2,464.0
NP_594537.1,NP_983937.1,463.0
NP_595203.2,NP_985684.1,463.0
NP_594815.1,NP_985355.1,463.0
NP_594528.1,NP_984494.1,462.0
NP_594695.3,NP_985726.2,462.0
NP_596573.1,NP_986483.1,461.0
NP_596315.1,NP_984997.1,461.0
NP_001342739.1,NP_985296.1,461.0
NP_596090.2,NP_985045.2,461.0
NP_593121.1,NP_984207.1,460.0
NP_001342714.1,NP_986897.1,460.0
NP_596602.1,NP_982690.1,459.0
NP_594397.1,NP_983873.1,459.0
NP_593298.1,NP_984527.2,458.0
NP_594752.1,NP_985032.2,458.0
NP_596409.1,NP_983867.1,457.0
NP_595710.1,NP_985082.2,457.0
NP_595545.1,NP_983925.1,457.0
NP_588051.1,NP_985779.2,457.0
NP_596498.1,NP_984544.1,457.0
NP_588170.1,NP_982696.1,456.0
NP_595906.1,NP_986384.2,456.0
NP_592948.1,NP_985826.1,456.0
NP_593962.1,NP_985133.1,455.0
NP_594258.1,NP_986092.1,455.0
NP_593737.2,NP_983593.1,454.0
NP_596363.1,NP_984909.2,454.0
NP_595140.1,NP_984433.1,454.0
NP_595380.1,NP_985587.1,454.0
NP_596821.1,NP_983256.1,453.0
NP_595016.1,NP_982989.2,453.0
NP_593858.2,NP_985890.1,452.0
NP_596388.1,NP_985468.1,452.0
NP_588260.2,NP_984754.1,452.0
NP_588504.1,NP_982821.1,451.0
NP_595922.2,NP_985666.2,451.0
NP_596708.1,NP_986081.1,450.0
NP_001342877.1,NP_985587.1,450.0
NP_593875.1,NP_983602.1,449.0
NP_596540.1,NP_987033.2,449.0
NP_593629.1,NP_982723.1,449.0
NP_594429.1,NP_986571.1,447.0
NP_588374.1,NP_986547.1,446.0
NP_587876.1,NP_982394.1,446.0
NP_595421.2,NP_985904.1,446.0
NP_595682.1,NP_982533.1,445.0
NP_588369.1,NP_983306.2,445.0
NP_592942.1,NP_985501.1,445.0
NP_593952.1,NP_984265.1,444.0
NP_596331.1,NP_986467.1,444.0
NP_594742.1,NP_986579.1,444.0
NP_596440.1,NP_982618.1,442.0
NP_588464.1,NP_987037.1,442.0
NP_595159.1,NP_985458.1,441.0
NP_592787.1,NP_984998.2,441.0
NP_595883.2,NP_986877.1,440.0
NP_596740.1,NP_982624.2,440.0
NP_594004.1,NP_983882.1,440.0
NP_596726.1,NP_984264.2,439.0
NP_595083.2,NP_986140.2,439.0
NP_594449.2,NP_982764.1,439.0
NP_594835.1,NP_982744.2,438.0
NP_587802.1,NP_986857.1,438.0
NP_595089.1,NP_985632.1,438.0
NP_594728.1,NP_985133.1,437.0
NP_039502.1,NP_987085.1,437.0
NP_592933.1,NP_983418.1,437.0
NP_587856.1,NP_985521.2,436.0
NP_594316.1,NP_985777.1,436.0
NP_596122.1,NP_983429.1,435.0
NP_594259.1,NP_984202.2,435.0
NP_594975.1,NP_986798.1,435.0
NP_593164.1,NP_984447.2,434.0
NP_595929.1,NP_985629.1,434.0
NP_588085.2,NP_986457.1,434.0
NP_596488.1,NP_984987.1,433.0
NP_595225.2,NP_982408.1,433.0
NP_593153.1,NP_986930.1,433.0
NP_588133.1,NP_983863.2,432.0
NP_594009.1,NP_983213.1,432.0
NP_594946.1,NP_985501.1,432.0
NP_593241.1,NP_984998.2,431.0
NP_595327.1,NP_985204.2,431.0
NP_594991.2,NP_986145.2,431.0
NP_594268.1,NP_983819.1,430.0
NP_595008.3,NP_984831.3,429.0
NP_593013.1,NP_985745.1,428.0
NP_595428.1,NP_983839.1,428.0
NP_588347.1,NP_985306.1,428.0
NP_594206.1,NP_983987.2,427.0
NP_593826.1,NP_984943.1,427.0
NP_595051.2,NP_984831.3,427.0
NP_593636.1,NP_984875.1,426.0
NP_595604.1,NP_983539.2,426.0
NP_588547.1,NP_983887.1,426.0
NP_596541.1,NP_985302.1,426.0
NP_593191.1,NP_984283.2,426.0
NP_594166.1,NP_986767.1,425.0
NP_593828.2,NP_986323.1,425.0
NP_588466.1,NP_984650.1,425.0
NP_594034.2,NP_984965.1,424.0
NP_596237.1,NP_982724.1,424.0
NP_593546.1,NP_982881.1,424.0
NP_593916.1,NP_985587.1,424.0
NP_592972.1,NP_983569.1,424.0
NP_596084.1,NP_985155.1,424.0
NP_593745.1,NP_985597.1,424.0
NP_593184.1,NP_985457.1,424.0
NP_587739.1,NP_985343.1,423.0
NP_595345.1,NP_983249.1,423.0
NP_595311.1,NP_985322.2,422.0
NP_595434.1,NP_984671.1,422.0
NP_593974.1,NP_985007.1,422.0
NP_001018763.1,NP_982989.2,422.0
NP_594016.2,NP_982411.1,421.0
NP_596547.1,NP_986740.1,421.0
NP_596793.1,NP_986225.2,421.0
NP_593264.1,NP_985758.1,421.0
NP_596350.1,NP_983705.1,421.0
NP_596563.1,NP_983822.1,421.0
NP_595677.1,NP_983705.1,420.0
NP_595146.1,NP_982506.1,420.0
NP_596015.1,NP_983755.2,420.0
NP_594174.1,NP_983705.1,420.0
NP_593299.1,NP_984739.1,420.0
NP_593462.1,NP_982623.1,419.0
NP_594972.1,NP_982895.2,419.0
NP_595176.1,NP_986750.1,419.0
NP_587910.3,NP_984857.1,419.0
NP_596613.1,NP_984800.2,419.0
NP_593511.1,NP_986145.2,418.0
NP_595053.1,NP_984831.3,418.0
NP_596073.1,NP_986293.2,417.0
NP_594626.1,NP_985488.2,416.0
NP_001342725.1,NP_983208.2,416.0
NP_587800.1,NP_984434.1,416.0
NP_595332.1,NP_984700.1,416.0
NP_596348.1,NP_985777.1,416.0
NP_596046.1,NP_982421.1,414.0
NP_595787.1,NP_984292.1,413.0
NP_596107.1,NP_984887.1,413.0
NP_596097.1,NP_986545.1,413.0
