query,subject,score
NP_594459.2,XP_002770286.1,719.0
NP_595155.1,XP_457113.1,719.0
NP_593017.1,XP_456801.1,719.0
NP_596805.1,XP_459634.1,717.0
NP_595618.1,XP_458703.2,714.0
NP_593035.1,XP_461277.2,714.0
NP_596650.1,XP_458846.2,714.0
NP_595898.1,XP_002770458.1,714.0
NP_594288.2,XP_457132.2,707.0
NP_594233.1,XP_457778.2,706.0
NP_596090.2,XP_002770600.1,706.0
NP_594690.1,XP_002770606.1,705.0
NP_595095.1,XP_458726.1,701.0
NP_596774.1,XP_456473.1,700.0
NP_594811.1,XP_461160.1,700.0
NP_592986.1,XP_457807.2,699.0
NP_593331.2,XP_002769993.1,699.0
NP_596077.1,XP_461877.2,697.0
NP_594134.1,XP_459525.1,697.0
NP_595106.1,XP_456473.1,696.0
NP_596153.1,XP_457915.2,695.0
NP_595524.1,XP_460543.2,695.0
NP_594783.1,XP_462111.1,694.0
NP_594558.1,XP_458993.2,693.0
NP_588132.1,XP_002777723.1,692.0
NP_596410.1,XP_458713.2,691.0
NP_595702.1,XP_460442.1,690.0
NP_593702.2,XP_457937.1,688.0
NP_595640.1,XP_458902.1,687.0
NP_593216.2,XP_458606.2,687.0
NP_596797.1,XP_459952.2,687.0
NP_594652.1,XP_457109.2,684.0
NP_595580.1,XP_462409.1,683.0
NP_594205.1,XP_460256.1,681.0
NP_596012.2,XP_460794.2,681.0
NP_595939.1,XP_461670.1,680.0
NP_594788.2,XP_460462.2,679.0
NP_595369.1,XP_462108.1,677.0
NP_594346.1,XP_458945.1,677.0
NP_593995.1,XP_456503.2,674.0
NP_594037.1,XP_459594.1,673.0
NP_596458.1,XP_460732.1,671.0
NP_596178.1,XP_458882.1,671.0
NP_594442.1,XP_460688.2,671.0
NP_588050.1,XP_460568.2,670.0
NP_587938.1,XP_461232.2,669.0
NP_595773.1,XP_460002.2,669.0
NP_594856.2,XP_458064.2,668.0
NP_596103.2,XP_456901.2,667.0
NP_001342870.1,XP_462104.1,666.0
NP_594263.2,XP_460457.2,666.0
NP_587878.1,XP_458955.2,664.0
NP_594261.1,XP_460627.2,662.0
NP_594878.1,XP_462038.1,662.0
NP_594867.1,XP_461614.1,662.0
NP_593377.1,XP_002770625.1,661.0
NP_595530.1,XP_461492.2,658.0
NP_588397.3,XP_460593.1,657.0
NP_593165.1,XP_460922.2,656.0
NP_587731.1,XP_002770225.1,656.0
NP_596523.1,XP_456892.1,654.0
NP_596807.1,XP_460584.2,652.0
NP_001342720.1,XP_460559.2,651.0
NP_595248.1,XP_457476.2,651.0
NP_587951.1,XP_457866.2,651.0
NP_595238.1,XP_458325.2,648.0
NP_595870.1,XP_458104.1,648.0
NP_595871.1,XP_458767.1,648.0
NP_594987.1,XP_002770228.1,646.0
NP_596431.1,XP_002769987.1,643.0
NP_593371.1,XP_456488.1,643.0
NP_593318.2,XP_456702.2,642.0
NP_593321.1,XP_459824.2,642.0
NP_593896.1,XP_459391.2,642.0
NP_588033.1,XP_458265.1,640.0
NP_587809.2,XP_461002.1,640.0
NP_595299.2,XP_458550.2,638.0
NP_588225.1,XP_457365.1,638.0
NP_594068.1,XP_458050.2,637.0
NP_588141.1,XP_462138.1,637.0
NP_595341.1,XP_458238.2,635.0
NP_596731.1,XP_459923.1,635.0
NP_596002.2,XP_462019.2,634.0
NP_594585.1,XP_458993.2,632.0
NP_596841.2,XP_461794.1,632.0
NP_595406.1,XP_456907.1,631.0
NP_594135.1,XP_460573.2,629.0
NP_592941.1,XP_457928.2,628.0
NP_587856.1,XP_002770738.1,627.0
NP_595063.1,XP_459350.2,626.0
NP_595362.1,XP_459799.2,626.0
NP_587868.1,XP_461568.2,626.0
NP_595480.1,XP_457903.1,625.0
NP_596730.1,XP_461021.1,624.0
NP_001342845.1,XP_461493.1,624.0
NP_596804.1,XP_002770499.1,623.0
NP_588352.1,XP_456856.1,623.0
NP_593668.2,XP_459594.1,622.0
NP_594385.1,XP_002770175.1,620.0
NP_595357.1,XP_460282.2,620.0
NP_593513.1,XP_457127.2,620.0
NP_596710.1,XP_456823.2,620.0
NP_594995.1,XP_002770670.1,619.0
NP_001342976.1,XP_459172.1,619.0
NP_593749.1,XP_461431.1,618.0
NP_595368.1,XP_461822.2,617.0
NP_595281.1,XP_461591.2,613.0
NP_596324.1,XP_461495.1,613.0
NP_588086.1,XP_459511.2,613.0
NP_594430.1,XP_462075.2,612.0
NP_594448.2,XP_461419.2,610.0
NP_595125.1,XP_458273.1,610.0
NP_593966.1,XP_456547.2,609.0
NP_596632.1,XP_461568.2,608.0
NP_593617.1,XP_002770225.1,607.0
NP_001342919.1,XP_002770086.1,605.0
NP_587709.1,XP_458269.2,604.0
NP_594106.1,XP_459003.2,603.0
NP_592898.1,XP_461363.1,603.0
NP_596452.1,XP_462370.2,602.0
NP_596159.1,XP_458452.2,600.0
NP_587837.1,XP_457432.1,600.0
NP_592843.1,XP_460213.2,599.0
NP_596856.1,XP_457783.1,598.0
NP_592863.1,XP_458643.1,598.0
NP_595725.2,XP_461892.2,597.0
NP_595599.1,XP_002770331.1,597.0
NP_596527.1,XP_461265.1,597.0
NP_588437.1,XP_461726.1,596.0
NP_593325.1,XP_002770225.1,595.0
NP_595009.1,XP_457012.2,595.0
NP_587902.1,XP_460975.2,595.0
NP_596317.1,XP_459484.1,595.0
NP_596113.2,XP_459204.2,595.0
NP_001342968.1,XP_002770330.1,594.0
NP_594664.1,XP_458154.1,594.0
NP_594780.1,XP_457044.1,593.0
NP_593471.1,XP_457044.1,593.0
NP_596499.2,XP_002770589.1,593.0
NP_594579.1,XP_461170.1,592.0
NP_595903.1,XP_462151.1,591.0
NP_596441.2,XP_462062.1,590.0
NP_596016.1,XP_459226.1,588.0
NP_594680.1,XP_457910.1,586.0
NP_594853.1,XP_461783.2,585.0
NP_595342.1,XP_457393.1,585.0
NP_593754.1,XP_458760.2,585.0
NP_596817.1,XP_458272.1,585.0
NP_596411.1,XP_461119.1,584.0
NP_594582.1,XP_461708.1,583.0
NP_595046.1,XP_002770835.1,583.0
NP_596379.1,XP_002770604.1,583.0
NP_001342759.1,XP_462433.1,582.0
NP_001342802.1,XP_461423.2,582.0
NP_596588.1,XP_460621.2,582.0
NP_595602.1,XP_462417.2,582.0
NP_595746.1,XP_458853.1,581.0
NP_596607.1,XP_458382.2,580.0
NP_594170.1,XP_457411.1,580.0
NP_588384.1,XP_458066.2,579.0
NP_593718.2,XP_002770859.1,579.0
NP_594105.2,XP_459772.2,576.0
NP_588211.1,XP_458238.2,576.0
NP_596743.1,XP_002770229.1,574.0
NP_595163.1,XP_002777733.1,574.0
NP_001342761.1,XP_002770136.1,574.0
NP_595158.1,XP_002770287.1,573.0
NP_596172.1,XP_456730.2,573.0
NP_595077.2,XP_462406.1,573.0
NP_039499.1,YP_001621427.1,572.0
NP_596330.2,XP_458897.2,572.0
NP_595014.1,XP_460002.2,572.0
NP_593091.1,XP_459081.2,570.0
NP_596729.1,XP_002770260.1,570.0
NP_593086.1,XP_459738.2,569.0
NP_595759.2,XP_002770647.1,569.0
NP_593077.1,XP_462561.2,569.0
NP_596641.1,XP_460463.2,568.0
NP_595726.1,XP_461805.2,567.0
NP_595226.1,XP_460412.1,567.0
NP_587682.1,XP_460824.1,566.0
NP_594078.1,XP_457737.1,565.0
NP_593496.1,XP_457740.1,565.0
NP_596055.1,XP_002770105.1,565.0
NP_594293.2,XP_461776.2,564.0
NP_588323.1,XP_456652.1,561.0
NP_593391.1,XP_456834.2,561.0
NP_596761.1,XP_002770630.1,561.0
NP_592961.1,XP_457167.2,561.0
NP_594854.1,XP_459136.1,560.0
NP_588514.1,XP_458013.2,556.0
NP_593224.1,XP_002770555.1,556.0
NP_588247.1,XP_461798.1,556.0
NP_588133.1,XP_462212.2,556.0
NP_593094.1,XP_461502.2,555.0
NP_595007.1,XP_462528.1,555.0
NP_595016.1,XP_460312.2,555.0
NP_595189.1,XP_460624.1,554.0
NP_595183.1,XP_457073.1,554.0
NP_593835.1,XP_459659.2,554.0
NP_588184.1,XP_458437.1,552.0
NP_593819.1,XP_458016.2,552.0
NP_001342854.1,XP_457141.2,551.0
NP_588222.1,XP_457603.2,551.0
NP_595333.1,XP_460469.1,551.0
NP_593882.1,XP_458414.2,548.0
NP_596542.1,XP_457999.2,548.0
NP_596645.1,XP_460420.2,548.0
NP_594119.1,XP_002770105.1,547.0
NP_595998.1,XP_002770107.1,546.0
NP_593373.1,XP_459586.2,545.0
NP_593301.1,XP_457989.2,545.0
NP_001342796.1,XP_002770329.1,544.0
NP_595129.1,XP_458272.1,544.0
NP_594528.1,XP_460786.2,543.0
NP_594194.1,XP_460620.1,543.0
NP_596595.1,XP_461347.2,542.0
NP_001342793.1,XP_002770598.1,541.0
NP_595166.1,XP_457805.2,541.0
NP_594083.1,XP_002770329.1,540.0
NP_592792.1,XP_456963.2,540.0
NP_588114.1,XP_458708.1,539.0
NP_593400.1,XP_462371.1,539.0
NP_001342764.1,XP_459484.1,538.0
NP_588559.1,XP_457442.2,538.0
NP_594285.1,XP_462161.2,538.0
NP_596171.1,XP_460014.1,538.0
NP_596167.2,XP_460866.2,538.0
NP_588250.1,XP_459382.2,536.0
NP_596494.2,XP_456517.2,535.0
NP_594079.1,XP_456707.2,535.0
NP_593092.1,XP_460513.2,533.0
NP_595991.2,XP_002770831.1,533.0
NP_595760.1,XP_457871.2,532.0
NP_001018845.2,XP_460777.1,532.0
NP_596613.1,XP_456849.2,531.0
NP_595519.1,XP_461005.2,531.0
NP_001018284.3,XP_460167.2,530.0
NP_593906.1,XP_002770765.1,530.0
NP_593970.1,XP_460062.2,529.0
NP_588531.1,XP_460896.1,528.0
NP_596086.1,XP_458688.2,527.0
NP_596450.1,XP_002770010.1,526.0
NP_588359.2,XP_459489.1,526.0
NP_594752.1,XP_002770636.1,526.0
NP_595441.1,XP_462318.2,526.0
NP_593430.1,XP_460752.2,525.0
NP_593344.2,XP_458129.1,525.0
NP_593053.2,XP_456491.2,524.0
NP_587855.2,XP_460750.2,524.0
NP_596546.1,XP_461732.2,523.0
NP_595809.1,XP_002770205.1,523.0
NP_593214.1,XP_458454.1,523.0
NP_593846.1,XP_457826.2,521.0
NP_596708.1,XP_461657.1,521.0
NP_001342756.1,XP_460408.1,521.0
NP_596249.1,XP_458871.2,520.0
NP_588287.1,XP_456665.2,520.0
NP_001018769.2,XP_462151.1,519.0
NP_593350.1,XP_458160.1,518.0
NP_596039.1,XP_461266.2,517.0
NP_588529.1,XP_462341.1,516.0
NP_596821.1,XP_461798.1,513.0
NP_001342835.1,XP_456470.1,513.0
NP_593162.1,XP_457251.2,513.0
NP_595940.1,XP_459147.1,513.0
NP_588123.1,XP_459813.2,513.0
NP_587989.2,XP_460079.2,513.0
NP_596678.2,XP_002770183.1,513.0
NP_593788.2,XP_458727.1,512.0
NP_594388.1,XP_457198.1,512.0
NP_595531.1,XP_461483.2,511.0
NP_594291.1,XP_459115.1,511.0
NP_587760.1,XP_460887.2,511.0
NP_596185.1,XP_461805.2,511.0
NP_593860.1,XP_002770293.1,511.0
NP_588487.1,XP_459701.2,510.0
NP_588116.1,XP_461783.2,510.0
NP_596794.1,XP_462573.2,510.0
NP_595104.1,XP_458424.2,510.0
NP_595703.1,XP_002770021.1,510.0
NP_588010.1,XP_462147.2,510.0
NP_001342728.1,XP_460800.2,509.0
NP_594840.1,XP_458760.2,508.0
NP_594781.1,XP_461307.2,508.0
NP_594547.1,XP_461565.2,508.0
NP_593974.1,XP_458875.2,508.0
NP_595008.3,XP_461849.2,507.0
NP_593801.1,XP_457559.2,506.0
NP_593191.1,XP_456409.2,506.0
NP_593499.2,XP_457404.2,505.0
NP_595829.1,XP_461895.2,505.0
NP_001342739.1,XP_002770021.1,504.0
NP_593031.1,XP_461488.2,503.0
NP_593952.1,XP_002770122.1,503.0
NP_588209.1,XP_460149.2,503.0
NP_594316.1,XP_461849.2,503.0
NP_587725.1,XP_002770784.1,502.0
NP_595781.1,XP_459090.2,502.0
NP_595012.1,XP_461506.1,501.0
NP_596417.1,XP_458206.2,501.0
NP_596154.1,XP_460571.1,501.0
NP_594765.1,XP_458177.2,501.0
NP_595289.1,XP_460098.2,501.0
NP_001342933.1,XP_002769997.1,501.0
NP_593106.1,XP_461845.2,500.0
NP_588376.1,XP_459965.2,499.0
NP_588103.1,XP_002770751.1,498.0
NP_594905.1,XP_460765.2,497.0
NP_594648.1,XP_461285.1,497.0
NP_595051.2,XP_461849.2,497.0
NP_592935.1,XP_461047.2,497.0
NP_592983.1,XP_461961.1,497.0
NP_593065.1,XP_457529.2,497.0
NP_595323.1,XP_459840.1,496.0
NP_588218.1,XP_456514.2,495.0
NP_593189.2,XP_002770870.1,494.0
NP_594425.1,XP_458246.2,494.0
NP_595203.2,XP_461797.1,493.0
NP_593175.1,XP_458899.2,493.0
NP_001342712.1,XP_460571.1,493.0
NP_595274.1,XP_461126.2,493.0
NP_001342960.1,XP_459147.1,492.0
NP_587758.1,XP_002777723.1,492.0
NP_595140.1,XP_457482.2,492.0
NP_593926.1,XP_458629.1,492.0
NP_592990.1,XP_460143.1,491.0
NP_594016.2,XP_462421.2,490.0
NP_594742.1,XP_456709.1,490.0
NP_595950.1,XP_462144.2,489.0
NP_594866.1,XP_002770612.1,488.0
NP_596272.1,XP_458075.1,487.0
NP_588420.1,XP_459045.1,487.0
NP_596256.4,XP_458235.2,487.0
NP_596726.1,XP_457529.2,486.0
NP_595751.1,XP_460333.2,486.0
NP_594977.1,XP_456430.2,485.0
NP_596609.1,XP_460471.1,485.0
NP_588521.1,XP_002770618.1,484.0
NP_594258.1,XP_002770128.1,484.0
NP_594824.1,XP_458645.2,484.0
NP_595053.1,XP_461849.2,484.0
NP_594948.1,XP_460575.1,483.0
NP_594807.1,XP_462560.2,483.0
NP_594397.1,XP_458151.2,483.0
NP_592787.1,XP_460406.1,483.0
NP_595692.1,XP_459260.1,482.0
NP_593172.1,XP_457244.1,482.0
NP_596409.1,XP_459775.2,481.0
NP_596543.1,XP_457052.1,481.0
NP_595929.1,XP_461298.1,480.0
NP_001342804.1,XP_456591.2,479.0
NP_001018229.2,XP_458603.2,479.0
NP_595906.1,XP_457851.2,479.0
NP_001342877.1,XP_002770258.1,479.0
NP_593630.1,XP_457569.2,479.0
NP_593425.1,XP_459150.2,478.0
NP_595380.1,XP_002770258.1,478.0
NP_001018848.1,XP_461900.2,478.0
NP_588087.1,XP_458139.2,477.0
NP_595710.1,XP_457425.2,476.0
NP_595193.1,XP_457473.2,476.0
NP_596793.1,XP_456788.2,476.0
NP_588206.1,XP_002770725.1,475.0
NP_596602.1,XP_460608.2,475.0
NP_595886.1,XP_460756.1,475.0
NP_594183.2,XP_458006.2,474.0
NP_595218.1,XP_458092.2,474.0
NP_593962.1,XP_460651.2,474.0
NP_593348.2,XP_002770326.1,474.0
NP_593164.1,XP_460485.2,473.0
NP_596498.1,XP_460295.1,473.0
NP_596686.1,XP_460741.1,472.0
NP_596488.1,XP_459513.2,470.0
NP_594745.1,XP_002770639.1,470.0
NP_593830.1,XP_002770772.1,470.0
NP_595589.1,XP_459889.2,469.0
NP_594972.1,XP_460967.2,469.0
NP_001342714.1,XP_002770663.1,469.0
NP_594892.1,XP_462096.1,469.0
NP_594069.2,XP_002770615.1,469.0
NP_595662.2,XP_458725.1,469.0
NP_594429.1,XP_461144.2,468.0
NP_594975.1,XP_462075.2,468.0
NP_594004.1,XP_458421.1,468.0
NP_594259.1,XP_459154.2,467.0
NP_592848.1,XP_002770185.1,467.0
NP_593482.1,XP_460123.2,467.0
NP_594699.1,XP_462115.2,466.0
NP_594815.1,XP_458652.2,466.0
NP_596823.1,XP_457477.2,466.0
NP_588466.1,XP_462565.1,466.0
NP_593511.1,XP_461913.2,466.0
NP_593134.1,XP_460743.2,464.0
NP_596573.1,XP_002770274.1,464.0
NP_593544.1,XP_458280.2,464.0
NP_588170.1,XP_460535.2,463.0
NP_595883.2,XP_459171.2,463.0
NP_594695.3,XP_002770870.1,463.0
NP_593828.2,XP_461664.1,462.0
NP_596421.1,XP_457760.2,462.0
NP_596084.1,XP_462562.2,462.0
NP_588424.1,XP_458608.1,462.0
NP_594998.1,XP_460390.1,461.0
NP_596314.1,XP_458522.1,461.0
NP_001342852.1,XP_456483.1,460.0
NP_593099.1,XP_456934.2,460.0
NP_596199.1,XP_462501.2,460.0
NP_595879.1,XP_457019.1,459.0
NP_595005.1,XP_456719.1,459.0
NP_593121.1,XP_456919.2,458.0
NP_594572.1,XP_458956.1,458.0
NP_593916.1,XP_002770258.1,458.0
NP_596388.1,XP_456492.1,458.0
NP_596510.1,XP_457019.1,458.0
NP_596849.1,XP_459800.1,458.0
NP_595332.1,XP_461064.1,458.0
NP_596046.1,XP_462302.2,457.0
NP_587802.1,XP_460880.1,457.0
NP_595130.1,XP_458208.1,457.0
NP_593298.1,XP_002770725.1,456.0
NP_593875.1,XP_002770608.1,456.0
NP_594863.1,XP_002770571.1,456.0
NP_596106.1,XP_002770347.1,456.0
NP_592972.1,XP_457987.1,456.0
NP_587901.1,XP_460546.2,456.0
NP_594991.2,XP_461913.2,456.0
NP_588464.1,XP_459265.1,455.0
NP_594009.1,XP_459480.2,454.0
NP_595059.1,XP_457843.2,454.0
NP_595421.2,XP_457605.2,454.0
NP_596085.1,XP_461931.1,453.0
NP_595682.1,XP_462013.2,452.0
NP_594674.1,XP_456623.2,452.0
NP_593636.1,XP_457514.1,452.0
NP_596097.1,XP_462106.1,452.0
NP_595083.2,XP_460410.2,452.0
NP_596315.1,XP_458960.1,451.0
NP_588047.1,XP_457107.2,451.0
NP_594842.1,XP_459796.2,451.0
NP_596464.1,XP_460008.1,449.0
NP_588126.1,XP_457893.2,449.0
NP_592900.1,XP_458243.2,448.0
NP_595135.1,XP_457824.2,447.0
NP_595209.1,XP_002770862.1,447.0
NP_593642.1,XP_456923.2,446.0
NP_594835.1,XP_458130.2,446.0
NP_594916.1,XP_461222.1,446.0
NP_594768.1,XP_460501.2,446.0
NP_596857.1,XP_457784.1,446.0
NP_593153.1,XP_461412.2,446.0
NP_594630.1,XP_458224.2,445.0
NP_593441.1,XP_459209.2,445.0
NP_587755.1,XP_456568.1,445.0
NP_596348.1,XP_461849.2,445.0
NP_596740.1,XP_002770320.1,445.0
NP_593241.1,XP_002769967.1,444.0
NP_593184.1,XP_457871.2,444.0
NP_001342868.1,XP_458468.2,443.0
NP_595159.1,XP_461377.2,443.0
