query,subject,score
NP_595248.1,XP_033767469.1,679.0
NP_594558.1,XP_033767736.1,678.0
NP_588502.1,XP_033768611.1,677.0
NP_595702.1,XP_033768264.1,676.0
NP_595939.1,XP_033765850.1,674.0
NP_594878.1,XP_033767934.1,673.0
NP_001342853.1,XP_033766598.1,673.0
NP_001342720.1,XP_033764824.1,672.0
NP_594205.1,XP_033764718.1,672.0
NP_595991.2,XP_033765508.1,672.0
NP_596774.1,XP_033768197.1,671.0
NP_592919.1,XP_033765230.1,671.0
NP_594346.1,XP_033764434.1,671.0
NP_588132.1,XP_033767589.1,670.0
NP_595299.2,XP_033765647.1,669.0
NP_594867.1,XP_033765277.1,669.0
NP_595106.1,XP_033768197.1,667.0
NP_596458.1,XP_033765139.1,664.0
NP_588348.1,XP_033766900.1,664.0
NP_594731.1,XP_033766946.1,663.0
NP_039499.1,YP_006460230.1,662.0
NP_593966.1,XP_033768122.1,660.0
NP_596153.1,XP_033768408.1,660.0
NP_594037.1,XP_033767835.1,657.0
NP_596523.1,XP_033768831.1,656.0
NP_596494.2,XP_033764837.1,654.0
NP_594135.1,XP_033764450.1,654.0
NP_595125.1,XP_033766689.1,654.0
NP_587951.1,XP_033769566.1,653.0
NP_594442.1,XP_033767837.1,653.0
NP_587878.1,XP_033768139.1,652.0
NP_594788.2,XP_033768034.1,652.0
NP_593896.1,XP_033768985.1,652.0
NP_596171.1,XP_033766697.1,650.0
NP_595369.1,XP_033765427.1,649.0
NP_001342870.1,XP_033769254.1,646.0
NP_595870.1,XP_033766312.1,645.0
NP_592986.1,XP_033767654.1,645.0
NP_595773.1,XP_033767866.1,644.0
NP_593490.1,XP_033764817.1,644.0
NP_587938.1,XP_033769722.1,641.0
NP_594585.1,XP_033767736.1,641.0
NP_593318.2,XP_033765111.1,641.0
NP_595014.1,XP_033764881.1,639.0
NP_588033.1,XP_033769649.1,639.0
NP_595238.1,XP_033765800.1,637.0
NP_593702.2,XP_033766741.1,637.0
NP_596324.1,XP_033765114.1,635.0
NP_588397.3,XP_033769514.1,635.0
NP_587868.1,XP_033768764.1,635.0
NP_596103.2,XP_033768837.1,633.0
NP_596410.1,XP_033768945.1,632.0
NP_595480.1,XP_033765250.1,630.0
NP_588352.1,XP_033767762.1,629.0
NP_594261.1,XP_033765185.1,627.0
NP_588141.1,XP_033769264.1,625.0
NP_593165.1,XP_033768788.1,624.0
NP_593668.2,XP_033767835.1,623.0
NP_596002.2,XP_033764933.1,620.0
NP_593321.1,XP_033769463.1,620.0
NP_596452.1,XP_033769338.1,618.0
NP_587837.1,XP_033766975.1,618.0
NP_596731.1,XP_033765710.1,617.0
NP_593496.1,XP_033766048.1,617.0
NP_596710.1,XP_033768130.1,615.0
NP_594233.1,XP_033768084.1,614.0
NP_592843.1,XP_033767885.1,612.0
NP_593718.2,XP_033768934.1,612.0
NP_588437.1,XP_033765617.1,612.0
NP_596632.1,XP_033768764.1,610.0
NP_588225.1,XP_033765411.1,609.0
NP_596807.1,XP_033767400.1,609.0
NP_595341.1,XP_033768606.1,607.0
NP_596607.1,XP_033769344.1,606.0
NP_587731.1,XP_033764454.1,606.0
NP_595871.1,XP_033766654.1,605.0
NP_592898.1,XP_033767327.1,604.0
NP_001342845.1,XP_033768602.1,604.0
NP_596178.1,XP_033768263.1,603.0
NP_588384.1,XP_033765005.1,599.0
NP_001342976.1,XP_033769661.1,599.0
NP_587809.2,XP_033769379.1,598.0
NP_595746.1,XP_033769317.1,598.0
NP_595059.1,XP_033769482.1,597.0
NP_595362.1,XP_033767626.1,595.0
NP_595903.1,XP_033766585.1,592.0
NP_001342913.1,XP_033768464.1,591.0
NP_593749.1,XP_033765955.1,590.0
NP_594487.2,XP_033766456.1,590.0
NP_596113.2,XP_033768358.1,590.0
NP_001342919.1,XP_033765232.1,589.0
NP_595406.1,XP_033767263.1,588.0
NP_596817.1,XP_033766688.1,587.0
NP_595368.1,XP_033767955.1,585.0
NP_593091.1,XP_033767548.1,583.0
NP_593377.1,XP_033765982.1,583.0
NP_594293.2,XP_033765668.1,583.0
NP_588211.1,XP_033768606.1,582.0
NP_596441.2,XP_033769792.1,582.0
NP_593371.1,XP_033768677.1,580.0
NP_588323.1,XP_033765911.1,578.0
NP_594664.1,XP_033768736.1,578.0
NP_594680.1,XP_033764736.1,578.0
NP_594780.1,XP_033769206.1,577.0
NP_593471.1,XP_033769206.1,577.0
NP_593077.1,XP_033766838.1,577.0
NP_595163.1,XP_033766576.1,576.0
NP_594853.1,XP_033768106.1,575.0
NP_594105.2,XP_033765201.1,575.0
NP_595531.1,XP_033766147.1,574.0
NP_595342.1,XP_033765098.1,573.0
NP_596730.1,XP_033764955.1,571.0
NP_595726.1,XP_033769430.1,571.0
NP_587709.1,XP_033766483.1,570.0
NP_595599.1,XP_033769857.1,570.0
NP_596527.1,XP_033768878.1,570.0
NP_588514.1,XP_033769782.1,568.0
NP_594579.1,XP_033764992.1,567.0
NP_001342802.1,XP_033765311.1,567.0
NP_593391.1,XP_033765206.1,566.0
NP_596641.1,XP_033765906.1,566.0
NP_596016.1,XP_033769192.1,566.0
NP_593086.1,XP_033769913.1,566.0
NP_593331.2,XP_033764983.1,565.0
NP_592941.1,XP_033766465.1,564.0
NP_593754.1,XP_033766874.1,562.0
NP_595333.1,XP_033768639.1,561.0
NP_593224.1,XP_033766245.1,560.0
NP_595226.1,XP_033768112.1,560.0
NP_593617.1,XP_033764454.1,558.0
NP_595009.1,XP_033769455.1,558.0
NP_001342759.1,XP_033766707.1,558.0
NP_588050.1,XP_033768148.1,556.0
NP_001018845.2,XP_033768091.1,555.0
NP_588209.1,XP_033769837.1,554.0
NP_587902.1,XP_033764790.1,553.0
NP_593106.1,XP_033769424.1,553.0
NP_592792.1,XP_033766014.1,551.0
NP_596411.1,XP_033768982.1,551.0
NP_588133.1,XP_033768892.1,550.0
NP_593499.2,XP_033764603.1,550.0
NP_594582.1,XP_033765891.1,550.0
NP_596595.1,XP_033766709.1,548.0
NP_001342835.1,XP_033768195.1,548.0
NP_594430.1,XP_033765323.1,548.0
NP_001342756.1,XP_033765211.1,548.0
NP_588531.1,XP_033768024.1,548.0
NP_596542.1,XP_033765868.1,546.0
NP_596055.1,XP_033768158.1,545.0
NP_596761.1,XP_033767987.1,544.0
NP_595104.1,XP_033768915.1,544.0
NP_596689.2,XP_033767462.1,542.0
NP_594083.1,XP_033766430.1,541.0
NP_594699.1,XP_033767991.1,541.0
NP_596729.1,XP_033765931.1,541.0
NP_001342796.1,XP_033766430.1,540.0
NP_001342793.1,XP_033767809.1,540.0
NP_596823.1,XP_033767428.1,540.0
NP_592983.1,XP_033769060.1,540.0
NP_592863.1,XP_033765275.1,540.0
NP_593094.1,XP_033766602.1,539.0
NP_593373.1,XP_033768298.1,539.0
NP_595077.2,XP_033766109.1,539.0
NP_595653.1,XP_033767091.1,536.0
NP_593400.1,XP_033769794.1,536.0
NP_594194.1,XP_033767907.1,536.0
NP_593819.1,XP_033766437.1,536.0
NP_588359.2,XP_033766223.1,535.0
NP_594854.1,XP_033767678.1,535.0
NP_588222.1,XP_033766093.1,534.0
NP_001018769.2,XP_033766585.1,533.0
NP_593092.1,XP_033768492.1,533.0
NP_595129.1,XP_033766688.1,533.0
NP_595183.1,XP_033769098.1,531.0
NP_594078.1,XP_033766045.1,530.0
NP_596159.1,XP_033767265.1,530.0
NP_593325.1,XP_033764454.1,530.0
NP_595602.1,XP_033766598.1,530.0
NP_593430.1,XP_033769737.1,528.0
NP_593217.1,XP_033769232.1,528.0
NP_588010.1,XP_033768407.1,528.0
NP_587682.1,XP_033765485.1,527.0
NP_593350.1,XP_033764436.1,527.0
NP_593846.1,XP_033767179.1,526.0
NP_594285.1,XP_033765445.1,526.0
NP_596185.1,XP_033769430.1,526.0
NP_588184.1,XP_033769480.1,526.0
NP_593788.2,XP_033768326.1,525.0
NP_596417.1,XP_033767711.1,524.0
NP_588206.1,XP_033769164.1,524.0
NP_588247.1,XP_033765107.1,523.0
NP_595829.1,XP_033765498.1,523.0
NP_595189.1,XP_033768045.1,520.0
NP_594630.1,XP_033769365.1,518.0
NP_593801.1,XP_033769899.1,518.0
NP_596052.1,XP_033768432.1,518.0
NP_588123.1,XP_033769176.1,518.0
NP_593189.2,XP_033764575.1,516.0
NP_593175.1,XP_033768157.1,516.0
NP_587760.1,XP_033767594.1,516.0
NP_588376.1,XP_033765687.1,516.0
NP_001342852.1,XP_033764622.1,515.0
NP_596588.1,XP_033768165.1,514.0
NP_594119.1,XP_033768158.1,513.0
NP_001018284.3,XP_033768644.1,513.0
NP_595662.2,XP_033767280.1,513.0
NP_593344.2,XP_033768718.1,513.0
NP_594752.1,XP_033765309.1,513.0
NP_594291.1,XP_033766546.1,511.0
NP_594948.1,XP_033764457.1,511.0
NP_595692.1,XP_033767566.1,511.0
NP_593214.1,XP_033767771.1,510.0
NP_594079.1,XP_033766185.1,510.0
NP_595007.1,XP_033768472.1,509.0
NP_592961.1,XP_033766188.1,509.0
NP_595940.1,XP_033765136.1,508.0
NP_595140.1,XP_033768987.1,508.0
NP_587725.1,XP_033764424.1,507.0
NP_593835.1,XP_033766734.1,507.0
NP_596039.1,XP_033768879.1,506.0
NP_593649.2,XP_033766790.1,506.0
NP_592788.1,XP_033766010.1,505.0
NP_596546.1,XP_033767251.1,504.0
NP_596330.2,XP_033768940.1,504.0
NP_594765.1,XP_033768610.1,503.0
NP_594815.1,XP_033768467.1,502.0
NP_594807.1,XP_033766583.1,502.0
NP_594742.1,XP_033766344.1,501.0
NP_001018819.2,XP_033767430.1,501.0
NP_595589.1,XP_033769676.1,500.0
NP_596012.2,XP_033769148.1,499.0
NP_594106.1,XP_033766330.1,498.0
NP_593970.1,XP_033766698.1,498.0
NP_592990.1,XP_033766677.1,498.0
NP_592848.1,XP_033769856.1,498.0
NP_593882.1,XP_033765918.1,496.0
NP_594183.2,XP_033768181.1,496.0
NP_596794.1,XP_033766837.1,496.0
NP_595751.1,XP_033769506.1,496.0
NP_001018848.1,XP_033765576.1,496.0
NP_596804.1,XP_033764582.1,495.0
NP_593830.1,XP_033767150.1,495.0
NP_595781.1,XP_033769516.1,495.0
NP_588529.1,XP_033764759.1,494.0
NP_595289.1,XP_033766700.1,493.0
NP_001342960.1,XP_033765136.1,492.0
NP_595193.1,XP_033766545.1,492.0
NP_593926.1,XP_033765946.1,492.0
NP_596154.1,XP_033767230.1,491.0
NP_594840.1,XP_033766874.1,489.0
NP_587989.2,XP_033767977.1,489.0
NP_596499.2,XP_033766832.1,489.0
NP_593630.1,XP_033765088.1,489.0
NP_595809.1,XP_033767768.1,488.0
NP_001342712.1,XP_033767230.1,488.0
NP_595759.2,XP_033764974.1,488.0
NP_596856.1,XP_033764615.1,488.0
NP_595827.1,XP_033767924.1,486.0
NP_594547.1,XP_033767912.1,486.0
NP_593906.1,XP_033766034.1,485.0
NP_596708.1,XP_033769417.1,484.0
NP_594930.1,XP_033765373.1,484.0
NP_595950.1,XP_033764502.1,483.0
NP_595323.1,XP_033764568.1,483.0
NP_594388.1,XP_033765463.1,483.0
NP_588420.1,XP_033765218.1,483.0
NP_594977.1,XP_033769752.1,483.0
NP_595357.1,XP_033764728.1,482.0
NP_594905.1,XP_033766371.1,481.0
NP_001342732.1,XP_033764812.1,481.0
NP_596609.1,XP_033764707.1,481.0
NP_594892.1,XP_033765995.1,480.0
NP_594258.1,XP_033769899.1,479.0
NP_595886.1,XP_033764923.1,479.0
NP_594745.1,XP_033766783.1,478.0
NP_596686.1,XP_033769733.1,478.0
NP_594856.2,XP_033768962.1,478.0
NP_596540.1,XP_033765550.1,477.0
NP_596573.1,XP_033767889.1,477.0
NP_594695.3,XP_033764575.1,477.0
NP_595725.2,XP_033769293.1,476.0
NP_595906.1,XP_033764514.1,476.0
NP_593241.1,XP_033768249.1,474.0
NP_587758.1,XP_033767589.1,473.0
NP_595760.1,XP_033769568.1,473.0
NP_596821.1,XP_033765107.1,473.0
NP_001018229.2,XP_033766948.1,473.0
NP_594781.1,XP_033769748.1,472.0
NP_596272.1,XP_033764811.1,472.0
NP_596388.1,XP_033766288.1,472.0
NP_594842.1,XP_033768694.1,472.0
NP_593298.1,XP_033769164.1,471.0
NP_596743.1,XP_033765042.1,471.0
NP_596626.1,XP_033766663.1,471.0
NP_596541.1,XP_033767427.1,471.0
NP_593065.1,XP_033768979.1,471.0
NP_596678.2,XP_033766443.1,471.0
NP_593370.1,XP_033766854.1,470.0
NP_595519.1,XP_033769596.1,470.0
NP_594633.2,XP_033767614.1,470.0
NP_587766.1,XP_033768785.1,470.0
NP_594537.1,XP_033769038.1,469.0
NP_596450.1,XP_033764587.1,469.0
NP_594170.1,XP_033765902.1,468.0
NP_596575.1,XP_033764590.1,468.0
NP_588521.1,XP_033766009.1,467.0
NP_595045.1,XP_033767730.1,467.0
NP_594824.1,XP_033764524.1,467.0
NP_594835.1,XP_033768721.1,466.0
NP_595008.3,XP_033767660.1,466.0
NP_592819.1,XP_033766127.1,466.0
NP_588116.1,XP_033766415.1,466.0
NP_596315.1,XP_033768250.1,466.0
NP_595016.1,XP_033766654.1,466.0
NP_593557.1,XP_033768962.1,465.0
NP_592935.1,XP_033768527.1,465.0
NP_595883.2,XP_033764763.1,464.0
NP_596602.1,XP_033769321.1,464.0
NP_594316.1,XP_033767660.1,464.0
NP_594572.1,XP_033768133.1,463.0
NP_593737.2,XP_033764502.1,463.0
NP_593875.1,XP_033765597.1,463.0
NP_594991.2,XP_033767068.1,463.0
NP_001342933.1,XP_033767751.1,463.0
NP_596409.1,XP_033766952.1,462.0
NP_595203.2,XP_033769271.1,462.0
NP_593164.1,XP_033769435.1,461.0
NP_595929.1,XP_033767647.1,461.0
NP_594425.1,XP_033768599.1,461.0
NP_596488.1,XP_033768258.1,460.0
NP_594866.1,XP_033764951.1,460.0
NP_596363.1,XP_033768119.1,460.0
NP_596706.2,XP_033768686.1,460.0
NP_001342714.1,XP_033769326.1,459.0
NP_595421.2,XP_033765780.1,458.0
NP_593153.1,XP_033769298.1,458.0
NP_595710.1,XP_033765240.1,457.0
NP_596859.1,XP_033764617.1,457.0
NP_595380.1,XP_033766804.1,457.0
NP_596247.1,XP_033765122.1,457.0
NP_594004.1,XP_033766960.1,457.0
NP_595434.1,XP_033764634.1,456.0
NP_596237.1,XP_033766251.1,455.0
NP_593162.1,XP_033767912.1,455.0
NP_596498.1,XP_033767659.1,455.0
NP_593121.1,XP_033769063.1,454.0
NP_594972.1,XP_033767516.1,454.0
NP_588087.1,XP_033769096.1,454.0
NP_596543.1,XP_033766446.1,454.0
NP_595209.1,XP_033768822.1,453.0
NP_593948.1,XP_033766268.1,452.0
NP_588170.1,XP_033766308.1,452.0
NP_588051.1,XP_033765850.1,452.0
NP_593191.1,XP_033768304.1,452.0
NP_588085.2,XP_033765298.1,452.0
NP_595703.1,XP_033766165.1,451.0
NP_588424.1,XP_033768804.1,451.0
NP_595051.2,XP_033767660.1,450.0
NP_001342988.1,XP_033767730.1,449.0
NP_594863.1,XP_033769407.1,449.0
NP_595063.1,XP_033766615.1,449.0
NP_593962.1,XP_033768563.1,449.0
NP_593511.1,XP_033767068.1,449.0
NP_593858.2,XP_033769055.1,448.0
NP_592942.1,XP_033764838.1,448.0
NP_593013.1,XP_033767498.1,447.0
NP_588504.1,XP_033768580.1,447.0
NP_595288.1,XP_033764693.1,447.0
NP_588347.1,XP_033768637.1,447.0
NP_596073.1,XP_033764896.1,447.0
NP_593647.1,XP_033768313.1,446.0
NP_587856.1,XP_033764826.1,446.0
NP_001342877.1,XP_033768795.1,446.0
NP_596331.1,XP_033765390.1,445.0
NP_001342739.1,XP_033766165.1,445.0
NP_595682.1,XP_033768928.1,444.0
NP_595159.1,XP_033769569.1,444.0
NP_593629.1,XP_033766250.1,444.0
NP_596064.1,XP_033766169.1,444.0
NP_587876.1,XP_033766520.1,444.0
NP_596740.1,XP_033766463.1,443.0
NP_594034.2,XP_033767442.1,442.0
NP_595428.1,XP_033768875.1,442.0
NP_593916.1,XP_033768795.1,441.0
NP_594975.1,XP_033765323.1,441.0
NP_596726.1,XP_033768979.1,440.0
NP_001342868.1,XP_033764605.1,440.0
NP_595922.2,XP_033768003.1,440.0
NP_596793.1,XP_033768687.1,439.0
NP_596464.1,XP_033765353.1,439.0
NP_595458.1,XP_033766477.1,439.0
NP_593264.1,XP_033767805.1,439.0
NP_588287.1,XP_033767408.1,439.0
NP_596199.1,XP_033768469.1,438.0
NP_596314.1,XP_033764605.1,437.0
NP_596547.1,XP_033765365.1,436.0
NP_596015.1,XP_033769822.1,436.0
NP_593172.1,XP_033764603.1,436.0
NP_595484.1,XP_033765794.1,436.0
NP_594429.1,XP_033765444.1,435.0
NP_592948.1,XP_033766118.1,435.0
NP_595053.1,XP_033767660.1,435.0
NP_593636.1,XP_033764608.1,434.0
NP_596122.1,XP_033769510.1,434.0
NP_588464.1,XP_033765921.1,434.0
NP_595457.1,XP_033767162.1,433.0
NP_588374.1,XP_033765428.1,433.0
NP_595545.1,XP_033766018.1,432.0
NP_593551.1,XP_033767486.1,432.0
NP_595176.1,XP_033765357.1,432.0
NP_588547.1,XP_033766963.1,432.0
NP_596440.1,XP_033767953.1,432.0
NP_001018763.1,XP_033766654.1,432.0
NP_593237.1,XP_033765174.1,431.0
NP_593031.1,XP_033767185.1,431.0
