query,subject,score
NP_596122.1,NP_584729.1,269.0
NP_595357.1,NP_584638.2,269.0
NP_593094.1,NP_586191.1,268.0
NP_001342798.1,NP_001402150.1,268.0
NP_596349.1,NP_584670.1,268.0
NP_596632.1,NP_586482.1,267.0
NP_593926.1,NP_586253.1,267.0
NP_594892.1,NP_001402359.1,266.0
NP_594068.1,NP_001402296.1,266.0
NP_593965.1,NP_585875.1,265.0
NP_587901.1,NP_586383.1,265.0
NP_594315.1,NP_597285.1,264.0
NP_596106.1,NP_597607.1,264.0
NP_593161.1,NP_584809.2,264.0
NP_595850.1,NP_597285.1,263.0
NP_595368.1,NP_001402413.1,261.0
NP_001342707.1,NP_597255.2,260.0
NP_593966.1,NP_585831.1,259.0
NP_593617.1,NP_586247.1,258.0
NP_596794.1,NP_586159.1,258.0
NP_588051.1,NP_597462.1,258.0
NP_594510.1,NP_597581.1,255.0
NP_596016.1,NP_584677.1,255.0
NP_001342877.1,NP_597600.2,255.0
NP_594815.1,NP_584547.1,254.0
NP_596328.1,NP_586127.1,254.0
NP_593121.1,NP_001402385.1,252.0
NP_594346.1,NP_001402318.1,252.0
NP_593636.1,NP_586149.1,251.0
NP_592993.1,NP_586294.1,251.0
NP_595986.1,NP_586088.1,250.0
NP_594916.1,NP_585898.1,249.0
NP_596254.1,NP_586481.1,246.0
NP_594488.1,NP_586284.2,246.0
NP_594189.1,NP_586147.1,245.0
NP_594977.1,NP_597242.1,245.0
NP_593647.1,NP_001402148.1,243.0
NP_593086.1,NP_586409.1,243.0
NP_596381.1,NP_584575.1,243.0
NP_595906.1,NP_586190.1,243.0
NP_596526.1,NP_597553.1,242.0
NP_588086.1,NP_597347.1,240.0
NP_594674.1,NP_584809.2,240.0
NP_593825.1,NP_597314.1,240.0
NP_587928.1,NP_586227.1,240.0
NP_588050.1,NP_586392.1,239.0
NP_001342761.1,NP_597565.2,239.0
NP_592898.1,NP_001402130.1,238.0
NP_596598.1,NP_586127.1,238.0
NP_593749.1,NP_584666.1,237.0
NP_587938.1,NP_586416.1,236.0
NP_594731.1,NP_584648.1,236.0
NP_595956.1,NP_586184.1,236.0
NP_593830.1,NP_586324.1,234.0
NP_587770.1,NP_001402211.1,234.0
NP_596178.1,NP_586372.1,233.0
NP_594295.1,NP_001402281.1,233.0
NP_588435.1,NP_586097.1,231.0
NP_001018848.1,NP_584619.1,231.0
NP_595602.1,NP_001402211.1,231.0
NP_596657.1,NP_597607.1,230.0
NP_596730.1,NP_597372.1,229.0
NP_593038.2,NP_001402294.1,229.0
NP_595102.2,NP_585798.1,229.0
NP_593214.1,NP_586159.1,229.0
NP_001342959.1,NP_597392.1,229.0
NP_594155.1,NP_001402330.1,229.0
NP_001342853.1,NP_001402211.1,228.0
NP_595081.1,NP_584809.2,228.0
NP_594807.1,NP_586258.1,228.0
NP_595925.1,NP_586183.1,228.0
NP_588491.1,NP_584761.2,226.0
NP_596399.1,NP_001402247.1,226.0
NP_595809.1,NP_584551.1,226.0
NP_001342879.1,NP_584556.1,226.0
NP_594393.1,NP_597319.1,225.0
NP_595159.1,NP_585980.1,225.0
NP_593328.1,NP_586149.1,225.0
NP_594180.1,NP_001402247.1,224.0
NP_596686.1,NP_585850.1,223.0
NP_588548.2,NP_586276.1,223.0
NP_588010.1,NP_585980.1,223.0
NP_595664.1,NP_597176.1,222.0
NP_588235.1,NP_586289.2,220.0
NP_594288.2,NP_586426.2,220.0
NP_594848.1,NP_001402201.1,219.0
NP_594167.1,NP_597610.1,219.0
NP_595739.1,NP_586435.2,219.0
NP_594842.1,NP_597619.1,219.0
NP_596295.1,NP_586260.1,219.0
NP_596660.1,NP_586132.1,218.0
NP_593736.1,NP_586181.1,218.0
NP_594864.1,NP_586003.1,217.0
NP_593377.1,NP_586226.1,217.0
NP_588376.1,NP_597607.1,217.0
NP_001342968.1,NP_585989.1,216.0
NP_596807.1,NP_584655.1,215.0
NP_001342767.1,NP_585900.1,215.0
NP_001342976.1,NP_586360.1,214.0
NP_588211.1,NP_597569.1,213.0
NP_594229.1,NP_585866.1,213.0
NP_594150.1,NP_584588.2,212.0
NP_594247.1,NP_597610.1,212.0
NP_596682.1,NP_597366.1,212.0
NP_596740.1,NP_584753.1,212.0
NP_594542.1,NP_597366.1,212.0
NP_595899.1,NP_584588.2,212.0
NP_593165.1,NP_001402220.1,211.0
NP_593046.2,NP_597363.1,211.0
NP_595218.1,NP_001402423.1,210.0
NP_593815.1,NP_001402201.1,209.0
NP_593090.1,NP_597637.1,209.0
NP_588374.1,NP_597599.1,209.0
NP_588393.1,NP_586010.2,209.0
NP_588438.1,NP_586444.1,208.0
NP_592974.1,NP_586324.1,208.0
NP_592919.1,NP_597238.1,208.0
NP_593237.1,NP_584655.1,207.0
NP_595150.2,NP_584578.1,207.0
NP_596797.1,NP_585947.1,207.0
NP_594863.1,NP_586078.2,206.0
NP_593663.1,NP_586444.1,206.0
NP_595646.1,NP_586193.1,206.0
NP_588119.1,NP_597652.1,205.0
NP_595777.1,NP_597396.1,205.0
NP_593081.2,NP_586324.1,204.0
NP_593547.1,NP_584663.1,204.0
NP_593389.2,NP_597319.1,204.0
NP_594261.1,NP_001402417.1,203.0
NP_593962.1,NP_001402165.1,203.0
NP_595406.1,NP_585855.1,203.0
NP_588044.1,NP_001402414.1,202.0
NP_588332.1,NP_586159.1,202.0
NP_596055.1,NP_586281.2,202.0
NP_593134.1,NP_586056.2,201.0
NP_594840.1,NP_585980.1,201.0
NP_596073.1,NP_584734.1,201.0
NP_594686.1,NP_586147.1,200.0
NP_593889.1,NP_597155.1,199.0
NP_001342891.1,NP_597155.1,199.0
NP_001342913.1,NP_001402397.1,198.0
NP_595341.1,NP_597569.1,198.0
NP_593754.1,NP_585980.1,198.0
NP_595703.1,NP_597346.1,198.0
NP_594017.1,NP_584790.1,198.0
NP_595616.1,NP_586402.1,197.0
NP_588013.1,NP_586409.1,197.0
NP_596350.1,NP_597217.1,197.0
NP_594527.1,NP_597346.1,197.0
NP_594695.3,NP_597169.1,197.0
NP_595677.1,NP_597217.1,196.0
NP_588371.3,NP_586426.2,196.0
NP_595310.1,NP_597311.1,196.0
NP_595564.1,NP_586056.2,196.0
NP_594174.1,NP_597217.1,196.0
NP_593141.2,NP_586479.1,196.0
NP_596547.1,NP_597273.1,195.0
NP_588369.1,NP_597454.1,195.0
NP_595983.2,NP_001402265.1,195.0
NP_593111.1,NP_585987.1,195.0
NP_593261.2,NP_597450.2,195.0
NP_594626.1,NP_586425.1,194.0
NP_592876.1,NP_586246.1,194.0
NP_594728.1,NP_001402165.1,193.0
NP_594009.1,NP_586435.2,193.0
NP_595848.1,NP_584611.1,193.0
NP_588441.1,NP_586449.2,193.0
NP_593189.2,NP_597169.1,192.0
NP_596107.1,NP_586159.1,192.0
NP_594538.2,NP_586396.1,192.0
NP_594119.1,NP_586281.2,191.0
NP_596465.1,NP_584746.1,191.0
NP_594888.1,NP_001402183.1,191.0
NP_594546.2,NP_001402130.1,191.0
NP_588514.1,NP_585947.1,189.0
NP_595929.1,NP_586184.1,189.0
NP_595883.2,NP_586005.1,189.0
NP_596534.1,NP_584732.1,188.0
NP_588324.1,NP_585816.1,188.0
NP_593207.1,NP_001402347.1,188.0
NP_594149.1,NP_597438.1,187.0
NP_001342835.1,NP_586166.1,187.0
NP_596185.1,NP_586204.1,187.0
NP_594058.1,NP_584633.1,186.0
NP_593383.1,NP_597259.2,186.0
NP_596199.1,NP_597370.1,186.0
NP_592848.1,NP_001402220.1,186.0
NP_594958.1,NP_586137.2,186.0
NP_594108.1,NP_584633.1,186.0
NP_595297.1,NP_584668.1,185.0
NP_593371.1,NP_597538.1,185.0
NP_595820.1,NP_001402130.1,185.0
NP_588301.2,NP_597292.1,185.0
NP_588283.1,NP_001402220.1,184.0
NP_594514.2,NP_586381.1,184.0
NP_001342739.1,NP_586147.1,184.0
NP_593482.1,NP_001402330.1,184.0
NP_595950.1,NP_585980.1,183.0
NP_596602.1,NP_001402443.1,183.0
NP_596831.1,NP_001402145.1,183.0
NP_587830.1,NP_585980.1,181.0
NP_001342809.1,NP_584751.2,180.0
NP_594430.1,NP_001402165.1,180.0
NP_593404.1,NP_597607.1,180.0
NP_593033.1,NP_586159.1,180.0
NP_596532.1,NP_597176.1,180.0
NP_592843.1,NP_597319.1,179.0
NP_596205.1,NP_597651.1,179.0
NP_587985.1,NP_584561.1,179.0
NP_595296.1,NP_001402347.1,179.0
NP_595596.1,NP_586284.2,179.0
NP_596541.1,NP_597625.1,179.0
NP_595709.1,NP_001402115.1,179.0
NP_001342801.1,NP_001402115.1,179.0
NP_595244.1,NP_001402115.1,179.0
NP_595726.1,NP_586204.1,178.0
NP_596180.1,NP_001402204.1,178.0
NP_596200.2,NP_001402377.1,177.0
NP_594651.2,NP_597652.1,177.0
NP_596784.1,NP_585912.1,177.0
NP_593210.1,NP_597218.1,176.0
NP_594746.1,NP_001402346.1,176.0
NP_594123.1,NP_586479.1,176.0
NP_594965.1,NP_585982.1,176.0
NP_594654.1,NP_585906.1,176.0
NP_594484.1,NP_597644.1,176.0
NP_594540.1,NP_584556.1,175.0
NP_588103.1,NP_586177.1,175.0
NP_596452.1,NP_586287.2,175.0
NP_593874.1,NP_597607.1,175.0
NP_001342848.1,NP_001402225.1,174.0
NP_592967.1,NP_001402135.1,174.0
NP_001342856.1,NP_597202.1,174.0
NP_595079.1,NP_001402421.1,173.0
NP_596827.1,NP_584841.1,172.0
NP_587889.1,NP_586168.1,172.0
NP_594194.1,NP_584832.1,172.0
NP_594544.1,NP_001402326.1,172.0
NP_593300.1,NP_585899.1,171.0
NP_593116.1,NP_597364.2,171.0
NP_593737.2,NP_585980.1,171.0
NP_593631.1,NP_586150.2,171.0
NP_593065.1,NP_001402220.1,171.0
NP_593260.1,NP_001402445.1,171.0
NP_594212.1,NP_584698.2,170.0
NP_596726.1,NP_585980.1,170.0
NP_594279.1,NP_584698.2,170.0
NP_596620.1,NP_586215.2,170.0
NP_001342973.1,NP_597292.1,169.0
NP_593378.1,NP_586253.1,169.0
NP_594490.1,NP_586150.2,169.0
NP_596617.1,NP_597216.1,169.0
NP_594466.2,NP_584758.1,169.0
NP_594683.1,NP_597654.1,168.0
NP_595567.1,NP_597654.1,168.0
NP_596467.1,NP_597654.1,168.0
NP_588028.1,NP_586458.1,167.0
NP_587803.1,NP_584725.1,166.0
NP_588504.1,NP_597546.2,166.0
NP_593633.1,NP_586155.1,166.0
NP_596187.1,NP_586155.1,166.0
NP_587932.3,NP_597550.1,166.0
NP_596843.1,NP_001402183.1,166.0
NP_001342902.1,NP_586393.1,166.0
NP_587897.1,NP_597327.1,165.0
NP_587923.1,NP_597327.1,165.0
NP_594027.1,NP_585805.1,165.0
NP_595428.1,NP_586004.1,165.0
NP_001342921.1,NP_586179.1,165.0
NP_596416.1,NP_597468.1,164.0
NP_001018193.1,NP_586150.2,164.0
NP_594821.1,NP_597607.1,163.0
NP_595590.1,NP_597531.1,163.0
NP_596575.1,NP_584597.1,163.0
NP_594754.1,NP_586501.2,162.0
NP_588126.1,NP_584638.2,162.0
NP_596763.1,NP_001402376.1,161.0
NP_594580.1,NP_597651.1,161.0
NP_593159.1,NP_001402336.1,160.0
NP_594903.1,NP_597475.1,160.0
NP_592828.1,NP_597364.2,160.0
NP_593609.1,NP_597462.1,160.0
NP_594733.1,NP_586455.2,159.0
NP_587910.3,NP_586061.1,159.0
NP_595178.1,NP_001402294.1,159.0
NP_594768.1,NP_586017.1,159.0
NP_596499.2,NP_001402433.1,159.0
NP_593534.2,NP_597607.1,158.0
NP_587701.1,NP_001402294.1,158.0
NP_595251.1,NP_584740.1,157.0
NP_587906.1,NP_585967.1,157.0
NP_593145.1,NP_586198.1,157.0
NP_001018187.2,NP_586324.1,157.0
NP_592852.1,NP_597203.1,157.0
NP_594975.1,NP_001402165.1,157.0
NP_593307.1,NP_597607.1,156.0
NP_001342704.1,NP_001402336.1,156.0
NP_592881.1,NP_597410.1,156.0
NP_595945.1,NP_584659.1,155.0
NP_596431.1,NP_597270.1,155.0
NP_592862.1,NP_597396.1,155.0
NP_594297.2,NP_584592.1,155.0
NP_593007.1,NP_001402405.1,155.0
NP_001342786.1,NP_597573.1,155.0
NP_001342993.1,NP_597398.1,155.0
NP_595359.2,NP_584638.2,155.0
NP_592984.1,NP_586249.1,155.0
NP_595289.1,NP_597319.1,155.0
NP_593948.1,NP_597153.2,154.0
NP_594519.1,NP_584613.1,154.0
NP_593062.1,NP_586479.1,154.0
NP_593100.1,NP_584613.1,154.0
NP_594075.1,NP_597246.1,154.0
NP_595476.1,NP_584648.1,154.0
NP_001018257.1,NP_586150.2,154.0
NP_588139.1,NP_597246.1,154.0
NP_593649.2,NP_586186.1,153.0
NP_596050.1,NP_586382.1,153.0
NP_001342758.1,NP_586153.2,153.0
NP_594787.1,NP_597176.1,153.0
NP_588285.1,NP_597462.1,153.0
NP_594413.1,NP_584728.1,153.0
NP_587888.2,NP_584647.1,153.0
NP_588110.2,NP_597155.1,153.0
NP_595437.1,NP_597176.1,153.0
NP_588024.1,NP_586329.1,152.0
NP_593249.1,NP_597202.1,152.0
NP_594372.1,NP_597483.1,152.0
NP_596275.1,NP_584638.2,152.0
NP_593810.1,NP_586003.1,152.0
NP_588513.1,NP_586129.1,152.0
NP_593369.1,NP_586360.1,151.0
NP_593536.1,NP_586150.2,151.0
NP_596140.1,NP_584728.1,150.0
NP_595409.1,NP_584633.1,150.0
NP_594908.1,NP_001402148.1,150.0
NP_588442.1,NP_585964.1,150.0
NP_593176.1,NP_597598.2,149.0
NP_593659.1,NP_597557.2,149.0
NP_594679.1,NP_597526.1,149.0
NP_594398.1,NP_584600.1,149.0
NP_001342881.1,NP_585980.1,149.0
NP_001342922.1,NP_584835.2,149.0
NP_593923.1,NP_584600.1,149.0
NP_594569.1,NP_586150.2,149.0
NP_595175.1,NP_586134.2,148.0
NP_588430.1,NP_597628.1,148.0
NP_588136.1,NP_597607.1,147.0
NP_587941.1,NP_585964.1,146.0
NP_593607.1,NP_597319.1,146.0
NP_595737.1,NP_597576.1,145.0
NP_592857.1,NP_585910.1,145.0
NP_594388.1,NP_597415.1,145.0
NP_594187.1,NP_597576.1,145.0
NP_587855.2,NP_597205.2,145.0
NP_595736.1,NP_597604.1,144.0
NP_595832.1,NP_001402246.1,144.0
NP_001018269.2,NP_584745.1,144.0
NP_593464.1,NP_585964.1,144.0
NP_588145.2,NP_585895.1,143.0
NP_596455.1,NP_585915.1,143.0
NP_596440.1,NP_597643.1,142.0
NP_595211.1,NP_001402370.1,142.0
NP_587800.1,NP_584711.1,142.0
NP_595778.1,NP_584746.1,142.0
NP_592782.1,NP_584832.1,141.0
NP_596551.1,NP_586375.1,140.0
NP_594394.1,NP_586340.2,140.0
NP_592867.1,NP_586360.1,140.0
NP_594384.1,NP_001402183.1,140.0
NP_594796.1,NP_584751.2,140.0
NP_596832.1,NP_586484.1,139.0
NP_594517.1,NP_001402148.1,139.0
NP_001342828.1,NP_586432.1,139.0
NP_594424.1,NP_001402183.1,139.0
NP_596651.1,NP_001402418.1,139.0
NP_596563.1,NP_001402152.1,139.0
NP_593564.1,NP_585964.1,138.0
NP_596417.1,NP_586411.1,138.0
NP_595343.1,NP_597358.1,138.0
NP_001342934.1,NP_597625.1,138.0
NP_593614.1,NP_597312.1,138.0
NP_594699.1,NP_586351.2,137.0
NP_593785.1,NP_586497.1,137.0
NP_595733.2,NP_586463.1,137.0
NP_587718.1,NP_586182.1,137.0
NP_588360.1,NP_597607.1,136.0
NP_001342876.1,NP_001402336.1,136.0
NP_595283.1,NP_586209.1,135.0
NP_594089.1,NP_586414.2,135.0
NP_588057.2,NP_585867.1,135.0
NP_594178.1,NP_001402183.1,135.0
NP_596506.1,NP_585867.1,135.0
NP_593454.1,NP_597604.1,135.0
NP_595314.1,NP_584838.1,135.0
NP_593191.1,NP_586499.1,135.0
NP_594509.3,NP_585960.1,135.0
NP_593765.1,NP_597192.2,135.0
NP_588384.1,NP_597554.2,134.0
NP_595798.1,NP_597155.1,134.0
NP_588398.1,NP_586136.1,134.0
NP_595581.1,NP_597319.1,134.0
NP_596715.1,NP_585864.1,134.0
NP_595714.2,NP_001402148.1,134.0
NP_587807.1,NP_585864.1,134.0
NP_588104.1,NP_001402130.1,133.0
NP_588531.1,NP_597238.1,133.0
NP_594185.1,NP_597604.1,132.0
NP_594789.2,NP_585908.1,132.0
NP_595965.1,NP_597466.1,132.0
NP_596111.1,NP_584767.1,132.0
NP_588261.1,NP_586324.1,132.0
NP_001343003.1,NP_001402336.1,132.0
NP_593308.1,NP_597176.1,131.0
NP_001018284.3,NP_597625.1,131.0
NP_592883.4,NP_586061.1,131.0
NP_593557.1,NP_001402148.1,131.0
NP_595207.1,NP_584602.1,131.0
NP_001342744.1,NP_586426.2,131.0
NP_596340.1,NP_001402148.1,131.0
NP_001342794.1,NP_597477.1,130.0
NP_596315.1,NP_586030.1,130.0
NP_595746.1,NP_584794.2,130.0
