query,subject,score
NP_593287.2,XP_050467866.1,1279.0
NP_593370.1,XP_662243.1,1278.0
NP_001342839.1,XP_662016.1,1271.0
NP_595805.1,XP_663010.1,1267.0
NP_587932.3,XP_050467986.1,1238.0
NP_595256.1,XP_660602.2,1228.0
NP_596124.1,XP_680594.1,1227.0
NP_594414.1,XP_050468264.1,1222.0
NP_001342744.1,XP_659904.1,1207.0
NP_593025.1,XP_050469150.1,1206.0
NP_593971.1,XP_050468449.1,1195.0
NP_587959.2,XP_657922.1,1188.0
NP_594360.1,XP_657922.1,1187.0
NP_595055.1,XP_680998.1,1184.0
NP_593482.1,XP_681454.2,1177.0
NP_594186.1,XP_050467045.1,1176.0
NP_593640.1,XP_050468621.1,1173.0
NP_594031.2,XP_050468252.1,1158.0
NP_594555.1,XP_664313.1,1156.0
NP_594954.1,XP_664313.1,1150.0
NP_594882.1,XP_661306.1,1149.0
NP_596180.1,XP_663503.1,1146.0
NP_596503.1,XP_658462.1,1142.0
NP_593035.1,XP_663797.1,1139.0
NP_587890.1,XP_659751.1,1139.0
NP_594861.1,XP_659882.1,1117.0
NP_596800.2,XP_663183.1,1116.0
NP_588285.1,XP_664304.2,1115.0
NP_594813.1,XP_050469225.1,1109.0
NP_595950.1,XP_050469333.1,1107.0
NP_593260.1,XP_663968.1,1105.0
NP_595435.1,XP_050468653.1,1102.0
NP_593080.1,XP_658250.2,1099.0
NP_596689.2,XP_659012.1,1091.0
NP_595890.2,XP_661636.1,1085.0
NP_595102.2,XP_663938.1,1081.0
NP_596437.2,XP_660602.2,1081.0
NP_594396.1,XP_658943.1,1076.0
NP_587882.1,XP_050467765.1,1074.0
NP_595937.1,XP_657737.1,1066.0
NP_588472.2,XP_659882.1,1060.0
NP_592832.2,XP_050467895.1,1047.0
NP_587900.1,XP_657865.1,1046.0
NP_595392.1,XP_662201.1,1045.0
NP_595357.1,XP_050467944.1,1043.0
NP_596653.1,XP_661261.1,1039.0
NP_594290.1,XP_050468250.1,1032.0
NP_588114.1,XP_662310.1,1031.0
NP_588421.1,XP_662733.1,1028.0
NP_594183.2,XP_680617.1,1027.0
NP_593704.1,XP_662733.1,1027.0
NP_596202.1,XP_660040.1,1026.0
NP_596329.1,XP_050468368.1,1024.0
NP_593474.1,XP_050467278.1,1020.0
NP_595403.1,XP_658781.1,1016.0
NP_593979.1,XP_050468498.1,1012.0
NP_588025.2,XP_657644.1,1006.0
NP_593352.1,XP_662047.2,1004.0
NP_594319.1,XP_050468504.1,1002.0
NP_596526.1,XP_050468131.1,1002.0
NP_588502.1,XP_663321.1,999.0
NP_593894.1,XP_658772.1,994.0
NP_595246.1,XP_050468695.1,991.0
NP_588149.1,XP_680720.1,986.0
NP_001342849.1,XP_681292.1,984.0
NP_001342913.1,XP_659615.1,984.0
NP_596117.1,XP_658767.1,978.0
NP_588344.1,XP_659312.1,978.0
NP_596171.1,XP_657729.2,976.0
NP_588492.1,XP_682131.1,972.0
NP_593572.1,XP_662016.1,972.0
NP_595304.1,XP_661882.1,971.0
NP_595148.1,XP_050468641.1,970.0
NP_593890.1,XP_658793.1,970.0
NP_001342861.1,XP_658859.1,968.0
NP_594487.2,XP_050468383.1,967.0
NP_596189.3,XP_661498.1,963.0
NP_594576.1,XP_663490.1,961.0
NP_595477.1,XP_660095.2,958.0
NP_593720.1,XP_664218.1,955.0
NP_593816.1,XP_662310.1,946.0
NP_593112.1,XP_663040.2,945.0
NP_593245.1,XP_659666.1,944.0
NP_593691.1,XP_682039.2,942.0
NP_596545.1,XP_663596.1,941.0
NP_594365.1,XP_681538.1,937.0
NP_593459.1,XP_663614.1,936.0
NP_596049.2,XP_660567.1,936.0
NP_595472.2,XP_661436.1,935.0
NP_588116.1,XP_662323.1,932.0
NP_001342707.1,XP_050467032.1,921.0
NP_593609.1,XP_664255.2,920.0
NP_595837.1,XP_661919.1,920.0
NP_593660.1,XP_658859.1,919.0
NP_001342781.1,XP_050468355.1,917.0
NP_595793.1,XP_658943.1,917.0
NP_595759.2,XP_050469285.1,917.0
NP_595343.1,XP_050467271.1,915.0
NP_588086.1,XP_660085.1,913.0
NP_001342702.1,XP_050467119.1,912.0
NP_596066.1,XP_050469164.1,907.0
NP_596713.1,XP_661542.1,904.0
NP_595946.1,XP_660827.1,903.0
NP_593777.1,XP_663835.1,902.0
NP_595963.1,XP_050467589.1,901.0
NP_596614.1,XP_657832.1,898.0
NP_594731.1,XP_661324.1,891.0
NP_001342928.1,XP_681263.1,891.0
NP_594069.2,XP_660360.1,886.0
NP_593277.1,XP_659508.2,885.0
NP_594155.1,XP_658311.1,880.0
NP_595086.1,XP_050468223.1,879.0
NP_596086.1,XP_680716.1,876.0
NP_595098.1,XP_680733.1,875.0
NP_595281.1,XP_662227.1,871.0
NP_594862.1,XP_659898.1,868.0
NP_596319.1,XP_657865.1,868.0
NP_594902.1,XP_659570.1,866.0
NP_596011.1,XP_050468175.1,863.0
NP_596289.1,XP_050467095.1,860.0
NP_587856.1,XP_658870.1,858.0
NP_593737.2,XP_050469333.1,855.0
NP_587795.1,XP_050467373.1,854.0
NP_593218.1,XP_661642.1,851.0
NP_595810.1,XP_660738.1,850.0
NP_593371.1,XP_050467693.1,846.0
NP_592838.1,XP_050467691.1,844.0
NP_595949.1,XP_050468819.1,842.0
NP_596233.1,XP_682131.1,842.0
NP_593985.1,XP_680910.1,840.0
NP_588103.1,XP_663610.1,837.0
NP_595998.1,XP_659242.1,837.0
NP_592986.1,XP_050468371.1,835.0
NP_593935.1,XP_682104.2,832.0
NP_594919.1,XP_050468670.1,832.0
NP_588291.2,XP_663230.1,832.0
NP_596431.1,XP_681557.1,829.0
NP_593557.1,XP_050469031.1,829.0
NP_596014.1,XP_682143.1,825.0
NP_594233.1,XP_658510.1,823.0
NP_593490.1,XP_681486.2,819.0
NP_592894.1,XP_663693.1,813.0
NP_594068.1,XP_662393.1,812.0
NP_594623.1,XP_663836.1,809.0
NP_592919.1,XP_658187.1,809.0
NP_593437.1,XP_664125.1,809.0
NP_001342761.1,XP_050467575.1,809.0
NP_587771.1,XP_681472.1,809.0
NP_595335.1,XP_050467733.1,807.0
NP_595255.1,XP_661822.2,807.0
NP_594440.1,XP_661822.2,807.0
NP_587757.1,XP_661822.2,806.0
NP_596573.1,XP_658863.2,806.0
NP_001342826.1,XP_663266.1,806.0
NP_596743.1,XP_680845.1,805.0
NP_593729.1,XP_663950.1,804.0
NP_596178.1,XP_682089.2,803.0
NP_593996.1,XP_659621.1,803.0
NP_594060.2,XP_662615.1,801.0
NP_593331.2,XP_659098.1,801.0
NP_593151.1,XP_659919.2,798.0
NP_588091.1,XP_664707.1,796.0
NP_596355.1,XP_663317.1,795.0
NP_593017.1,XP_657985.1,791.0
NP_587862.1,XP_663228.1,787.0
NP_594448.2,XP_050467050.1,785.0
NP_595892.1,XP_659517.1,785.0
NP_594488.1,XP_659553.1,785.0
NP_594219.2,XP_663210.1,782.0
NP_588027.1,XP_050467720.1,780.0
NP_593129.1,XP_657696.1,779.0
NP_596797.1,XP_662161.1,777.0
NP_001342938.1,XP_659621.1,776.0
NP_594288.2,XP_050468247.1,776.0
NP_595382.1,XP_050467582.1,775.0
NP_593323.1,XP_662569.1,774.0
NP_596635.1,XP_663641.1,774.0
NP_596612.1,XP_657715.1,772.0
NP_596613.1,XP_657716.1,772.0
NP_596209.1,XP_657857.1,772.0
NP_593254.1,XP_050469206.1,771.0
NP_595060.1,XP_659831.1,771.0
NP_588235.1,XP_661421.1,771.0
NP_596381.1,XP_659304.1,770.0
NP_595524.1,XP_657909.1,770.0
NP_001018299.1,XP_659889.1,769.0
NP_595369.1,XP_660674.1,766.0
NP_592941.1,XP_050467498.1,765.0
NP_595155.1,XP_050468503.1,763.0
NP_001342717.1,XP_662005.1,761.0
NP_595238.1,XP_050467192.1,758.0
NP_001342776.1,XP_663469.1,755.0
NP_595792.1,XP_658970.2,753.0
NP_596807.1,XP_659063.1,750.0
NP_593966.1,XP_681313.1,749.0
NP_594205.1,XP_663127.1,748.0
NP_595653.1,XP_680866.1,747.0
NP_587868.1,XP_659746.1,747.0
NP_595218.1,XP_660609.1,744.0
NP_595586.1,XP_658984.1,744.0
NP_596732.1,XP_050469015.1,743.0
NP_595106.1,XP_657920.1,743.0
NP_596774.1,XP_657920.1,741.0
NP_595618.1,XP_664146.2,741.0
NP_595438.1,XP_662733.1,740.0
NP_594135.1,XP_662709.1,738.0
NP_595095.1,XP_050467399.1,738.0
NP_594811.1,XP_659151.1,737.0
NP_596410.1,XP_658073.1,735.0
NP_594948.1,XP_050467368.1,732.0
NP_596379.1,XP_050468555.1,731.0
NP_595898.1,XP_662074.2,729.0
NP_596147.1,XP_658280.2,727.0
NP_595686.2,XP_662325.1,727.0
NP_593995.1,XP_050467646.1,726.0
NP_587855.2,XP_050467808.1,723.0
NP_594652.1,XP_658193.1,721.0
NP_588132.1,XP_050468333.1,719.0
NP_596324.1,XP_050468366.1,716.0
NP_595299.2,XP_661457.1,714.0
NP_001342976.1,XP_658651.1,714.0
NP_588371.3,XP_662121.1,713.0
NP_001342853.1,XP_659044.2,712.0
NP_594783.1,XP_050468774.1,712.0
NP_596523.1,XP_663535.1,711.0
NP_593069.1,XP_664130.1,710.0
NP_593318.2,XP_050467014.1,709.0
NP_593702.2,XP_681529.2,709.0
NP_593483.1,XP_050467284.1,709.0
NP_594853.1,XP_662323.1,707.0
NP_001342802.1,XP_658706.1,707.0
NP_596650.1,XP_658786.1,706.0
NP_593216.2,XP_659621.1,704.0
NP_596607.1,XP_663907.1,703.0
NP_596452.1,XP_658697.2,703.0
NP_588004.2,XP_663674.1,703.0
NP_596340.1,XP_661989.1,702.0
NP_596805.1,XP_660521.1,700.0
NP_592863.1,XP_681285.1,699.0
NP_593718.2,XP_681544.1,698.0
NP_595991.2,XP_659850.1,697.0
NP_596153.1,XP_660471.1,696.0
NP_593321.1,XP_662581.1,696.0
NP_594442.1,XP_050467367.1,696.0
NP_001342793.1,XP_657648.1,694.0
NP_595871.1,XP_658022.1,694.0
NP_594824.1,XP_664342.2,693.0
NP_588033.1,XP_050467719.1,692.0
NP_595530.1,XP_664195.1,692.0
NP_594788.2,XP_660116.2,690.0
NP_587938.1,XP_050468395.1,687.0
NP_594856.2,XP_050469031.1,685.0
NP_594037.1,XP_660662.2,685.0
NP_001342720.1,XP_662082.1,684.0
NP_593860.1,XP_868845.1,684.0
NP_596491.1,XP_681803.1,680.0
NP_588487.1,XP_660618.1,679.0
NP_594259.1,XP_050469084.1,678.0
NP_593520.1,XP_664189.1,677.0
NP_595580.1,XP_658867.1,676.0
NP_596494.2,XP_680699.1,675.0
NP_594312.1,XP_663170.1,675.0
NP_593053.2,XP_659669.1,675.0
NP_588559.1,XP_661811.1,674.0
NP_595939.1,XP_659814.1,674.0
NP_001342933.1,XP_680999.2,674.0
NP_596632.1,XP_659746.1,672.0
NP_594263.2,XP_658594.1,671.0
NP_596162.1,XP_659754.1,671.0
NP_594346.1,XP_662814.1,671.0
NP_596804.1,XP_050468617.1,667.0
NP_596021.1,XP_663562.2,667.0
NP_593377.1,XP_050467385.1,666.0
NP_592961.1,XP_050468677.1,663.0
NP_587731.1,XP_660577.1,663.0
NP_595406.1,XP_659455.1,660.0
NP_592898.1,XP_050469321.1,659.0
NP_596158.2,XP_661527.1,659.0
NP_596458.1,XP_659594.1,657.0
NP_595595.1,XP_664620.1,657.0
NP_001342759.1,XP_659337.1,657.0
NP_595640.1,XP_657931.2,655.0
NP_595480.1,XP_659817.1,655.0
NP_596841.2,XP_680910.1,655.0
NP_594854.1,XP_050468500.1,655.0
NP_594878.1,XP_050467772.1,654.0
NP_596052.1,XP_661058.2,653.0
NP_596499.2,XP_661257.1,653.0
NP_593425.1,XP_050467234.1,652.0
NP_594430.1,XP_050468373.1,652.0
NP_595274.1,XP_660633.1,652.0
NP_596761.1,XP_662159.1,651.0
NP_596002.2,XP_660112.1,651.0
NP_595226.1,XP_680990.1,651.0
NP_593224.1,XP_663487.1,650.0
NP_596103.2,XP_050469120.1,650.0
NP_587978.1,XP_663489.1,646.0
NP_593974.1,XP_050468332.1,644.0
NP_588397.3,XP_681976.1,642.0
NP_593668.2,XP_050467085.1,641.0
NP_596044.1,XP_050467066.1,640.0
NP_594987.1,XP_050467885.1,640.0
NP_596745.1,XP_682426.1,639.0
NP_595015.1,XP_662181.1,639.0
NP_587984.1,XP_050468699.1,638.0
NP_593962.1,XP_050467316.1,637.0
NP_592849.1,XP_663716.1,637.0
NP_587809.2,XP_050468200.1,636.0
NP_001342870.1,XP_661840.1,635.0
NP_594558.1,XP_657829.1,634.0
NP_595781.1,XP_050467788.1,634.0
NP_593630.1,XP_050467724.1,634.0
NP_594680.1,XP_682122.2,634.0
NP_595158.1,XP_660376.1,632.0
NP_595368.1,XP_050468467.1,632.0
NP_595726.1,XP_050467026.1,632.0
NP_588126.1,XP_657642.1,632.0
NP_593828.2,XP_664709.1,631.0
NP_593214.1,XP_658442.2,631.0
NP_595773.1,XP_660334.1,630.0
NP_588218.1,XP_663572.1,630.0
NP_594016.2,XP_050468439.1,629.0
NP_593031.1,XP_050468447.1,629.0
NP_595014.1,XP_660334.1,628.0
NP_595063.1,XP_662447.1,626.0
NP_593091.1,XP_663689.2,625.0
NP_596046.1,XP_658199.1,625.0
NP_587682.1,XP_663522.1,625.0
NP_596823.1,XP_050469176.1,624.0
NP_595342.1,XP_050467235.1,623.0
NP_595827.1,XP_658351.1,623.0
NP_594528.1,XP_657963.1,623.0
NP_593513.1,XP_664334.1,623.0
NP_595385.1,XP_659560.1,620.0
NP_596077.1,XP_663972.1,619.0
NP_595751.1,XP_659656.2,619.0
NP_596793.1,XP_662508.1,618.0
NP_595870.1,XP_664592.1,618.0
NP_595519.1,XP_658240.1,617.0
NP_594728.1,XP_050467316.1,616.0
NP_593617.1,XP_660577.1,616.0
NP_595476.1,XP_050468464.1,616.0
NP_595125.1,XP_680748.1,616.0
NP_593896.1,XP_050468709.1,616.0
NP_001342854.1,XP_658012.1,614.0
NP_594385.1,XP_050469105.1,614.0
NP_596172.1,XP_658198.2,614.0
NP_594690.1,XP_660702.1,613.0
NP_594699.1,XP_662313.1,612.0
NP_596729.1,XP_659724.1,612.0
NP_588225.1,XP_659684.1,612.0
NP_596317.1,XP_658014.1,612.0
NP_594759.1,XP_663716.1,611.0
NP_001342919.1,XP_050469170.1,611.0
NP_593471.1,XP_050466977.1,611.0
NP_594780.1,XP_050466977.1,610.0
NP_594194.1,XP_680519.1,610.0
NP_588260.2,XP_662555.1,610.0
NP_596735.1,XP_663813.1,610.0
NP_596731.1,XP_658826.1,609.0
NP_594582.1,XP_658158.1,609.0
NP_588424.1,XP_658785.1,609.0
NP_588437.1,XP_050468509.1,608.0
NP_587951.1,XP_658106.1,607.0
NP_594459.2,XP_680878.1,606.0
NP_588010.1,XP_663577.1,606.0
NP_593391.1,XP_663870.1,605.0
NP_593952.1,XP_661353.1,603.0
NP_595362.1,XP_658478.1,603.0
NP_587837.1,XP_050467762.1,603.0
NP_593754.1,XP_661842.1,602.0
NP_595599.1,XP_658025.1,602.0
NP_593508.1,XP_050468011.1,600.0
NP_595925.1,XP_663443.1,600.0
NP_593906.1,XP_661632.1,600.0
NP_593835.1,XP_661837.1,598.0
NP_596039.1,XP_050468911.1,597.0
NP_588206.1,XP_868849.1,596.0
NP_596441.2,XP_050469352.1,596.0
NP_594585.1,XP_657829.1,594.0
NP_595409.1,XP_050468786.1,594.0
NP_593037.1,XP_658446.1,593.0
NP_001342756.1,XP_663190.2,593.0
NP_596174.1,XP_681480.1,592.0
NP_593246.1,XP_660039.1,591.0
NP_588382.1,XP_050467459.1,591.0
NP_595007.1,XP_659293.1,590.0
NP_001342789.1,XP_662602.1,590.0
NP_588209.1,XP_681515.1,589.0
NP_588531.1,XP_663978.1,589.0
NP_593565.1,XP_681322.1,588.0
NP_596588.1,XP_659414.1,588.0
NP_588222.1,XP_659356.1,587.0
NP_001018845.2,XP_660130.1,587.0
NP_595077.2,XP_661063.2,587.0
NP_593499.2,XP_050467439.1,586.0
NP_596106.1,XP_658775.1,585.0
NP_001342845.1,XP_664241.2,584.0
NP_596575.1,XP_050469009.1,584.0
NP_593788.2,XP_050467375.1,583.0
NP_596450.1,XP_663203.1,583.0
NP_595163.1,XP_658448.1,583.0
NP_001342732.1,XP_662001.1,583.0
NP_594867.1,XP_682136.1,583.0
NP_595829.1,XP_661228.1,582.0
NP_588123.1,XP_682393.1,582.0
NP_587888.2,XP_657701.1,581.0
NP_001342796.1,XP_050467594.1,580.0
NP_595288.1,XP_658180.1,580.0
NP_596730.1,XP_658850.1,578.0
NP_596363.1,XP_050468249.1,578.0
NP_596330.2,XP_662596.1,577.0
NP_595903.1,XP_663350.1,577.0
NP_596185.1,XP_050467026.1,577.0
NP_596740.1,XP_050468842.1,577.0
NP_595189.1,XP_681546.1,576.0
NP_596817.1,XP_660518.2,576.0
NP_593191.1,XP_050468713.1,576.0
NP_592848.1,XP_050467798.1,576.0
NP_595104.1,XP_050467238.1,575.0
NP_001342811.1,XP_659830.1,574.0
NP_595333.1,XP_662097.1,573.0
NP_594866.1,XP_682099.1,572.0
NP_594105.2,XP_050468474.1,572.0
NP_593373.1,XP_661397.1,572.0
NP_596641.1,XP_050467437.1,572.0
NP_595092.1,XP_050467947.1,572.0
NP_596426.1,XP_659239.1,570.0
NP_592900.1,XP_050467131.1,570.0
NP_596113.2,XP_658971.1,570.0
NP_593441.1,XP_664306.1,569.0
NP_588184.1,XP_661980.1,569.0
NP_588514.1,XP_050468233.1,568.0
NP_594429.1,XP_660370.1,568.0
NP_596411.1,XP_663205.1,568.0
NP_595760.1,XP_050467692.1,567.0
NP_594078.1,XP_661428.1,566.0
NP_593325.1,XP_660577.1,566.0
NP_593444.1,XP_050467194.1,566.0
NP_593175.1,XP_050466934.1,566.0
NP_594388.1,XP_659888.1,565.0
NP_593348.2,XP_050469266.1,565.0
NP_592843.1,XP_658621.1,564.0
NP_593830.1,XP_050467906.1,564.0
NP_593094.1,XP_661511.1,563.0
NP_594905.1,XP_659852.1,562.0
NP_596527.1,XP_681342.1,562.0
NP_593134.1,XP_664112.1,560.0
NP_588247.1,XP_680901.1,560.0
NP_588529.1,XP_050467037.1,560.0
NP_595166.1,XP_681834.1,560.0
NP_596435.1,XP_663554.2,560.0
NP_594295.1,XP_680976.1,560.0
NP_594625.1,XP_680809.1,558.0
NP_594579.1,XP_660635.1,558.0
NP_592974.1,XP_680947.1,558.0
NP_596159.1,XP_661517.1,557.0
NP_594564.1,XP_050467787.1,557.0
NP_001342835.1,XP_662527.1,555.0
NP_592935.1,XP_658160.1,554.0
NP_588323.1,XP_050467481.1,553.0
NP_594815.1,XP_658406.1,553.0
NP_595129.1,XP_660518.2,552.0
NP_595183.1,XP_050468758.1,552.0
NP_594977.1,XP_661048.2,552.0
NP_595046.1,XP_050467181.1,552.0
NP_593430.1,XP_681484.1,551.0
NP_594752.1,XP_658804.1,551.0
NP_595345.1,XP_662487.1,550.0
NP_595602.1,XP_659044.2,550.0
NP_588050.1,XP_659742.1,549.0
NP_593106.1,XP_660771.1,549.0
NP_001342778.1,XP_662471.1,548.0
NP_593102.1,XP_658211.1,548.0
NP_594128.1,XP_050468142.1,548.0
NP_593544.1,XP_050467716.1,548.0
NP_593880.1,XP_050467964.1,547.0
NP_596708.1,XP_050468840.1,546.0
NP_593092.1,XP_659691.1,546.0
NP_595746.1,XP_050469059.1,546.0
NP_588466.1,XP_050467933.1,546.0
NP_588377.1,XP_663572.1,546.0
NP_593083.1,XP_664135.1,546.0
NP_001342764.1,XP_658014.1,545.0
NP_593086.1,XP_660665.1,545.0
NP_596167.2,XP_659912.1,545.0
NP_588117.1,XP_657846.1,545.0
NP_001342916.1,XP_050468184.1,545.0
NP_596546.1,XP_657671.1,544.0
NP_595531.1,XP_664181.1,542.0
NP_596542.1,XP_682128.1,542.0
NP_596199.1,XP_657730.1,541.0
NP_595945.1,XP_660054.1,540.0
NP_593882.1,XP_658841.2,540.0
NP_001018284.3,XP_680583.1,540.0
NP_592990.1,XP_681552.1,540.0
NP_596249.1,XP_661060.2,539.0
NP_595604.1,XP_658812.1,539.0
NP_593344.2,XP_660585.1,539.0
NP_596595.1,XP_664240.1,538.0
NP_588384.1,XP_050469242.1,538.0
NP_596237.1,XP_664176.1,538.0
NP_596421.1,XP_660379.1,538.0
NP_594204.1,XP_050467484.1,538.0
NP_587878.1,XP_050467304.1,536.0
NP_594547.1,XP_050469211.1,536.0
NP_596256.4,XP_050469268.1,535.0
NP_594975.1,XP_050468373.1,535.0
NP_596678.2,XP_681053.2,534.0
NP_588133.1,XP_663416.2,533.0
NP_587894.1,XP_680840.1,533.0
NP_001342877.1,XP_663361.1,533.0
NP_595940.1,XP_663995.1,532.0
NP_594293.2,XP_659892.1,532.0
NP_593400.1,XP_661763.2,531.0
NP_001342852.1,XP_658888.2,531.0
NP_594930.1,XP_681970.1,531.0
NP_001342960.1,XP_663995.1,530.0
NP_594083.1,XP_050467594.1,530.0
NP_588359.2,XP_663335.1,530.0
NP_593970.1,XP_050468493.1,529.0
NP_588160.1,XP_661232.1,529.0
NP_593948.1,XP_659867.1,528.0
NP_596516.1,XP_682056.1,528.0
NP_596012.2,XP_659150.1,528.0
NP_595203.2,XP_050469089.1,527.0
NP_596016.1,XP_680928.1,527.0
NP_593629.1,XP_658967.1,527.0
NP_595484.1,XP_050468667.1,527.0
NP_596821.1,XP_680901.1,526.0
NP_587760.1,XP_664537.1,526.0
NP_595193.1,XP_050469163.1,525.0
NP_593350.1,XP_661684.2,525.0
NP_593846.1,XP_681764.1,524.0
NP_594170.1,XP_663869.1,524.0
NP_595662.2,XP_662373.1,524.0
NP_596706.2,XP_659833.1,524.0
NP_593749.1,XP_663499.1,523.0
NP_587725.1,XP_661771.1,523.0
NP_595380.1,XP_663361.1,523.0
NP_001018769.2,XP_663350.1,522.0
NP_596417.1,XP_661012.1,522.0
NP_588170.1,XP_664335.1,522.0
NP_594840.1,XP_661842.1,521.0
NP_593999.1,XP_681856.1,521.0
NP_594285.1,XP_050467485.1,520.0
NP_594527.1,XP_660967.1,520.0
NP_595703.1,XP_662117.1,519.0
NP_595725.2,XP_050467163.1,518.0
NP_593162.1,XP_050469211.1,518.0
NP_595906.1,XP_662008.1,518.0
NP_595710.1,XP_682332.1,517.0
NP_596315.1,XP_050467144.1,517.0
NP_587906.1,XP_050468367.1,516.0
NP_592806.1,XP_664473.1,516.0
NP_594397.1,XP_663394.2,516.0
NP_587989.2,XP_662064.1,516.0
NP_593934.1,XP_681298.1,515.0
NP_587769.1,XP_657984.1,515.0
NP_588095.1,XP_663611.1,515.0
NP_596543.1,XP_661431.2,515.0
NP_596085.1,XP_680691.1,515.0
NP_001342936.1,XP_663572.1,514.0
NP_588136.1,XP_050467711.1,514.0
NP_595692.1,XP_660479.1,514.0
NP_593458.1,XP_663944.2,512.0
NP_588374.1,XP_660122.1,512.0
NP_593298.1,XP_868849.1,511.0
NP_594745.1,XP_050468486.1,511.0
NP_594648.1,XP_680576.1,511.0
NP_596466.1,XP_658307.1,511.0
NP_594892.1,XP_662766.1,510.0
NP_595248.1,XP_664653.1,509.0
NP_593916.1,XP_663361.1,509.0
NP_595009.1,XP_659336.1,509.0
NP_594781.1,XP_663804.1,508.0
NP_593462.1,XP_680732.1,508.0
NP_588348.1,XP_050468983.1,508.0
NP_596097.1,XP_662803.1,507.0
NP_001342739.1,XP_662117.1,507.0
NP_593153.1,XP_658689.1,507.0
NP_592793.1,XP_660798.1,506.0
NP_595323.1,XP_661668.1,505.0
NP_596686.1,XP_050468628.1,504.0
NP_587901.1,XP_661206.1,504.0
NP_594754.1,XP_664292.2,503.0
NP_596578.2,XP_660726.2,502.0
NP_594196.1,XP_658698.1,501.0
NP_592939.1,XP_657833.1,501.0
NP_593165.1,XP_663133.1,499.0
NP_596710.1,XP_050467866.1,499.0
NP_594599.1,XP_680570.1,498.0
NP_595008.3,XP_663282.2,497.0
NP_596498.1,XP_664173.1,497.0
NP_588141.1,XP_661230.2,497.0
NP_593077.1,XP_659315.1,497.0
NP_595059.1,XP_682639.1,496.0
NP_596323.1,XP_661059.1,495.0
NP_594630.1,XP_050467965.1,494.0
NP_587758.1,XP_050468333.1,494.0
NP_594425.1,XP_663046.1,494.0
NP_593164.1,XP_663403.1,493.0
NP_001342848.1,XP_050467270.1,493.0
NP_596154.1,XP_050467237.1,493.0
NP_001342712.1,XP_050467237.1,493.0
NP_595051.2,XP_663282.2,493.0
NP_593819.1,XP_050468653.1,493.0
NP_594316.1,XP_663282.2,493.0
NP_593801.1,XP_050466976.1,492.0
NP_594261.1,XP_050467805.1,491.0
NP_594835.1,XP_661187.1,491.0
NP_593724.2,XP_658900.1,491.0
NP_595809.1,XP_661830.2,491.0
NP_595929.1,XP_657808.1,491.0
NP_595883.2,XP_050469263.1,491.0
NP_594407.1,XP_050467425.1,491.0
NP_593551.1,XP_662081.1,490.0
NP_593237.1,XP_662365.1,489.0
NP_594664.1,XP_658497.1,489.0
NP_593065.1,XP_657748.1,489.0
NP_588145.2,XP_663683.2,488.0
NP_595582.1,XP_050466952.1,488.0
NP_588047.1,XP_050467113.1,488.0
NP_593765.1,XP_660637.1,488.0
NP_592803.1,XP_664474.1,488.0
NP_593384.1,XP_657839.2,487.0
NP_588352.1,XP_662154.1,487.0
NP_588464.1,XP_659569.1,486.0
NP_593926.1,XP_658943.1,486.0
NP_594009.1,XP_661323.2,485.0
