query,subject,score
NP_588116.1,XP_001595090.1,936.0
NP_593609.1,XP_001593480.1,932.0
NP_595472.2,XP_001589746.1,932.0
NP_588492.1,XP_001598118.1,929.0
NP_001342861.1,XP_001592377.1,922.0
NP_593459.1,XP_001589111.1,921.0
NP_595793.1,XP_001595619.1,917.0
NP_593025.1,XP_001589884.1,916.0
NP_593425.1,XP_001595698.1,915.0
NP_596066.1,XP_001588699.1,915.0
NP_594365.1,XP_001591945.1,909.0
NP_595086.1,XP_001593547.1,908.0
NP_593557.1,XP_001592357.1,908.0
NP_595837.1,XP_001594843.1,904.0
NP_593691.1,XP_001593679.1,903.0
NP_596086.1,XP_001593581.1,903.0
NP_587771.1,XP_001585950.1,899.0
NP_596049.2,XP_001591684.1,894.0
NP_596732.1,XP_001592376.1,893.0
NP_595963.1,XP_001592549.1,892.0
NP_594731.1,XP_001586835.1,890.0
NP_001342826.1,XP_001587735.1,890.0
NP_593720.1,XP_001590243.1,888.0
NP_596319.1,XP_001586493.1,884.0
NP_593777.1,XP_001590374.1,883.0
NP_587795.1,XP_001585813.1,880.0
NP_593277.1,XP_001596182.1,878.0
NP_594862.1,XP_001592077.1,875.0
NP_595998.1,XP_001594581.1,875.0
NP_593660.1,XP_001592377.1,873.0
NP_595281.1,XP_001587888.1,867.0
NP_593260.1,XP_001592183.1,860.0
NP_596189.3,XP_001588189.1,858.0
NP_594902.1,XP_001588266.1,857.0
NP_594482.1,XP_001588863.1,854.0
NP_588291.2,XP_001593923.1,847.0
NP_596011.1,XP_001594263.1,847.0
NP_593985.1,XP_001594783.1,846.0
NP_593371.1,XP_001596335.1,844.0
NP_595810.1,XP_001592815.1,844.0
NP_592838.1,XP_001593534.1,843.0
NP_596800.2,XP_001592808.1,835.0
NP_596289.1,XP_001588148.1,834.0
NP_595438.1,XP_001592724.1,832.0
NP_593490.1,XP_001597484.1,829.0
NP_596355.1,XP_001586957.1,827.0
NP_594690.1,XP_001587195.1,826.0
NP_001342707.1,XP_001585163.1,826.0
NP_594233.1,XP_001584921.1,826.0
NP_593729.1,XP_001590088.1,825.0
NP_596014.1,XP_001597414.1,821.0
NP_587856.1,XP_001592598.1,818.0
NP_593935.1,XP_001598549.1,816.0
NP_595060.1,XP_001598932.1,813.0
NP_594623.1,XP_001588235.1,811.0
NP_596612.1,XP_001590841.1,808.0
NP_588050.1,XP_001587683.1,805.0
NP_595435.1,XP_001594420.1,805.0
NP_587757.1,XP_001594091.1,802.0
NP_595255.1,XP_001594091.1,802.0
NP_594440.1,XP_001594091.1,802.0
NP_592919.1,XP_001590582.1,800.0
NP_588025.2,XP_001587600.1,797.0
NP_593017.1,XP_001595013.1,796.0
NP_593437.1,XP_001598937.1,795.0
NP_595524.1,XP_001596872.1,794.0
NP_588103.1,XP_001587433.1,791.0
NP_587855.2,XP_001594168.1,791.0
NP_594288.2,XP_001591297.1,790.0
NP_596178.1,XP_001597594.1,789.0
NP_595949.1,XP_001590906.1,789.0
NP_593102.1,XP_001595604.1,782.0
NP_588235.1,XP_001593096.1,782.0
NP_594219.2,XP_001587166.1,782.0
NP_595341.1,XP_001589407.1,781.0
NP_592894.1,XP_001597891.1,779.0
NP_594853.1,XP_001595090.1,772.0
NP_001342717.1,XP_001588202.1,772.0
NP_593151.1,XP_001591168.1,771.0
NP_593996.1,XP_001596891.1,771.0
NP_588091.1,XP_001598010.1,770.0
NP_596613.1,XP_001590741.1,770.0
NP_593894.1,XP_001596976.1,768.0
NP_588149.1,XP_001597916.1,768.0
NP_592986.1,XP_001593537.1,768.0
NP_001342976.1,XP_001597692.1,768.0
NP_001342938.1,XP_001596891.1,765.0
NP_596797.1,XP_001598464.1,765.0
NP_595369.1,XP_001591294.1,764.0
NP_595238.1,XP_001595148.1,764.0
NP_596381.1,XP_001594728.1,763.0
NP_595155.1,XP_001597630.1,763.0
NP_588027.1,XP_001586294.1,762.0
NP_594488.1,XP_001588603.1,761.0
NP_594856.2,XP_001592357.1,760.0
NP_594155.1,XP_001585658.1,760.0
NP_595382.1,XP_001592310.1,759.0
NP_593520.1,XP_001590077.1,757.0
NP_595569.1,XP_001585648.1,755.0
NP_588142.1,XP_001597081.1,751.0
NP_594060.2,XP_001586845.1,750.0
NP_595792.1,XP_001588652.1,749.0
NP_595586.1,XP_001588178.1,745.0
NP_595106.1,XP_001597354.1,743.0
NP_596431.1,XP_001594679.1,742.0
NP_595618.1,XP_001589969.1,740.0
NP_588211.1,XP_001589407.1,740.0
NP_596807.1,XP_001597635.1,738.0
NP_596774.1,XP_001597354.1,736.0
NP_593483.1,XP_001595710.1,736.0
NP_001342776.1,XP_001597153.1,735.0
NP_594068.1,XP_001594202.1,735.0
NP_595319.2,XP_001591546.1,734.0
NP_001342928.1,XP_001591048.1,733.0
NP_594205.1,XP_001586818.1,731.0
NP_596233.1,XP_001598118.1,729.0
NP_596650.1,XP_001594844.1,727.0
NP_594811.1,XP_001595885.1,727.0
NP_588132.1,XP_001594435.1,726.0
NP_595653.1,XP_001590615.1,725.0
NP_587862.1,XP_001584710.1,723.0
NP_587868.1,XP_001587480.1,723.0
NP_594263.2,XP_001598364.1,721.0
NP_596209.1,XP_001589383.1,714.0
NP_596805.1,XP_001597631.1,714.0
NP_595892.1,XP_001595938.1,713.0
NP_596379.1,XP_001586581.1,713.0
NP_594948.1,XP_001591673.1,712.0
NP_595218.1,XP_001591343.1,712.0
NP_596410.1,XP_001595808.1,711.0
NP_594783.1,XP_001593913.1,711.0
NP_594987.1,XP_001585829.1,710.0
NP_592863.1,XP_001592196.1,709.0
NP_592941.1,XP_001596966.1,708.0
NP_595095.1,XP_001589237.1,707.0
NP_594652.1,XP_001590583.1,706.0
NP_587701.1,XP_001596837.1,705.0
NP_596523.1,XP_001597985.1,705.0
NP_593216.2,XP_001596891.1,705.0
NP_593966.1,XP_001590112.1,704.0
NP_594135.1,XP_001590995.1,704.0
NP_596153.1,XP_001592234.1,704.0
NP_001342720.1,XP_001593186.1,703.0
NP_595406.1,XP_001589935.1,703.0
NP_593828.2,XP_001598007.1,702.0
NP_596804.1,XP_001591267.1,702.0
NP_593321.1,XP_001592652.1,702.0
NP_588033.1,XP_001592708.1,701.0
NP_595898.1,XP_001586265.1,699.0
NP_001342793.1,XP_001595124.1,698.0
NP_001342853.1,XP_001586652.1,695.0
NP_595530.1,XP_001598480.1,694.0
NP_596147.1,XP_001598808.1,692.0
NP_596452.1,XP_001587566.1,692.0
NP_595871.1,XP_001593294.1,692.0
NP_595759.2,XP_001595196.1,691.0
NP_001342802.1,XP_001587396.1,686.0
NP_594442.1,XP_001591674.1,685.0
NP_595335.1,XP_001595775.1,684.0
NP_596607.1,XP_001598822.1,684.0
NP_594106.1,XP_001589980.1,683.0
NP_001342759.1,XP_001596907.1,683.0
NP_596823.1,XP_001587317.1,682.0
NP_593860.1,XP_001587024.1,682.0
NP_594037.1,XP_001586787.1,682.0
NP_596324.1,XP_001588066.1,681.0
NP_596494.2,XP_001593688.1,680.0
NP_593702.2,XP_001597334.1,680.0
NP_596491.1,XP_001590406.1,678.0
NP_593331.2,XP_001592729.1,674.0
NP_595640.1,XP_001597906.1,673.0
NP_587938.1,XP_001585879.1,672.0
NP_593323.1,XP_001592402.1,672.0
NP_594259.1,XP_001590968.1,672.0
NP_593995.1,XP_001597846.1,671.0
NP_595725.2,XP_001589328.1,668.0
NP_001342870.1,XP_001596943.1,668.0
NP_595726.1,XP_001589310.1,668.0
NP_593318.2,XP_001585474.1,666.0
NP_595580.1,XP_001596998.1,664.0
NP_594312.1,XP_001595541.1,664.0
NP_593377.1,XP_001598277.1,664.0
NP_596499.2,XP_001592641.1,664.0
NP_593649.2,XP_001584829.1,663.0
NP_595829.1,XP_001592734.1,662.0
NP_594854.1,XP_001594651.1,662.0
NP_594788.2,XP_001588175.1,661.0
NP_596632.1,XP_001587480.1,661.0
NP_594824.1,XP_001585153.1,661.0
NP_588487.1,XP_001586839.1,660.0
NP_588559.1,XP_001591926.1,660.0
NP_595702.1,XP_001587025.1,659.0
NP_594459.2,XP_001590882.1,658.0
NP_595480.1,XP_001591603.1,658.0
NP_594183.2,XP_001595286.1,655.0
NP_596745.1,XP_001585249.1,654.0
NP_587984.1,XP_001594598.1,654.0
NP_592961.1,XP_001591245.1,652.0
NP_596441.2,XP_001589364.1,652.0
NP_596841.2,XP_001594783.1,652.0
NP_595991.2,XP_001598533.1,652.0
NP_596458.1,XP_001584693.1,650.0
NP_594346.1,XP_001594760.1,650.0
NP_595248.1,XP_001590958.1,649.0
NP_593718.2,XP_001597431.1,649.0
NP_593962.1,XP_001586238.1,649.0
NP_594016.2,XP_001588927.1,648.0
NP_588095.1,XP_001587464.1,648.0
NP_596077.1,XP_001592168.1,647.0
NP_596103.2,XP_001584922.1,646.0
NP_596256.4,XP_001586674.1,646.0
NP_595226.1,XP_001598538.1,646.0
NP_596002.2,XP_001598849.1,645.0
NP_594699.1,XP_001587332.1,644.0
NP_595939.1,XP_001592060.1,644.0
NP_594528.1,XP_001595012.1,643.0
NP_593214.1,XP_001586553.1,642.0
NP_592843.1,XP_001590966.1,640.0
NP_594728.1,XP_001586238.1,640.0
NP_594878.1,XP_001590061.1,640.0
NP_593513.1,XP_001589099.1,640.0
NP_596761.1,XP_001586668.1,639.0
NP_593668.2,XP_001586787.1,638.0
NP_595274.1,XP_001586819.1,637.0
NP_588397.3,XP_001593815.1,635.0
NP_587978.1,XP_001595294.1,635.0
NP_594430.1,XP_001587963.1,635.0
NP_594558.1,XP_001598536.1,635.0
NP_593254.1,XP_001589075.1,634.0
NP_595342.1,XP_001591077.1,634.0
NP_594261.1,XP_001593842.1,632.0
NP_587809.2,XP_001594264.1,632.0
NP_595751.1,XP_001585372.1,632.0
NP_596085.1,XP_001588082.1,630.0
NP_596545.1,XP_001586176.1,629.0
NP_001342919.1,XP_001598984.1,627.0
NP_593471.1,XP_001598836.1,627.0
NP_594780.1,XP_001598836.1,626.0
NP_587951.1,XP_001590751.1,625.0
NP_593496.1,XP_001587768.1,625.0
NP_595158.1,XP_001586897.1,624.0
NP_595385.1,XP_001595781.1,622.0
NP_588222.1,XP_001589769.1,622.0
NP_588437.1,XP_001586774.1,622.0
NP_588225.1,XP_001596056.1,621.0
NP_594339.1,XP_001589245.1,618.0
NP_593224.1,XP_001589131.1,617.0
NP_596729.1,XP_001596135.1,617.0
NP_593441.1,XP_001590960.1,617.0
NP_595368.1,XP_001586795.1,616.0
NP_593191.1,XP_001594766.1,616.0
NP_587682.1,XP_001598458.1,616.0
NP_593896.1,XP_001596313.1,616.0
NP_001342933.1,XP_001598224.1,615.0
NP_587878.1,XP_001589668.1,612.0
NP_595827.1,XP_001593250.1,612.0
NP_593835.1,XP_001592326.1,611.0
NP_596162.1,XP_001590907.1,611.0
NP_595014.1,XP_001584768.1,610.0
NP_595599.1,XP_001593271.1,610.0
NP_001342796.1,XP_001587745.1,608.0
NP_595288.1,XP_001590834.1,607.0
NP_595925.1,XP_001595643.1,606.0
NP_593511.1,XP_001598801.1,606.0
NP_595870.1,XP_001597447.1,605.0
NP_595773.1,XP_001584768.1,604.0
NP_593246.1,XP_001596162.1,604.0
NP_596743.1,XP_001591111.1,603.0
NP_588206.1,XP_001591242.1,602.0
NP_595362.1,XP_001586551.1,602.0
NP_594295.1,XP_001598180.1,602.0
NP_588209.1,XP_001595676.1,602.0
NP_596740.1,XP_001585696.1,602.0
NP_593037.1,XP_001591966.1,601.0
NP_595077.2,XP_001588083.1,601.0
NP_596730.1,XP_001596913.1,600.0
NP_593952.1,XP_001596685.1,600.0
NP_594680.1,XP_001598524.1,600.0
NP_593391.1,XP_001593672.1,599.0
NP_588260.2,XP_001592577.1,599.0
NP_593031.1,XP_001588820.1,597.0
NP_588424.1,XP_001592360.1,597.0
NP_001342732.1,XP_001588125.1,596.0
NP_595140.1,XP_001591820.1,595.0
NP_596046.1,XP_001590862.1,594.0
NP_595299.2,XP_001587175.1,594.0
NP_595903.1,XP_001594265.1,593.0
NP_596039.1,XP_001585974.1,592.0
NP_594585.1,XP_001598536.1,592.0
NP_595409.1,XP_001598085.1,592.0
NP_593754.1,XP_001596932.1,592.0
NP_596106.1,XP_001596720.1,592.0
NP_594194.1,XP_001598436.1,591.0
NP_596527.1,XP_001597896.1,590.0
NP_593846.1,XP_001598955.1,588.0
NP_593430.1,XP_001597813.1,588.0
NP_595476.1,XP_001587908.1,588.0
NP_593112.1,XP_001597748.1,588.0
NP_596573.1,XP_001592556.1,588.0
NP_596411.1,XP_001585697.1,587.0
NP_593630.1,XP_001595850.1,587.0
NP_596330.2,XP_001587895.1,585.0
NP_595924.1,XP_001586751.1,585.0
NP_588531.1,XP_001592186.1,585.0
NP_588374.1,XP_001593526.1,584.0
NP_593974.1,XP_001594427.1,582.0
NP_596055.1,XP_001594163.1,582.0
NP_596588.1,XP_001587988.1,582.0
NP_587837.1,XP_001598108.1,582.0
NP_596450.1,XP_001598241.1,581.0
NP_594991.2,XP_001598801.1,581.0
NP_593138.1,XP_001590537.1,580.0
NP_593069.1,XP_001598607.1,579.0
NP_593091.1,XP_001585297.1,578.0
NP_593499.2,XP_001596391.1,578.0
NP_587760.1,XP_001587050.1,578.0
NP_588123.1,XP_001593091.1,578.0
NP_596426.1,XP_001594962.1,577.0
NP_001342854.1,XP_001591875.1,577.0
NP_593065.1,XP_001589844.1,577.0
NP_588514.1,XP_001593168.1,576.0
NP_587731.1,XP_001586303.1,576.0
NP_594579.1,XP_001585599.1,575.0
NP_595183.1,XP_001594845.1,575.0
NP_596185.1,XP_001589310.1,575.0
NP_001342845.1,XP_001593872.1,574.0
NP_001342835.1,XP_001584664.1,573.0
NP_596167.2,XP_001590653.1,573.0
NP_588371.3,XP_001595113.1,572.0
NP_588133.1,XP_001594084.1,571.0
NP_593175.1,XP_001585356.1,568.0
NP_596052.1,XP_001587727.1,568.0
NP_594648.1,XP_001590555.1,567.0
NP_592849.1,XP_001590049.1,567.0
NP_593788.2,XP_001589199.1,566.0
NP_596609.1,XP_001588757.1,566.0
NP_001018845.2,XP_001595766.1,565.0
NP_595333.1,XP_001592901.1,565.0
NP_594105.2,XP_001593497.1,563.0
NP_596708.1,XP_001594407.1,563.0
NP_595760.1,XP_001589707.1,563.0
NP_595345.1,XP_001587799.1,562.0
NP_596488.1,XP_001595251.1,560.0
NP_594995.1,XP_001591235.1,560.0
NP_595602.1,XP_001586652.1,560.0
NP_588184.1,XP_001590355.1,559.0
NP_588369.1,XP_001596885.1,558.0
NP_595604.1,XP_001592674.1,556.0
NP_588247.1,XP_001588588.1,555.0
NP_595059.1,XP_001596838.1,555.0
NP_588126.1,XP_001595136.1,555.0
NP_587989.2,XP_001596866.1,554.0
NP_593077.1,XP_001595569.1,554.0
NP_594866.1,XP_001598494.1,553.0
NP_593373.1,XP_001596327.1,553.0
NP_594388.1,XP_001591490.1,553.0
NP_596735.1,XP_001596225.1,553.0
NP_594527.1,XP_001585883.1,551.0
NP_595662.2,XP_001594508.1,551.0
NP_594752.1,XP_001584616.1,551.0
NP_595289.1,XP_001594017.1,551.0
NP_593629.1,XP_001598949.1,550.0
NP_588466.1,XP_001591231.1,550.0
NP_593086.1,XP_001586796.1,549.0
NP_595166.1,XP_001595217.1,549.0
NP_596435.1,XP_001590724.1,549.0
NP_595746.1,XP_001597967.1,549.0
NP_593344.2,XP_001586308.1,549.0
NP_596249.1,XP_001587760.1,548.0
NP_593880.1,XP_001590884.1,548.0
NP_594977.1,XP_001591289.1,548.0
NP_596543.1,XP_001594549.1,547.0
NP_592848.1,XP_001593686.1,547.0
NP_592935.1,XP_001589845.1,547.0
NP_595007.1,XP_001598693.1,546.0
NP_588529.1,XP_001598003.1,546.0
NP_001018769.2,XP_001594265.1,545.0
NP_594128.1,XP_001597416.1,545.0
NP_594625.1,XP_001585078.1,544.0
NP_593617.1,XP_001586303.1,544.0
NP_594083.1,XP_001587745.1,543.0
NP_596174.1,XP_001597283.1,543.0
NP_596113.2,XP_001592433.1,543.0
NP_594316.1,XP_001588913.1,543.0
NP_594781.1,XP_001584731.1,542.0
NP_593882.1,XP_001592541.1,541.0
NP_593348.2,XP_001594258.1,540.0
NP_593106.1,XP_001587184.1,540.0
NP_595531.1,XP_001597933.1,538.0
NP_001342778.1,XP_001593810.1,538.0
NP_592806.1,XP_001593782.1,536.0
NP_593353.1,XP_001596329.1,536.0
NP_595092.1,XP_001590433.1,534.0
NP_588047.1,XP_001589988.1,534.0
NP_001342877.1,XP_001595729.1,533.0
NP_593948.1,XP_001590058.1,532.0
NP_001342838.1,XP_001586068.1,532.0
NP_594759.1,XP_001590049.1,531.0
NP_594905.1,XP_001591637.1,531.0
NP_594815.1,XP_001593253.1,530.0
NP_595595.1,XP_001593144.1,529.0
NP_587894.1,XP_001597243.1,529.0
NP_588117.1,XP_001598611.1,529.0
NP_595692.1,XP_001592320.1,529.0
NP_595519.1,XP_001588529.1,529.0
NP_588010.1,XP_001584558.1,529.0
NP_595189.1,XP_001595645.1,528.0
NP_592898.1,XP_001585539.1,528.0
NP_594204.1,XP_001586811.1,528.0
NP_588359.2,XP_001595797.1,527.0
NP_594835.1,XP_001593105.1,526.0
NP_593565.1,XP_001597427.1,526.0
NP_593444.1,XP_001598431.1,526.0
NP_001342798.1,XP_001597388.1,526.0
NP_594840.1,XP_001596932.1,524.0
NP_594078.1,XP_001594633.1,523.0
NP_593298.1,XP_001591242.1,523.0
NP_596546.1,XP_001595401.1,523.0
NP_596421.1,XP_001586889.1,523.0
NP_595380.1,XP_001595729.1,523.0
NP_594867.1,XP_001598102.1,523.0
NP_588323.1,XP_001598901.1,522.0
NP_596726.1,XP_001589844.1,522.0
NP_588547.1,XP_001588368.1,522.0
NP_001342789.1,XP_001588056.1,521.0
NP_587751.1,XP_001596329.1,520.0
NP_595781.1,XP_001595691.1,520.0
NP_596678.2,XP_001595433.1,520.0
NP_595945.1,XP_001596160.1,519.0
NP_595203.2,XP_001589323.1,519.0
NP_588145.2,XP_001595430.1,519.0
NP_596821.1,XP_001588588.1,519.0
NP_594397.1,XP_001594353.1,519.0
NP_596237.1,XP_001585694.1,518.0
NP_596498.1,XP_001598125.1,518.0
NP_596706.2,XP_001596504.1,518.0
NP_596686.1,XP_001587122.1,517.0
NP_592990.1,XP_001594997.1,516.0
NP_588136.1,XP_001593281.1,516.0
NP_587725.1,XP_001595983.1,515.0
NP_595323.1,XP_001598713.1,514.0
NP_592974.1,XP_001598785.1,514.0
NP_596199.1,XP_001590867.1,514.0
NP_594892.1,XP_001588993.1,514.0
NP_593535.1,XP_001585442.1,513.0
NP_594134.1,XP_001590377.1,513.0
NP_595330.1,XP_001597852.1,513.0
NP_594582.1,XP_001598693.1,513.0
NP_595331.1,XP_001597852.1,513.0
NP_596817.1,XP_001595872.1,512.0
NP_595484.1,XP_001591149.1,512.0
NP_587758.1,XP_001594435.1,511.0
NP_595929.1,XP_001584942.1,511.0
NP_593241.1,XP_001595166.1,510.0
NP_596578.2,XP_001596923.1,510.0
NP_595008.3,XP_001588913.1,510.0
NP_596016.1,XP_001588744.1,510.0
NP_595051.2,XP_001588913.1,510.0
NP_595328.2,XP_001597852.1,510.0
NP_593153.1,XP_001591234.1,510.0
NP_593916.1,XP_001595729.1,509.0
NP_593164.1,XP_001590431.1,508.0
NP_593218.1,XP_001597682.1,508.0
NP_001342852.1,XP_001592250.1,508.0
NP_594975.1,XP_001587963.1,508.0
NP_593350.1,XP_001591529.1,508.0
NP_593749.1,XP_001589137.1,507.0
NP_593801.1,XP_001589156.1,506.0
NP_596464.1,XP_001584761.1,506.0
NP_594745.1,XP_001591866.1,505.0
NP_596641.1,XP_001586016.1,505.0
NP_596793.1,XP_001598460.1,505.0
NP_595906.1,XP_001588206.1,505.0
NP_588568.1,XP_001597852.1,505.0
NP_588141.1,XP_001589269.1,504.0
NP_593134.1,XP_001590314.1,503.0
NP_595104.1,XP_001591174.1,502.0
NP_593161.1,XP_001592806.1,501.0
NP_596710.1,XP_001595101.1,501.0
NP_594599.1,XP_001585422.1,501.0
NP_596417.1,XP_001588574.1,500.0
NP_593038.2,XP_001586563.1,499.0
NP_593400.1,XP_001588876.1,499.0
NP_588160.1,XP_001596993.1,498.0
NP_595053.1,XP_001588913.1,497.0
NP_595327.1,XP_001595188.1,496.0
NP_595950.1,XP_001584929.1,494.0
NP_594119.1,XP_001594163.1,493.0
NP_594170.1,XP_001593671.1,493.0
NP_594009.1,XP_001586837.1,493.0
NP_596097.1,XP_001586028.1,493.0
NP_588213.1,XP_001589408.1,493.0
NP_596317.1,XP_001586566.1,493.0
NP_588498.1,XP_001598519.1,493.0
NP_592983.1,XP_001594019.1,492.0
NP_593237.1,XP_001594220.1,491.0
NP_595129.1,XP_001595872.1,491.0
NP_594754.1,XP_001585714.1,491.0
NP_593462.1,XP_001594694.1,490.0
NP_593970.1,XP_001591119.1,490.0
NP_595710.1,XP_001594095.1,489.0
NP_587906.1,XP_001587761.1,489.0
NP_593325.1,XP_001586303.1,489.0
NP_594425.1,XP_001586513.1,489.0
NP_593724.2,XP_001592502.1,488.0
NP_593508.1,XP_001598106.1,488.0
NP_596172.1,XP_001590859.1,488.0
NP_595163.1,XP_001598756.1,487.0
NP_594196.1,XP_001595102.1,487.0
NP_001342848.1,XP_001591088.1,487.0
NP_592939.1,XP_001590678.1,486.0
NP_595582.1,XP_001588939.1,486.0
NP_596154.1,XP_001591173.1,486.0
NP_596516.1,XP_001591888.1,485.0
NP_594239.1,XP_001593300.1,485.0
NP_595329.1,XP_001597852.1,485.0
NP_593906.1,XP_001586281.1,485.0
NP_595357.1,XP_001587604.1,484.0
NP_596348.1,XP_001588913.1,484.0
NP_593984.1,XP_001596963.1,483.0
NP_587955.1,XP_001596963.1,483.0
NP_594998.1,XP_001596236.1,483.0
NP_593385.2,XP_001596963.1,483.0
NP_001018800.2,XP_001596963.1,483.0
NP_594409.1,XP_001596963.1,483.0
NP_001018276.1,XP_001596963.1,483.0
NP_593347.1,XP_001596963.1,483.0
NP_594156.1,XP_001596963.1,483.0
