query,subject,score
NP_587882.1,XP_451896.1,1080.0
NP_593035.1,XP_454420.1,1073.0
NP_001342921.1,XP_451249.1,1061.0
NP_595937.1,XP_451555.1,1048.0
NP_596437.2,XP_454695.1,1046.0
NP_596653.1,XP_451472.1,1040.0
NP_594555.1,XP_453828.1,1034.0
NP_588421.1,XP_454878.1,1028.0
NP_596189.3,XP_452349.1,1027.0
NP_593704.1,XP_454878.1,1025.0
NP_594759.1,XP_452988.1,1019.0
NP_595102.2,XP_451623.1,1019.0
NP_594396.1,XP_454562.1,1019.0
NP_592832.2,XP_453630.1,1017.0
NP_593720.1,XP_452573.1,1009.0
NP_593253.1,XP_452048.1,1005.0
NP_594954.1,XP_453828.1,999.0
NP_001018299.1,XP_454355.1,994.0
NP_595477.1,XP_455649.1,993.0
NP_588472.2,XP_455284.1,993.0
NP_594861.1,XP_455284.1,990.0
NP_588004.2,XP_452982.1,981.0
NP_588492.1,XP_451171.1,975.0
NP_594538.2,XP_451417.1,963.0
NP_593482.1,XP_456080.1,962.0
NP_593572.1,XP_455141.1,959.0
NP_595472.2,XP_453304.1,959.0
NP_001342913.1,XP_454022.1,954.0
NP_594319.1,XP_453260.1,953.0
NP_001342702.1,XP_451041.1,947.0
NP_596800.2,XP_453978.1,943.0
NP_593459.1,XP_454960.1,940.0
NP_595343.1,XP_452599.1,939.0
NP_594365.1,XP_453640.1,934.0
NP_593080.1,XP_451821.1,932.0
NP_593609.1,XP_452920.1,927.0
NP_596713.1,XP_454735.1,924.0
NP_594576.1,XP_451218.1,923.0
NP_001342826.1,XP_455348.1,919.0
NP_596117.1,XP_454711.1,918.0
NP_594186.1,XP_452791.1,915.0
NP_596180.1,XP_453765.1,914.0
NP_596503.1,XP_455896.1,913.0
NP_593352.1,XP_454859.1,912.0
NP_587771.1,XP_453643.1,912.0
NP_595148.1,XP_452719.1,908.0
NP_596732.1,XP_452984.1,907.0
NP_593252.1,XP_451709.1,905.0
NP_596614.1,XP_455539.1,905.0
NP_595946.1,XP_455363.1,903.0
NP_587890.1,XP_451897.1,902.0
NP_595098.1,XP_451138.1,902.0
NP_001342781.1,XP_456051.1,899.0
NP_593691.1,XP_452556.1,899.0
NP_594862.1,XP_455030.1,892.0
NP_588027.1,XP_455873.1,884.0
NP_595793.1,XP_454562.1,879.0
NP_595438.1,XP_453906.1,877.0
NP_595890.2,XP_451344.1,876.0
NP_595246.1,XP_456007.1,875.0
NP_595792.1,XP_453984.1,864.0
NP_593777.1,XP_454431.1,864.0
NP_593437.1,XP_452878.1,863.0
NP_596011.1,XP_455692.1,862.0
NP_001342928.1,XP_453475.1,861.0
NP_587701.1,XP_451940.2,860.0
NP_595949.1,XP_451185.1,855.0
NP_587900.1,XP_454166.1,855.0
NP_596545.1,XP_454998.1,851.0
NP_593218.1,XP_456116.1,846.0
NP_596066.1,XP_451936.1,843.0
NP_594623.1,XP_453470.1,837.0
NP_587757.1,XP_451929.1,834.0
NP_595255.1,XP_451929.1,834.0
NP_594440.1,XP_451929.1,834.0
NP_595392.1,XP_455936.1,828.0
NP_593112.1,XP_456153.1,828.0
NP_595586.1,XP_451421.1,828.0
NP_593935.1,XP_451926.1,827.0
NP_588091.1,XP_454975.1,827.0
NP_594919.1,XP_454248.1,825.0
NP_593245.1,XP_453488.1,823.0
NP_595304.1,XP_452973.1,821.0
NP_594290.1,XP_451134.1,820.0
NP_595086.1,XP_454728.1,818.0
NP_593890.1,XP_451391.1,818.0
NP_001342849.1,XP_452123.1,817.0
NP_595837.1,XP_451473.1,815.0
NP_593254.1,XP_454196.1,813.0
NP_595153.2,XP_453337.1,813.0
NP_596745.1,XP_455998.1,810.0
NP_596355.1,XP_456038.1,805.0
NP_594488.1,XP_451422.1,804.0
NP_596526.1,XP_455530.1,801.0
NP_588114.1,XP_454473.1,796.0
NP_595060.1,XP_454609.1,796.0
NP_594690.1,XP_452850.1,796.0
NP_594987.1,XP_453962.1,795.0
NP_588344.1,XP_452992.1,791.0
NP_596233.1,XP_451171.1,791.0
NP_588142.1,XP_456091.1,790.0
NP_593483.1,XP_451028.1,788.0
NP_001342707.1,XP_451618.1,787.0
NP_596289.1,XP_455968.1,787.0
NP_587877.1,XP_451657.1,783.0
NP_596319.1,XP_454166.1,782.0
NP_001342717.1,XP_452012.1,781.0
NP_593277.1,XP_452149.1,781.0
NP_588291.2,XP_453827.1,781.0
NP_593151.1,XP_453538.1,778.0
NP_594902.1,XP_451611.1,776.0
NP_595892.1,XP_455904.1,774.0
NP_595810.1,XP_456089.1,772.0
NP_595653.1,XP_453963.1,770.0
NP_593729.1,XP_456063.1,768.0
NP_596014.1,XP_455660.1,766.0
NP_593816.1,XP_454473.1,762.0
NP_595998.1,XP_452692.2,758.0
NP_596635.1,XP_455013.1,756.0
NP_595335.1,XP_454181.1,755.0
NP_592894.1,XP_455510.1,754.0
NP_588086.1,XP_451767.1,752.0
NP_594459.2,XP_453294.1,752.0
NP_595382.1,XP_452091.1,751.0
NP_596162.1,XP_451373.1,750.0
NP_595403.1,XP_452885.1,749.0
NP_592939.1,XP_452699.1,748.0
NP_595409.1,XP_453980.1,747.0
NP_587795.1,XP_454957.1,745.0
NP_596431.1,XP_456129.1,743.0
NP_001342827.1,XP_453978.1,743.0
NP_594312.1,XP_452518.1,740.0
NP_594155.1,XP_455419.1,740.0
NP_594448.2,XP_452678.1,738.0
NP_593520.1,XP_455863.1,733.0
NP_594564.1,XP_452332.1,732.0
NP_588235.1,XP_451740.1,729.0
NP_588502.1,XP_452833.1,728.0
NP_593129.1,XP_452227.1,727.0
NP_596209.1,XP_452470.1,725.0
NP_593995.1,XP_453219.1,723.0
NP_596735.1,XP_452119.1,723.0
NP_594219.2,XP_452533.1,718.0
NP_594263.2,XP_452404.1,718.0
NP_596797.1,XP_455697.1,715.0
NP_588348.1,XP_451016.1,715.0
NP_595618.1,XP_453299.1,714.0
NP_594811.1,XP_454427.1,714.0
NP_001342776.1,XP_455039.1,713.0
NP_588095.1,XP_451674.1,711.0
NP_593069.1,XP_454185.1,708.0
NP_595580.1,XP_451052.1,707.0
NP_595898.1,XP_453532.1,707.0
NP_592838.1,XP_456021.1,705.0
NP_596381.1,XP_452613.1,703.0
NP_595095.1,XP_451408.1,703.0
NP_595702.1,XP_451781.1,703.0
NP_594652.1,XP_453485.1,702.0
NP_595155.1,XP_455307.1,702.0
NP_001342720.1,XP_455560.1,700.0
NP_596774.1,XP_452955.1,699.0
NP_596077.1,XP_451312.1,699.0
NP_588149.1,XP_453440.1,699.0
NP_593260.1,XP_451012.2,696.0
NP_594783.1,XP_453880.1,694.0
NP_596650.1,XP_453295.1,693.0
NP_596805.1,XP_454571.1,692.0
NP_594037.1,XP_455485.1,691.0
NP_595106.1,XP_452955.1,691.0
NP_592986.1,XP_456035.1,690.0
NP_587938.1,XP_453590.1,689.0
NP_588132.1,XP_456222.1,689.0
NP_594867.1,XP_451464.1,688.0
NP_593894.1,XP_454673.1,683.0
NP_592919.1,XP_456179.1,683.0
NP_594068.1,XP_452640.1,682.0
NP_595640.1,XP_452910.1,681.0
NP_594288.2,XP_451443.1,681.0
NP_587731.1,XP_455420.1,680.0
NP_594205.1,XP_451921.1,678.0
NP_595530.1,XP_451037.1,678.0
NP_594346.1,XP_456122.1,677.0
NP_595299.2,XP_451573.1,676.0
NP_596049.2,XP_453397.1,676.0
NP_595939.1,XP_451063.1,676.0
NP_001342853.1,XP_451429.1,674.0
NP_595871.1,XP_452980.1,674.0
NP_596858.1,XP_455462.1,672.0
NP_595248.1,XP_451853.1,671.0
NP_594788.2,XP_452417.1,671.0
NP_596329.1,XP_455983.1,671.0
NP_594558.1,XP_453970.1,669.0
NP_595686.2,XP_452048.1,668.0
NP_595369.1,XP_453878.1,666.0
NP_039499.1,YP_054500.1,665.0
NP_596410.1,XP_455359.1,665.0
NP_587878.1,XP_451658.1,661.0
NP_596458.1,XP_455329.1,659.0
NP_595014.1,XP_455948.1,659.0
NP_001342761.1,XP_455202.1,657.0
NP_594731.1,XP_455249.1,656.0
NP_594233.1,XP_451788.1,656.0
NP_596523.1,XP_456137.1,655.0
NP_593017.1,XP_452711.1,655.0
NP_595524.1,XP_453783.1,654.0
NP_594585.1,XP_453970.1,652.0
NP_594060.2,XP_451485.1,652.0
NP_596153.1,XP_452096.1,651.0
NP_596090.2,XP_453267.1,651.0
NP_588352.1,XP_453236.1,651.0
NP_596171.1,XP_454469.1,650.0
NP_594878.1,XP_453273.1,647.0
NP_595773.1,XP_455948.1,647.0
NP_596172.1,XP_455287.1,647.0
NP_595991.2,XP_452681.1,645.0
NP_593896.1,XP_453040.1,644.0
NP_001342968.1,XP_452327.1,642.0
NP_595870.1,XP_451208.1,642.0
NP_596103.2,XP_456128.1,640.0
NP_593321.1,XP_452779.1,640.0
NP_588033.1,XP_455126.1,639.0
NP_001342870.1,XP_454909.1,637.0
NP_593318.2,XP_453619.1,636.0
NP_593331.2,XP_452294.1,635.0
NP_593966.1,XP_454175.1,634.0
NP_594261.1,XP_454944.1,634.0
NP_588397.3,XP_453112.1,634.0
NP_596494.2,XP_455378.1,634.0
NP_595125.1,XP_451372.1,632.0
NP_593165.1,XP_453411.1,631.0
NP_593490.1,XP_455522.1,631.0
NP_593668.2,XP_455485.1,629.0
NP_588225.1,XP_453831.1,629.0
NP_596324.1,XP_452942.1,627.0
NP_593702.2,XP_451982.1,625.0
NP_595480.1,XP_455741.1,624.0
NP_596710.1,XP_451677.1,624.0
NP_594442.1,XP_453289.1,622.0
NP_594135.1,XP_455792.1,621.0
NP_593513.1,XP_453256.1,617.0
NP_588141.1,XP_454067.1,615.0
NP_593718.2,XP_455655.1,613.0
NP_587868.1,XP_453445.1,613.0
NP_596178.1,XP_451780.1,612.0
NP_588437.1,XP_452488.1,612.0
NP_596632.1,XP_453445.1,610.0
NP_596452.1,XP_453360.1,609.0
NP_592843.1,XP_455981.1,608.0
NP_596731.1,XP_452275.1,608.0
NP_594780.1,XP_455822.1,607.0
NP_592898.1,XP_452150.1,607.0
NP_593471.1,XP_455822.1,607.0
NP_596807.1,XP_451701.1,607.0
NP_587837.1,XP_452614.1,607.0
NP_596002.2,XP_453279.1,602.0
NP_595238.1,XP_451490.1,600.0
NP_596817.1,XP_451371.1,598.0
NP_595746.1,XP_452433.1,597.0
NP_588116.1,XP_451877.1,596.0
NP_593496.1,XP_453559.1,594.0
NP_001342976.1,XP_455059.1,594.0
NP_595342.1,XP_455341.1,593.0
NP_596441.2,XP_454235.1,593.0
NP_594487.2,XP_452036.1,592.0
NP_595599.1,XP_453723.1,592.0
NP_001342919.1,XP_452368.1,591.0
NP_587809.2,XP_452625.1,591.0
NP_595362.1,XP_452122.1,590.0
NP_588514.1,XP_454250.1,589.0
NP_596527.1,XP_455234.1,589.0
NP_595903.1,XP_451402.1,588.0
NP_593377.1,XP_452986.1,588.0
NP_588384.1,XP_452581.1,587.0
NP_001342845.1,XP_451442.1,587.0
NP_593371.1,XP_454548.1,585.0
NP_594664.1,XP_453924.1,584.0
NP_594680.1,XP_452701.1,584.0
NP_594853.1,XP_451877.1,582.0
NP_596113.2,XP_456266.1,582.0
NP_595406.1,XP_453479.1,582.0
NP_595726.1,XP_452107.1,581.0
NP_593749.1,XP_455498.1,579.0
NP_595226.1,XP_454000.1,579.0
NP_596730.1,XP_451479.1,577.0
NP_594105.2,XP_451683.1,575.0
NP_593217.1,XP_452806.1,575.0
NP_001342759.1,XP_452670.1,575.0
NP_596641.1,XP_454846.1,574.0
NP_593086.1,XP_452011.1,573.0
NP_592961.1,XP_455492.1,572.0
NP_594582.1,XP_455099.1,572.0
NP_593077.1,XP_451227.1,572.0
NP_593617.1,XP_455420.1,571.0
NP_594293.2,XP_451608.1,570.0
NP_593754.1,XP_451694.1,569.0
NP_001342802.1,XP_453163.1,569.0
NP_593094.1,XP_451438.1,568.0
NP_595077.2,XP_451043.1,568.0
NP_588531.1,XP_452403.1,566.0
NP_592941.1,XP_454159.1,565.0
NP_595046.1,XP_455222.1,565.0
NP_587709.1,XP_451204.1,564.0
NP_596607.1,XP_453368.1,563.0
NP_595368.1,XP_453608.1,563.0
NP_596729.1,XP_454889.1,563.0
NP_596317.1,XP_455645.1,563.0
NP_594579.1,XP_452601.1,562.0
NP_588050.1,XP_453204.1,562.0
NP_593091.1,XP_452048.1,561.0
NP_595104.1,XP_454328.1,560.0
NP_595333.1,XP_454037.1,560.0
NP_588209.1,XP_453464.1,557.0
NP_594194.1,XP_453802.1,556.0
NP_594752.1,XP_454513.1,556.0
NP_594430.1,XP_454407.1,550.0
NP_596411.1,XP_453035.1,549.0
NP_001018845.2,XP_451118.1,548.0
NP_596052.1,XP_455860.1,548.0
NP_595163.1,XP_451241.1,547.0
NP_595531.1,XP_451040.1,546.0
NP_593819.1,XP_453724.1,546.0
NP_588323.1,XP_454856.1,545.0
NP_596588.1,XP_451768.1,545.0
NP_593325.1,XP_455420.1,544.0
NP_001018284.3,XP_454043.1,543.0
NP_595009.1,XP_456123.1,542.0
NP_588359.2,XP_454358.1,542.0
NP_595189.1,XP_453243.1,541.0
NP_001018769.2,XP_451402.1,541.0
NP_593508.1,XP_453829.1,541.0
NP_595829.1,XP_455418.1,541.0
NP_596595.1,XP_452673.1,540.0
NP_595129.1,XP_451371.1,540.0
NP_587682.1,XP_453581.1,540.0
NP_001342756.1,XP_454190.1,538.0
NP_593391.1,XP_454177.1,537.0
NP_593370.1,XP_451414.1,537.0
NP_001342835.1,XP_453529.2,536.0
NP_595059.1,XP_451545.1,536.0
NP_593788.2,XP_453562.1,535.0
NP_596823.1,XP_452170.1,535.0
NP_594854.1,XP_451255.1,535.0
NP_596689.2,XP_454080.1,534.0
NP_001342796.1,XP_454684.1,533.0
NP_588010.1,XP_452097.1,533.0
NP_596185.1,XP_452107.1,532.0
NP_592863.1,XP_451466.1,532.0
NP_594078.1,XP_456205.1,531.0
NP_594083.1,XP_454684.1,530.0
NP_596417.1,XP_454532.1,530.0
NP_596542.1,XP_456308.1,530.0
NP_593106.1,XP_455471.1,530.0
NP_592983.1,XP_451874.1,529.0
NP_593373.1,XP_451580.1,528.0
NP_594948.1,XP_455428.1,528.0
NP_596016.1,XP_455798.1,528.0
NP_596039.1,XP_455235.1,527.0
NP_596678.2,XP_453735.1,527.0
NP_596159.1,XP_455786.1,526.0
NP_595183.1,XP_452377.1,526.0
NP_593400.1,XP_454231.1,525.0
NP_595602.1,XP_451429.1,525.0
NP_593846.1,XP_455207.1,524.0
NP_001342764.1,XP_455645.1,523.0
NP_588133.1,XP_455256.1,523.0
NP_593092.1,XP_453628.1,523.0
NP_593835.1,XP_452854.1,523.0
NP_596055.1,XP_451783.1,523.0
NP_001342793.1,XP_455865.1,522.0
NP_588184.1,XP_455106.1,522.0
NP_588123.1,XP_451313.1,522.0
NP_596546.1,XP_455757.1,521.0
NP_593882.1,XP_454867.1,521.0
NP_588247.1,XP_453612.1,518.0
NP_001342852.1,XP_453225.1,516.0
NP_595140.1,XP_454385.1,516.0
NP_593214.1,XP_455788.1,516.0
NP_596012.2,XP_452473.1,515.0
NP_593499.2,XP_454738.1,514.0
NP_594183.2,XP_452000.1,512.0
NP_595662.2,XP_454393.1,511.0
NP_594106.1,XP_454433.1,510.0
NP_595940.1,XP_455323.1,510.0
NP_587760.1,XP_454793.1,510.0
NP_596761.1,XP_456010.1,509.0
NP_593175.1,XP_453181.1,509.0
NP_593350.1,XP_456117.1,509.0
NP_594765.1,XP_452831.1,509.0
NP_594807.1,XP_451225.1,508.0
NP_594079.1,XP_455495.1,508.0
NP_593224.1,XP_455518.1,507.0
NP_594547.1,XP_453814.1,507.0
NP_593430.1,XP_453605.1,506.0
NP_593189.2,XP_455648.1,506.0
NP_593344.2,XP_453944.1,506.0
NP_595289.1,XP_452059.1,505.0
NP_593906.1,XP_453290.1,505.0
NP_594119.1,XP_451783.1,504.0
NP_588222.1,XP_453764.1,504.0
NP_592990.1,XP_454109.1,504.0
NP_588376.1,XP_451166.1,503.0
NP_595751.1,XP_452285.1,503.0
NP_594699.1,XP_453887.1,502.0
NP_588206.1,XP_455446.1,501.0
NP_595589.1,XP_455036.1,500.0
NP_592935.1,XP_452507.1,499.0
NP_001018819.2,XP_452165.1,496.0
NP_593926.1,XP_454562.1,495.0
NP_593649.2,XP_456156.1,494.0
NP_595007.1,XP_452546.1,494.0
NP_594630.1,XP_455590.1,494.0
NP_595193.1,XP_454681.1,493.0
NP_595357.1,XP_452905.1,493.0
NP_595781.1,XP_453698.1,493.0
NP_001342960.1,XP_455323.1,492.0
NP_595068.1,XP_453048.1,491.0
NP_593970.1,XP_454468.1,491.0
NP_596573.1,XP_455887.1,491.0
NP_595879.1,XP_451848.1,491.0
NP_592848.1,XP_453721.1,491.0
NP_587766.1,XP_453415.1,491.0
NP_596575.1,XP_451216.1,491.0
NP_593425.1,XP_455325.1,490.0
NP_594977.1,XP_456289.1,489.0
NP_001342712.1,XP_456022.1,489.0
NP_594388.1,XP_452875.1,488.0
NP_595809.1,XP_455781.1,488.0
NP_595166.1,XP_456042.1,488.0
NP_594291.1,XP_454680.1,487.0
NP_596510.1,XP_451848.1,487.0
NP_587725.1,XP_451152.1,486.0
NP_596794.1,XP_451229.1,486.0
NP_594840.1,XP_451694.1,484.0
NP_588529.1,XP_455066.1,484.0
NP_001018848.1,XP_454928.1,483.0
NP_596154.1,XP_456022.1,482.0
NP_593162.1,XP_453814.1,482.0
NP_594425.1,XP_451436.1,482.0
NP_595692.1,XP_454290.1,482.0
NP_001342933.1,XP_455893.1,482.0
NP_594866.1,XP_454490.1,481.0
NP_593801.1,XP_454111.1,481.0
NP_596330.2,XP_455369.1,481.0
NP_593830.1,XP_451259.1,481.0
NP_594648.1,XP_452162.1,481.0
NP_594695.3,XP_455648.1,481.0
NP_594781.1,XP_456293.1,480.0
NP_587758.1,XP_456222.1,480.0
NP_594892.1,XP_455624.1,480.0
NP_594842.1,XP_452303.1,479.0
NP_596686.1,XP_453599.1,478.0
NP_596856.1,XP_455463.1,478.0
NP_596540.1,XP_453652.1,477.0
NP_595906.1,XP_454259.1,477.0
NP_596602.1,XP_452439.1,477.0
NP_595760.1,XP_453206.1,476.0
NP_595519.1,XP_452631.1,476.0
NP_594537.1,XP_451165.1,474.0
NP_595827.1,XP_453861.1,474.0
NP_596199.1,XP_453504.1,474.0
NP_594856.2,XP_452580.1,474.0
NP_593191.1,XP_451570.1,474.0
NP_594824.1,XP_454882.1,474.0
NP_593789.1,XP_454210.1,474.0
NP_588047.1,XP_456062.1,473.0
NP_594397.1,XP_455266.1,473.0
NP_596409.1,XP_455260.1,472.0
NP_001018229.2,XP_455251.1,472.0
NP_596543.1,XP_453738.1,472.0
NP_595886.1,XP_452260.1,472.0
NP_588260.2,XP_451864.1,471.0
NP_595703.1,XP_451070.1,471.0
NP_588087.1,XP_452373.1,470.0
NP_593065.1,XP_453027.1,470.0
NP_596821.1,XP_453612.1,469.0
NP_588420.1,XP_453227.1,469.0
NP_596247.1,XP_452931.1,469.0
NP_595950.1,XP_454238.1,468.0
NP_588369.1,XP_454766.1,468.0
NP_595209.1,XP_456153.1,468.0
NP_593630.1,XP_455319.1,468.0
NP_596450.1,XP_451998.1,467.0
NP_592819.1,XP_453065.1,467.0
NP_594742.1,XP_451223.1,467.0
NP_588568.1,XP_455892.1,467.0
NP_594572.1,XP_451669.1,466.0
NP_594745.1,XP_454914.1,466.0
NP_595008.3,XP_451306.1,466.0
NP_001342714.1,XP_455117.1,466.0
NP_596499.2,XP_451235.1,466.0
NP_595323.1,XP_454505.1,465.0
NP_595016.1,XP_452980.1,465.0
NP_593974.1,XP_451743.1,465.0
NP_593301.1,XP_454311.1,465.0
NP_593121.1,XP_452362.1,464.0
NP_595203.2,XP_454086.1,464.0
NP_593164.1,XP_451175.1,464.0
NP_594170.1,XP_452612.1,464.0
NP_596272.1,XP_455516.1,464.0
NP_588504.1,XP_453139.1,464.0
NP_596626.1,XP_452137.1,464.0
NP_588170.1,XP_452447.1,464.0
NP_594835.1,XP_453942.1,463.0
NP_593557.1,XP_452580.1,463.0
NP_593948.1,XP_455382.1,461.0
NP_593858.2,XP_452747.1,461.0
NP_596793.1,XP_452291.1,461.0
NP_595380.1,XP_453554.1,461.0
NP_588374.1,XP_453879.1,460.0
NP_593962.1,XP_454457.1,460.0
NP_596388.1,XP_452893.1,459.0
NP_596064.1,XP_451563.1,459.0
NP_594258.1,XP_454111.1,459.0
NP_594316.1,XP_451306.1,459.0
NP_593629.1,XP_451344.1,458.0
NP_592948.1,XP_453567.1,457.0
NP_593298.1,XP_455446.1,456.0
NP_593875.1,XP_454059.1,456.0
NP_001342877.1,XP_453554.1,455.0
NP_595682.1,XP_453275.1,454.0
NP_595710.1,XP_452382.1,454.0
NP_594905.1,XP_456003.1,454.0
NP_595176.1,XP_455940.1,454.0
NP_594285.1,XP_451187.1,454.0
NP_588521.1,XP_456285.1,454.0
NP_595330.1,XP_455892.1,454.0
NP_596706.2,XP_452286.1,454.0
NP_594991.2,XP_453220.1,454.0
NP_594863.1,XP_451896.1,453.0
NP_596363.1,XP_002999395.1,452.0
NP_588051.1,XP_451063.1,452.0
NP_596498.1,XP_456041.1,452.0
NP_595421.2,XP_454954.1,452.0
NP_587989.2,XP_455676.1,452.0
NP_587855.2,XP_453606.1,452.0
NP_588424.1,XP_453408.1,452.0
NP_596237.1,XP_451554.1,451.0
NP_595458.1,XP_454116.1,451.0
NP_587802.1,XP_455686.1,451.0
NP_594206.1,XP_454142.1,450.0
NP_595434.1,XP_453224.1,450.0
NP_593053.2,XP_454804.1,450.0
NP_596315.1,XP_451752.1,449.0
NP_595051.2,XP_451306.1,449.0
NP_593384.1,XP_453654.1,447.0
NP_595045.1,XP_453032.1,447.0
NP_596464.1,XP_455929.1,446.0
NP_593511.1,XP_453220.1,446.0
NP_588085.2,XP_455614.1,446.0
NP_593241.1,XP_451751.1,444.0
NP_593934.1,XP_454641.1,444.0
NP_593737.2,XP_454238.1,444.0
NP_593647.1,XP_452471.1,444.0
NP_596541.1,XP_452171.1,444.0
NP_594946.1,XP_455377.1,444.0
NP_587856.1,XP_455558.1,444.0
NP_594930.1,XP_455966.1,444.0
NP_596547.1,XP_455951.1,443.0
NP_593952.1,XP_453028.1,443.0
NP_592972.1,XP_454310.1,443.0
NP_595759.2,XP_451871.1,442.0
NP_594004.1,XP_454326.1,442.0
NP_593013.1,XP_452082.1,441.0
NP_588464.1,XP_454872.1,441.0
NP_595883.2,XP_455058.1,441.0
NP_588530.1,XP_452351.1,441.0
NP_588289.2,XP_453565.1,441.0
NP_587919.1,XP_452671.1,440.0
NP_595929.1,XP_455707.1,439.0
NP_596849.1,XP_451306.1,439.0
NP_593299.1,XP_451300.1,439.0
NP_596743.1,XP_453945.1,438.0
NP_001342728.1,XP_453094.1,438.0
NP_593099.1,XP_454901.1,438.0
NP_592942.1,XP_455377.1,438.0
NP_595329.1,XP_455892.1,437.0
NP_596073.1,XP_452216.1,437.0
NP_596488.1,XP_451763.1,436.0
NP_595146.1,XP_454522.1,436.0
NP_595063.1,XP_453081.2,436.0
NP_001342739.1,XP_451070.1,436.0
NP_588466.1,XP_451242.1,436.0
NP_596708.1,XP_456188.1,435.0
NP_594385.1,XP_452388.1,435.0
NP_001342988.1,XP_453032.1,434.0
NP_593916.1,XP_453554.1,434.0
NP_596015.1,XP_451945.1,434.0
NP_587876.1,XP_455771.1,434.0
NP_596244.1,XP_455387.1,434.0
NP_593172.1,XP_455651.1,434.0
NP_588512.2,XP_453963.1,434.0
NP_588347.1,XP_453051.1,434.0
NP_595311.1,XP_456129.1,433.0
NP_596331.1,XP_453789.1,433.0
NP_594528.1,XP_451155.1,433.0
NP_596740.1,XP_452014.1,433.0
NP_593583.1,XP_452658.1,432.0
NP_594728.1,XP_454457.1,432.0
NP_595545.1,XP_454276.1,432.0
NP_595159.1,XP_453207.1,432.0
NP_592787.1,XP_451751.1,432.0
NP_595053.1,XP_451306.1,432.0
NP_594034.2,XP_453191.1,431.0
NP_596726.1,XP_453027.1,431.0
NP_596122.1,XP_453098.1,431.0
NP_596613.1,XP_454979.1,431.0
NP_595922.2,XP_456103.1,431.0
NP_595225.2,XP_455754.1,431.0
NP_595328.2,XP_455892.1,431.0
NP_039502.1,YP_054497.1,430.0
NP_596084.1,XP_451226.1,430.0
NP_595275.1,XP_454142.1,430.0
NP_594027.1,XP_455548.1,429.0
NP_595089.1,XP_455710.1,429.0
NP_588287.1,XP_453200.1,429.0
NP_593153.1,XP_455992.1,429.0
NP_596087.1,XP_454148.1,428.0
NP_593237.1,XP_454009.1,427.0
NP_596859.1,XP_455461.1,427.0
NP_594429.1,XP_451188.1,427.0
NP_588263.2,XP_455714.1,427.0
NP_593636.1,XP_454746.1,426.0
NP_593264.1,XP_455876.1,426.0
NP_595331.1,XP_455892.1,426.0
NP_596097.1,XP_453877.1,426.0
NP_595083.2,XP_454003.1,426.0
