query,subject,score
NP_010157.1,XP_448116.1,1569.0
NP_011507.1,XP_444794.1,1569.0
NP_014428.1,XP_002999605.1,1565.0
NP_010993.1,XP_447841.1,1561.0
NP_012567.3,XP_449694.1,1558.0
NP_011828.1,XP_445860.1,1554.0
NP_014236.1,XP_447971.1,1539.0
NP_014276.1,XP_448952.1,1535.0
NP_011348.1,XP_447436.1,1531.0
NP_010382.3,XP_446716.1,1528.0
NP_014039.1,XP_449947.1,1525.0
NP_015289.1,XP_444794.1,1523.0
NP_009531.1,XP_447898.1,1522.0
NP_013703.1,XP_446999.1,1521.0
NP_013374.1,XP_445313.1,1520.0
NP_013523.3,XP_447903.1,1517.0
NP_015200.1,XP_448000.1,1516.0
NP_011833.1,XP_445853.1,1513.0
NP_011018.1,XP_447465.1,1511.0
NP_013797.1,XP_445603.1,1496.0
NP_013725.1,XP_449684.1,1494.0
NP_014033.1,XP_449943.1,1491.0
NP_012328.1,XP_447527.1,1489.0
NP_013451.1,XP_446411.1,1488.0
NP_009594.1,XP_447459.1,1487.0
NP_009530.1,XP_447899.1,1485.0
NP_012495.1,XP_447745.1,1483.0
NP_013407.1,XP_445684.1,1481.0
NP_013636.1,XP_449268.1,1472.0
NP_014639.1,XP_445797.1,1472.0
NP_012198.3,XP_447841.1,1472.0
NP_009794.3,XP_448531.1,1466.0
NP_013413.1,XP_445838.1,1466.0
NP_015344.1,XP_448331.1,1464.0
NP_011098.3,XP_449286.1,1459.0
NP_011395.1,XP_446279.1,1458.0
NP_010524.3,XP_448698.1,1453.0
NP_010359.1,XP_446592.1,1452.0
NP_014112.1,XP_449499.1,1451.0
NP_010253.2,XP_448292.1,1447.0
NP_012123.1,XP_449135.1,1446.0
NP_013069.1,XP_446537.1,1442.0
NP_014691.1,XP_449208.1,1441.0
NP_011314.2,XP_447986.1,1438.0
NP_013639.1,XP_449265.1,1434.0
NP_014752.3,XP_445172.1,1431.0
NP_015158.1,XP_449434.1,1428.0
NP_013793.1,XP_447777.1,1427.0
NP_014729.1,XP_448081.1,1425.0
NP_014551.1,XP_447585.1,1422.0
NP_014132.1,XP_448062.1,1422.0
NP_013493.2,XP_447076.1,1421.0
NP_116647.1,XP_446063.1,1419.0
NP_015319.1,XP_449162.1,1419.0
NP_012190.1,XP_449902.1,1415.0
NP_116664.1,XP_448674.1,1414.0
NP_013914.1,XP_448792.1,1414.0
NP_012461.1,XP_446916.1,1413.0
NP_009984.1,XP_448623.1,1412.0
NP_010929.3,XP_447213.1,1411.0
NP_116687.1,XP_445638.1,1409.0
NP_011892.1,XP_447738.1,1405.0
NP_010096.1,XP_447421.1,1397.0
NP_116620.1,XP_448762.1,1396.0
NP_015507.1,XP_446808.1,1390.0
NP_009421.3,XP_445393.1,1389.0
NP_012765.3,XP_445960.2,1389.0
NP_012934.1,XP_448864.1,1387.0
NP_011051.3,XP_448323.1,1387.0
NP_014975.2,XP_445920.1,1386.0
NP_013513.3,XP_449774.1,1381.0
NP_010992.1,XP_447840.1,1380.0
NP_011276.1,XP_447138.1,1378.0
NP_011509.1,XP_444795.1,1375.0
NP_009937.2,XP_449114.1,1374.0
NP_012756.1,XP_449713.1,1372.0
NP_012455.1,XP_449487.1,1372.0
NP_011015.3,XP_447467.1,1372.0
NP_009373.1,XP_446003.1,1370.0
NP_009640.1,XP_449418.1,1370.0
NP_014207.2,XP_448213.1,1369.0
NP_012335.1,XP_446075.1,1368.0
NP_013230.1,XP_449533.1,1358.0
NP_014293.1,XP_445172.1,1358.0
NP_011378.1,XP_447187.1,1356.0
NP_009636.3,XP_449422.1,1352.0
NP_011352.1,XP_447432.1,1350.0
NP_010091.2,XP_448105.1,1347.0
NP_011720.3,XP_448264.1,1337.0
NP_009385.2,XP_447067.1,1334.0
NP_009446.2,XP_449752.1,1333.0
NP_010882.1,XP_448833.1,1326.0
NP_012569.1,XP_447327.1,1326.0
NP_012157.3,XP_445461.1,1324.0
NP_012818.1,XP_448593.1,1323.0
NP_013170.1,XP_446038.1,1322.0
NP_116578.3,XP_449908.1,1318.0
NP_010544.3,XP_449729.1,1315.0
NP_009536.1,XP_447893.1,1315.0
NP_015515.1,XP_446799.1,1314.0
NP_010731.3,XP_448167.1,1311.0
NP_014834.1,XP_446772.1,1304.0
NP_011786.1,XP_446388.1,1303.0
NP_015082.1,XP_446838.1,1302.0
NP_010718.1,XP_446107.1,1299.0
NP_011941.1,XP_448179.1,1296.0
NP_012666.2,XP_449367.1,1295.0
NP_013187.1,XP_449298.1,1295.0
NP_013124.1,XP_445562.1,1294.0
NP_009943.2,XP_449119.1,1293.0
NP_013066.1,XP_445539.1,1290.0
NP_013376.1,XP_446186.1,1290.0
NP_011506.1,XP_444788.1,1290.0
NP_009877.1,XP_444991.1,1287.0
NP_012034.1,XP_447348.1,1286.0
NP_013764.1,XP_448990.1,1281.0
NP_010621.1,XP_449396.1,1281.0
NP_014803.1,XP_448964.1,1280.0
NP_014102.1,XP_449507.1,1278.0
NP_014149.1,XP_448046.1,1277.0
NP_009506.1,XP_446172.1,1274.0
NP_010150.1,XP_448110.1,1274.0
NP_014126.1,XP_448067.1,1271.0
NP_011641.1,XP_447702.1,1269.0
NP_009383.1,XP_447064.1,1269.0
NP_012926.1,XP_448870.1,1269.0
NP_009761.4,XP_449582.1,1268.0
NP_010284.1,XP_449801.1,1265.0
NP_011614.1,XP_446700.1,1264.0
NP_014811.3,XP_448972.1,1263.0
NP_011489.1,XP_444829.1,1262.0
NP_009365.1,XP_449870.1,1261.0
NP_012623.1,XP_449742.1,1261.0
NP_013848.1,XP_448391.1,1260.0
NP_013359.1,XP_446176.1,1258.0
NP_011913.1,XP_447726.1,1258.0
NP_012980.1,XP_448582.1,1255.0
NP_013555.1,XP_449268.1,1251.0
NP_014031.1,XP_449942.1,1251.0
NP_014767.3,XP_448665.1,1249.0
NP_010905.1,XP_449494.1,1249.0
NP_116670.1,XP_448679.1,1248.0
NP_014543.1,XP_447576.1,1246.0
NP_011561.3,XP_444925.1,1244.0
NP_010050.1,XP_445411.1,1244.0
NP_014854.2,XP_448892.1,1237.0
NP_015303.1,XP_448123.1,1236.0
NP_013529.3,XP_447912.1,1234.0
NP_009672.1,XP_448558.1,1234.0
NP_013172.1,XP_449339.1,1233.0
NP_009998.2,XP_002999605.1,1231.0
NP_009347.1,XP_448802.1,1231.0
NP_009555.1,XP_449801.1,1227.0
NP_009573.1,XP_447444.1,1225.0
NP_015178.1,XP_449450.1,1224.0
NP_014163.1,XP_448034.1,1224.0
NP_015215.1,XP_448012.1,1221.0
NP_012565.1,XP_447385.1,1220.0
NP_012440.1,XP_448926.1,1219.0
NP_014142.1,XP_448053.1,1216.0
NP_012522.2,XP_446663.1,1214.0
NP_013254.1,XP_445089.1,1214.0
NP_014496.2,XP_445029.1,1213.0
NP_011939.2,XP_448182.1,1212.0
NP_012313.1,XP_447893.1,1209.0
NP_011269.2,XP_445260.1,1209.0
NP_012095.1,XP_447893.1,1209.0
NP_011031.1,XP_446509.1,1207.0
NP_010086.2,XP_448100.1,1207.0
NP_116583.2,XP_448763.1,1204.0
NP_012119.1,XP_447081.1,1202.0
NP_011375.1,XP_448578.1,1200.0
NP_116686.3,XP_445639.1,1199.0
NP_013677.1,XP_446684.1,1199.0
NP_013608.1,XP_446899.1,1197.0
NP_012579.1,XP_447392.1,1196.0
NP_015349.1,XP_448448.1,1194.0
NP_011780.3,XP_446336.1,1194.0
NP_009655.2,XP_447166.1,1194.0
NP_015346.1,XP_448328.1,1192.0
NP_009900.2,XP_445010.1,1188.0
NP_013911.1,XP_448795.1,1185.0
NP_015285.1,XP_449316.1,1185.0
NP_013844.2,XP_448387.2,1185.0
NP_013988.1,XP_446899.1,1183.0
NP_014312.1,XP_448081.1,1182.0
NP_012500.3,XP_445544.1,1182.0
NP_009966.2,XP_446074.1,1182.0
NP_012264.3,XP_447798.1,1180.0
NP_013132.1,XP_444917.1,1177.0
NP_010041.2,XP_445418.1,1176.0
NP_010683.3,XP_449410.1,1176.0
NP_014557.1,XP_447591.1,1176.0
NP_011966.1,XP_444846.1,1175.0
NP_014913.3,XP_445306.1,1174.0
NP_012501.1,XP_447757.1,1172.0
NP_015084.1,XP_448795.1,1171.0
NP_011761.3,XP_446322.1,1170.0
NP_014156.2,XP_448040.1,1169.0
NP_014190.1,XP_448432.1,1169.0
NP_010052.1,XP_448432.1,1169.0
NP_014377.1,XP_447854.1,1168.0
NP_014860.1,XP_448887.1,1167.0
NP_009679.2,XP_446421.1,1166.0
NP_009478.1,XP_446506.1,1164.0
NP_011310.1,XP_444930.1,1164.0
NP_013379.1,XP_446189.1,1164.0
NP_013770.1,XP_446243.1,1162.0
NP_015232.1,XP_447044.1,1159.0
NP_012337.1,XP_446074.1,1158.0
NP_010225.1,XP_445454.1,1157.0
NP_015399.1,XP_445471.1,1155.0
NP_011493.1,XP_444781.1,1154.0
NP_015357.1,XP_448455.1,1153.0
NP_013342.1,XP_446726.1,1153.0
NP_010413.3,XP_445057.1,1153.0
NP_010265.1,XP_448301.1,1151.0
NP_011029.3,XP_446506.1,1150.0
NP_015219.1,XP_449611.1,1149.0
NP_013341.1,XP_446727.1,1149.0
NP_009396.2,XP_446529.1,1145.0
NP_013076.1,XP_446529.1,1145.0
NP_009546.1,XP_445810.1,1141.0
NP_010004.1,XP_445715.1,1140.0
NP_009379.2,XP_448088.1,1138.0
NP_009516.1,XP_446162.1,1138.0
NP_014463.1,XP_447893.1,1135.0
NP_014375.1,XP_449648.1,1134.0
NP_010695.1,XP_446089.1,1133.0
NP_013100.1,XP_445662.1,1130.0
NP_010795.3,XP_448474.1,1128.0
NP_014086.1,XP_445757.1,1128.0
NP_010171.1,XP_447250.1,1127.0
NP_010376.3,XP_446712.1,1124.0
NP_014260.3,XP_447951.1,1124.0
NP_013807.1,XP_447770.1,1122.0
NP_009444.2,XP_448455.1,1120.0
NP_015316.1,XP_449159.1,1117.0
NP_010612.2,XP_449406.1,1116.0
NP_010414.3,XP_445058.1,1115.0
NP_015239.1,XP_449624.1,1114.0
NP_013826.1,XP_448375.1,1112.0
NP_009757.1,XP_449578.1,1112.0
NP_010223.1,XP_445452.1,1111.0
NP_013993.1,XP_446893.1,1109.0
NP_014349.1,XP_445461.1,1108.0
NP_013357.1,XP_445120.1,1106.0
NP_013193.1,XP_449305.1,1105.0
NP_011847.1,XP_448362.1,1105.0
NP_014597.1,XP_446013.1,1103.0
NP_012441.1,XP_448925.1,1103.0
NP_009971.1,XP_448786.1,1103.0
NP_012267.1,XP_447791.1,1102.0
NP_011884.1,XP_444855.1,1102.0
NP_011499.1,XP_444789.1,1097.0
NP_010345.3,XP_449825.1,1097.0
NP_012234.3,XP_447813.1,1096.0
NP_012490.1,XP_447749.1,1095.0
NP_011421.1,XP_446924.1,1094.0
NP_012774.1,XP_447749.1,1093.0
NP_010628.3,XP_444859.1,1092.0
NP_014152.1,XP_448044.1,1092.0
NP_012943.1,XP_446504.1,1092.0
NP_010953.1,XP_445278.2,1091.0
NP_010322.1,XP_448737.1,1090.0
NP_013714.1,XP_448219.1,1090.0
NP_013915.1,XP_448791.1,1090.0
NP_010520.3,XP_448693.1,1088.0
NP_011280.1,XP_447141.1,1087.0
NP_013839.1,XP_444914.1,1086.0
NP_014074.1,XP_445522.1,1086.0
NP_013323.1,XP_445214.1,1084.0
NP_014295.1,XP_446653.1,1084.0
NP_014408.1,XP_447496.1,1083.0
NP_009635.1,XP_449423.1,1081.0
NP_013128.1,XP_444914.1,1080.0
NP_012138.1,XP_446745.1,1077.0
NP_013239.1,XP_449540.1,1075.0
NP_012896.1,XP_448858.1,1075.0
NP_014637.1,XP_448220.1,1072.0
NP_015437.1,XP_445151.1,1072.0
NP_013501.1,XP_445289.1,1071.0
NP_015172.1,XP_449443.1,1069.0
NP_014410.3,XP_447494.1,1069.0
NP_011318.2,XP_445493.1,1066.0
NP_011661.2,XP_445823.2,1066.0
NP_014314.3,XP_447947.1,1065.0
NP_010244.1,XP_445405.1,1062.0
NP_011790.1,XP_446383.1,1061.0
NP_011716.3,XP_448266.1,1061.0
NP_013022.1,XP_446473.1,1060.0
NP_012624.1,XP_449741.1,1060.0
NP_014015.1,XP_449929.1,1060.0
NP_011364.1,XP_445908.1,1058.0
NP_009728.1,XP_449611.1,1057.0
NP_010884.1,XP_447392.1,1056.0
NP_009348.2,XP_449878.1,1056.0
NP_012674.1,XP_449357.1,1056.0
NP_009840.3,XP_445114.1,1055.0
NP_009853.3,XP_449305.1,1052.0
NP_012845.1,XP_446251.1,1052.0
NP_012550.1,XP_445144.1,1051.0
NP_010188.1,XP_449091.1,1050.0
NP_012677.1,XP_449354.1,1050.0
NP_010166.1,XP_447255.1,1050.0
NP_009465.2,XP_446995.1,1049.0
NP_011640.1,XP_447703.1,1049.0
NP_010498.1,XP_446311.1,1048.0
NP_009797.1,XP_448528.1,1048.0
NP_009755.1,XP_447033.1,1048.0
NP_116696.2,XP_447820.1,1047.0
NP_014339.1,XP_448147.1,1046.0
NP_011584.2,XP_446572.1,1046.0
NP_011382.1,XP_447191.1,1045.0
NP_015188.1,XP_449460.1,1045.0
NP_009381.1,XP_447062.1,1043.0
NP_011281.1,XP_447142.1,1042.0
NP_015471.1,XP_447703.1,1041.0
NP_014962.3,XP_447677.1,1041.0
NP_010931.3,XP_447210.1,1040.0
NP_015117.1,XP_445935.1,1038.0
NP_009529.1,XP_448312.1,1038.0
NP_009597.2,XP_447451.1,1038.0
NP_012493.1,XP_447747.1,1035.0
NP_012821.2,XP_448591.1,1034.0
NP_015103.1,XP_445947.1,1034.0
NP_015209.1,XP_448009.1,1034.0
NP_010497.3,XP_445227.1,1033.0
NP_009349.3,XP_449877.1,1033.0
NP_012381.1,XP_447514.1,1033.0
NP_013392.1,XP_447282.1,1032.0
NP_013161.1,XP_446046.1,1031.0
NP_012915.3,XP_449789.1,1030.0
NP_009514.1,XP_446164.1,1030.0
NP_013486.3,XP_447015.1,1030.0
NP_012453.1,XP_449485.1,1029.0
NP_013630.1,XP_446978.1,1028.0
NP_010765.3,XP_449733.1,1028.0
NP_009577.1,XP_445163.1,1028.0
NP_013145.1,XP_449691.1,1026.0
NP_014030.1,XP_449941.1,1026.0
NP_014078.1,XP_449527.1,1025.0
NP_010625.1,XP_449391.1,1025.0
NP_009637.1,XP_449420.1,1024.0
NP_010933.1,XP_447208.1,1021.0
NP_009420.1,XP_445392.1,1020.0
NP_010117.1,XP_447396.1,1019.0
NP_116651.1,XP_446066.1,1019.0
NP_009675.3,XP_445471.1,1018.0
NP_014657.1,XP_446032.1,1018.0
NP_013071.1,XP_446535.1,1018.0
NP_012733.1,XP_445428.1,1018.0
NP_012075.1,XP_446362.1,1016.0
NP_014751.1,XP_446566.1,1016.0
NP_013490.3,XP_447078.1,1013.0
NP_009629.6,XP_449430.1,1011.0
NP_010903.3,XP_449493.1,1010.0
NP_014584.1,XP_445395.1,1009.0
NP_014282.1,XP_448947.1,1007.0
NP_012796.1,XP_448372.1,1006.0
NP_011416.3,XP_447940.1,1005.0
NP_010132.1,XP_447407.1,1004.0
NP_012787.1,XP_445504.1,1003.0
NP_013093.1,XP_445552.1,1002.0
NP_013023.3,XP_447084.1,1002.0
NP_010987.3,XP_447837.2,1000.0
NP_011940.1,XP_448180.1,1000.0
NP_011774.1,XP_446331.1,998.0
NP_011009.1,XP_447473.1,998.0
NP_012424.1,XP_446549.1,998.0
NP_011103.1,XP_449291.1,997.0
NP_012434.1,XP_448931.1,997.0
NP_013974.1,XP_448539.1,996.0
NP_015006.3,XP_448652.1,996.0
NP_011401.1,XP_446284.1,993.0
NP_014238.3,XP_447970.1,993.0
NP_013235.1,XP_449691.1,993.0
NP_012526.1,XP_445547.1,993.0
NP_013823.1,XP_448373.1,992.0
NP_012598.1,XP_445997.1,991.0
NP_012338.1,XP_448842.1,990.0
NP_013012.3,XP_446462.1,990.0
NP_012672.1,XP_449360.1,986.0
NP_015482.1,XP_447691.1,986.0
NP_015461.1,XP_445623.1,986.0
NP_015302.1,XP_448122.1,985.0
NP_012520.1,XP_446661.1,984.0
NP_009545.2,XP_445811.1,984.0
NP_011654.1,XP_447691.1,983.0
NP_013360.1,XP_448482.1,983.0
NP_015485.1,XP_446183.1,983.0
NP_011673.1,XP_445828.1,983.0
NP_013944.1,XP_446141.1,981.0
NP_011904.1,XP_446357.1,980.0
NP_014210.1,XP_448210.1,979.0
NP_009453.2,XP_449761.1,978.0
NP_013335.1,XP_446732.1,977.0
NP_011944.2,XP_448175.1,976.0
NP_011376.3,XP_445947.1,976.0
NP_009538.1,XP_447891.1,975.0
NP_011601.3,XP_449691.1,975.0
NP_010016.2,XP_445708.1,975.0
NP_013005.1,XP_446456.1,975.0
NP_014002.1,XP_446120.1,974.0
NP_009305.1,NP_818778.1,974.0
NP_009685.3,XP_445210.1,974.0
NP_014101.1,XP_449508.1,974.0
NP_013556.3,XP_446815.1,973.0
NP_014622.1,XP_445509.1,971.0
NP_012713.1,XP_448240.1,970.0
NP_012257.1,XP_448539.1,970.0
NP_012297.3,XP_448947.1,966.0
NP_014849.3,XP_448896.1,966.0
NP_011390.2,XP_446274.1,964.0
NP_015053.2,XP_444820.1,963.0
NP_012124.1,XP_449136.1,962.0
NP_009487.2,XP_444961.1,961.0
NP_010392.1,XP_445042.1,961.0
NP_013975.1,XP_446910.1,961.0
NP_011908.1,XP_445595.1,959.0
NP_010474.3,XP_446723.1,959.0
NP_011893.1,XP_447737.1,958.0
NP_015142.1,XP_445237.1,958.0
NP_010443.3,XP_445736.1,957.0
NP_014405.1,XP_447501.1,957.0
NP_009788.3,XP_448526.1,957.0
NP_010347.1,XP_446581.1,956.0
NP_013083.1,XP_445690.1,954.0
NP_014227.4,XP_447978.1,953.0
NP_013487.1,XP_447016.1,953.0
NP_011335.1,XP_449036.1,952.0
NP_010556.1,XP_449719.1,951.0
NP_014670.1,XP_447155.1,950.0
NP_015380.1,XP_445488.1,950.0
NP_013617.1,XP_447100.1,950.0
NP_011659.3,XP_447683.1,949.0
NP_010611.3,XP_449407.1,949.0
NP_014608.1,XP_446024.1,948.0
NP_013456.1,XP_445108.1,948.0
NP_011902.1,XP_445589.1,947.0
NP_011715.1,XP_448267.1,947.0
NP_009362.1,XP_449865.1,947.0
NP_012524.3,XP_445974.1,947.0
NP_013184.1,XP_445042.1,946.0
NP_011092.1,XP_449280.1,945.0
NP_012115.1,XP_446473.1,945.0
NP_011970.1,XP_449270.1,944.0
NP_015347.1,XP_448327.1,944.0
NP_011569.1,XP_445095.2,944.0
NP_015199.1,XP_449469.1,943.0
NP_014131.1,XP_448063.1,942.0
NP_012196.1,XP_447842.1,942.0
NP_010942.1,XP_447610.1,942.0
NP_012748.1,XP_449706.1,942.0
NP_013721.1,XP_448225.1,941.0
NP_116698.3,XP_445269.1,941.0
NP_013204.1,XP_449843.1,941.0
NP_011883.1,XP_444856.1,941.0
NP_012889.3,XP_448853.1,940.0
NP_014353.1,XP_446424.1,939.0
NP_014503.2,XP_445753.1,939.0
NP_013015.1,XP_446465.1,939.0
NP_012788.2,XP_445506.1,938.0
NP_011871.1,XP_445876.1,938.0
NP_012795.1,XP_448546.1,938.0
NP_010457.3,XP_445722.1,938.0
NP_013958.1,XP_449560.1,937.0
NP_012637.4,XP_446164.1,936.0
NP_011988.1,XP_449334.1,936.0
NP_010632.1,XP_444844.1,935.0
NP_012949.1,XP_448904.1,934.0
NP_009404.1,XP_446394.1,934.0
NP_009819.1,XP_447647.1,934.0
NP_014886.1,XP_447866.1,934.0
NP_010317.3,XP_448733.1,933.0
NP_013463.1,XP_445093.1,932.0
NP_010969.1,XP_447826.1,932.0
NP_015317.1,XP_449160.1,932.0
NP_013596.1,XP_446120.1,931.0
NP_012158.1,XP_445234.1,931.0
NP_015306.1,XP_446066.1,930.0
NP_014445.1,XP_445329.1,929.0
NP_014966.1,XP_448088.1,929.0
NP_010138.1,XP_447412.1,929.0
NP_013604.1,XP_447990.1,928.0
NP_014511.1,XP_445759.1,927.0
NP_014808.1,XP_448969.1,926.0
NP_013656.1,XP_448685.1,925.0
NP_014040.1,XP_449948.1,925.0
NP_011579.1,XP_448426.1,925.0
NP_013536.3,XP_448685.1,924.0
NP_014554.1,XP_447589.1,924.0
NP_012911.3,XP_449192.1,924.0
NP_013348.1,XP_445188.1,922.0
NP_009378.1,XP_446632.1,921.0
NP_011960.2,XP_444860.1,921.0
NP_010629.3,XP_444860.1,920.0
NP_010630.1,XP_444860.1,920.0
NP_012394.1,XP_447506.1,919.0
NP_012040.1,XP_447356.1,918.0
NP_015015.1,XP_448022.1,917.0
NP_009624.4,XP_449106.1,917.0
NP_013728.1,XP_449681.1,916.0
NP_013822.1,XP_448372.1,916.0
NP_013774.1,XP_446246.1,914.0
NP_014044.1,XP_449952.1,914.0
NP_009542.1,XP_445813.1,913.0
NP_011707.1,XP_445134.1,912.0
NP_014017.1,XP_449931.1,912.0
NP_012859.1,XP_449919.1,910.0
NP_013642.1,XP_449262.1,909.0
NP_012053.3,XP_449923.1,909.0
NP_014870.1,XP_447880.1,908.0
NP_013964.1,XP_449566.1,908.0
NP_012655.3,XP_446820.1,907.0
NP_009351.1,XP_449876.1,906.0
NP_014431.1,XP_449818.1,906.0
NP_013583.1,XP_445078.1,906.0
NP_012448.1,XP_449481.1,906.0
NP_011962.1,XP_444844.1,905.0
NP_014029.1,XP_449940.1,905.0
NP_012197.1,XP_449894.1,904.0
NP_011823.1,XP_445865.1,904.0
NP_010972.1,XP_447829.1,904.0
NP_009400.1,XP_444805.1,903.0
NP_012927.3,XP_448869.1,902.0
