query,subject,score
NP_014621.1,XP_503507.1,1187.0
NP_013923.1,XP_500422.1,1184.0
NP_013514.1,XP_500841.1,1182.0
NP_013408.1,XP_504493.1,1174.0
NP_010323.3,XP_499639.1,1163.0
NP_010324.3,XP_499639.1,1162.0
NP_010325.1,XP_499639.1,1157.0
NP_012335.1,XP_503960.1,1143.0
NP_013914.1,XP_499922.1,1134.0
NP_015107.1,XP_502109.1,1131.0
NP_013086.1,XP_504380.1,1130.0
NP_013074.1,XP_504490.1,1127.0
NP_012140.1,XP_501321.2,1125.0
NP_011395.1,XP_500940.1,1123.0
NP_015084.1,XP_501578.1,1118.0
NP_011342.1,XP_502167.1,1116.0
NP_011506.1,XP_500383.1,1114.0
NP_013911.1,XP_501578.1,1113.0
NP_014948.1,XP_503455.1,1113.0
NP_015486.1,XP_504982.1,1113.0
NP_009373.1,XP_503362.1,1100.0
NP_011015.3,XP_503874.1,1096.0
NP_012104.1,XP_504435.1,1090.0
NP_009804.1,XP_502458.1,1090.0
NP_011051.3,XP_504092.1,1082.0
NP_011941.1,XP_500272.1,1081.0
NP_013170.1,XP_502526.1,1065.0
NP_011797.3,XP_503221.1,1064.0
NP_011029.3,XP_504797.2,1062.0
NP_014933.3,XP_503184.1,1060.0
NP_010992.1,XP_501025.1,1060.0
NP_009478.1,XP_502562.1,1058.0
NP_012579.1,XP_501940.2,1056.0
NP_009396.2,XP_502562.1,1056.0
NP_010569.3,XP_500907.2,1056.0
NP_116578.3,XP_505278.1,1053.0
NP_013076.1,XP_502562.1,1051.0
NP_009984.1,XP_500372.1,1051.0
NP_011365.1,XP_503715.2,1046.0
NP_010136.1,XP_504161.1,1033.0
NP_010376.3,XP_500182.1,1024.0
NP_011733.3,XP_503978.1,1023.0
NP_010929.3,XP_500756.1,1021.0
NP_011348.1,XP_503736.1,1020.0
NP_012818.1,XP_501181.1,1018.0
NP_014190.1,XP_499604.1,1016.0
NP_012529.3,XP_501072.1,1016.0
NP_010052.1,XP_499604.1,1013.0
NP_014567.2,XP_503291.1,1009.0
NP_015319.1,XP_502061.1,1001.0
NP_116687.1,XP_505843.1,996.0
NP_012500.3,XP_503913.1,994.0
NP_012490.1,XP_502696.2,994.0
NP_012774.1,XP_502696.2,989.0
NP_009551.2,XP_503151.1,986.0
NP_012926.1,XP_502627.1,983.0
NP_010382.3,XP_505910.1,982.0
NP_015344.1,XP_505008.1,981.0
NP_013839.1,XP_503230.1,979.0
NP_010520.3,XP_503471.1,974.0
NP_010884.1,XP_501940.2,973.0
NP_009365.1,XP_499629.1,971.0
NP_010953.1,XP_503164.1,970.0
NP_013128.1,XP_503230.1,967.0
NP_011493.1,XP_500973.1,963.0
NP_013847.1,XP_503325.1,961.0
NP_009794.3,XP_500492.1,960.0
NP_011489.1,XP_505845.1,959.0
NP_009531.1,XP_505897.1,956.0
NP_009672.1,XP_504855.1,956.0
NP_014015.1,XP_501149.1,955.0
NP_010414.3,XP_501023.2,951.0
NP_013187.1,XP_502000.1,950.0
NP_010621.1,XP_502425.1,949.0
NP_116670.1,XP_505581.1,949.0
NP_012756.1,XP_505669.1,947.0
NP_015239.1,XP_500809.1,944.0
NP_116664.1,XP_503508.1,942.0
NP_010524.3,XP_505605.1,941.0
NP_012190.1,XP_505224.1,938.0
NP_009530.1,XP_505001.1,937.0
NP_011359.1,XP_503129.1,935.0
NP_013359.1,XP_505581.1,933.0
NP_010544.3,XP_505330.1,929.0
NP_014276.1,XP_506103.1,926.0
NP_013932.1,XP_502897.1,925.0
NP_015399.1,XP_503628.1,924.0
NP_011756.1,XP_502897.1,920.0
NP_014811.3,XP_501409.1,918.0
NP_014975.2,XP_505619.1,918.0
NP_011280.1,XP_505689.1,915.0
NP_009685.3,XP_504463.1,914.0
NP_013797.1,XP_503209.1,913.0
NP_012765.3,XP_500893.2,910.0
NP_013652.1,XP_500744.1,908.0
NP_013764.1,XP_504423.1,904.0
NP_012569.1,XP_501912.1,904.0
NP_013100.1,XP_505494.1,902.0
NP_012252.1,XP_505559.1,901.0
NP_009675.3,XP_503628.1,896.0
NP_011314.2,XP_500978.1,894.0
NP_011780.3,XP_506024.1,893.0
NP_011269.2,XP_504508.1,891.0
NP_014913.3,XP_506081.1,891.0
NP_013254.1,XP_505057.1,889.0
NP_009679.2,XP_503947.1,889.0
NP_013677.1,XP_503822.1,889.0
NP_010253.2,XP_503234.1,889.0
NP_010498.1,XP_500945.2,887.0
NP_010628.3,XP_504086.1,887.0
NP_013826.1,XP_501277.1,887.0
NP_014637.1,XP_503300.1,886.0
NP_009453.2,XP_504936.1,882.0
NP_011378.1,XP_502107.2,882.0
NP_014654.1,XP_505559.1,879.0
NP_011352.1,XP_500607.1,878.0
NP_011888.1,XP_505369.1,877.0
NP_011913.1,XP_500893.2,876.0
NP_013944.1,XP_500959.1,872.0
NP_015232.1,XP_500368.1,865.0
NP_011276.1,XP_503654.1,864.0
NP_013360.1,XP_504920.1,864.0
NP_009347.1,XP_505057.1,861.0
NP_012956.3,XP_504124.1,861.0
NP_009755.1,XP_505131.1,858.0
NP_013636.1,XP_503558.1,857.0
NP_011640.1,XP_500037.1,856.0
NP_011509.1,XP_502421.2,856.0
NP_012655.3,XP_500475.2,852.0
NP_015507.1,XP_504047.2,852.0
NP_012934.1,XP_503980.1,851.0
NP_009594.1,XP_500969.1,847.0
NP_010579.1,XP_505385.1,845.0
NP_012522.2,XP_501701.1,844.0
NP_015471.1,XP_500037.1,843.0
NP_011786.1,XP_505786.2,837.0
NP_010745.3,XP_500551.2,837.0
NP_009514.1,XP_500526.1,836.0
NP_014297.3,XP_503837.1,833.0
NP_012637.4,XP_500526.1,832.0
NP_009900.2,XP_500110.1,829.0
NP_013374.1,XP_505078.1,829.0
NP_013493.2,XP_505854.1,823.0
NP_010905.1,XP_501531.1,823.0
NP_015313.1,XP_503663.1,822.0
NP_012550.1,XP_502180.2,821.0
NP_013376.1,XP_499648.1,819.0
NP_009761.4,XP_501070.1,817.0
NP_013555.1,XP_503558.1,816.0
NP_009676.1,XP_501628.1,816.0
NP_015405.1,XP_501628.1,816.0
NP_009877.1,XP_502611.1,816.0
NP_010322.1,XP_505490.1,812.0
NP_010577.3,XP_503987.1,812.0
NP_116617.1,XP_499998.1,811.0
NP_013023.3,XP_501928.1,810.0
NP_012124.1,XP_505288.1,807.0
NP_013463.1,XP_501015.1,805.0
NP_013012.3,XP_500667.1,805.0
NP_014752.3,XP_502484.1,805.0
NP_013770.1,XP_503756.1,804.0
NP_012520.1,XP_503078.1,803.0
NP_013885.1,XP_002143063.1,801.0
NP_012598.1,XP_504240.1,796.0
NP_012424.1,XP_502070.1,795.0
NP_013486.3,XP_504899.1,795.0
NP_013230.1,XP_501306.1,794.0
NP_010718.1,XP_505714.1,790.0
NP_014207.2,XP_503296.1,790.0
NP_013159.1,XP_504017.1,790.0
NP_009379.2,XP_502178.1,789.0
NP_013083.1,XP_503144.1,788.0
NP_010066.1,XP_503741.1,788.0
NP_014074.1,XP_504713.1,784.0
NP_011939.2,XP_504990.1,781.0
NP_010961.3,XP_505301.1,778.0
NP_013379.1,XP_504965.2,777.0
NP_013513.3,XP_500840.1,777.0
NP_014293.1,XP_502484.1,776.0
NP_014152.1,XP_502853.1,776.0
NP_011308.1,XP_502831.1,775.0
NP_014069.1,XP_504286.1,775.0
NP_014017.1,XP_503430.1,774.0
NP_013523.3,XP_501356.1,773.0
NP_010933.1,XP_499951.1,771.0
NP_012777.1,XP_502698.1,771.0
NP_010622.1,XP_502405.2,770.0
NP_013807.1,XP_499951.1,770.0
NP_011883.1,XP_503565.1,768.0
NP_011761.3,XP_503466.1,765.0
NP_014149.1,XP_502852.1,764.0
NP_014030.1,XP_503682.1,764.0
NP_014966.1,XP_502178.1,763.0
NP_014039.1,XP_505419.1,763.0
NP_011847.1,XP_500484.1,760.0
NP_009538.1,XP_504613.1,756.0
NP_015158.1,XP_502101.1,756.0
NP_012053.3,XP_500938.1,756.0
NP_014295.1,XP_500606.1,755.0
NP_013583.1,XP_500086.1,754.0
NP_013501.1,XP_503636.1,754.0
NP_015219.1,XP_503894.1,753.0
NP_013656.1,XP_503115.1,752.0
NP_010942.1,XP_499738.1,751.0
NP_009943.2,XP_504732.1,750.0
NP_013392.1,XP_505257.1,750.0
NP_015001.1,XP_501844.1,749.0
NP_012501.1,XP_500281.1,748.0
NP_013061.1,XP_504128.2,747.0
NP_014751.1,XP_500606.1,747.0
NP_013625.1,XP_504142.1,743.0
NP_009636.3,XP_504542.1,743.0
NP_012382.2,XP_500489.1,743.0
NP_009728.1,XP_503894.1,742.0
NP_013536.3,XP_503115.1,741.0
NP_009997.2,XP_499808.1,741.0
NP_011772.3,XP_500938.1,739.0
NP_013582.1,XP_504142.1,739.0
NP_015349.1,XP_500384.1,739.0
NP_010099.1,XP_506079.1,734.0
NP_116616.1,XP_503384.1,733.0
NP_012677.1,XP_503607.1,732.0
NP_010151.1,XP_506079.1,732.0
NP_012088.3,XP_503115.1,731.0
NP_011884.1,XP_503566.1,731.0
NP_010765.3,XP_502312.1,730.0
NP_014691.1,XP_502801.1,729.0
NP_015485.1,XP_501820.1,729.0
NP_013290.1,XP_502984.2,726.0
NP_014451.1,XP_505976.1,726.0
NP_015285.1,XP_501693.1,724.0
NP_012889.3,XP_499685.1,724.0
NP_010138.1,XP_505662.1,724.0
NP_013093.1,XP_500994.1,724.0
NP_014377.1,XP_504372.1,723.0
NP_010277.1,XP_504910.1,721.0
NP_010359.1,XP_502823.1,721.0
NP_010306.1,XP_504912.1,721.0
NP_014854.2,XP_505254.1,720.0
NP_116614.1,XP_502566.2,720.0
NP_014551.1,XP_504806.1,719.0
NP_014338.3,XP_500726.1,719.0
NP_011390.2,XP_500349.1,716.0
NP_013161.1,XP_504288.1,715.0
NP_010188.1,XP_503966.1,714.0
NP_010474.3,XP_503068.1,714.0
NP_009362.1,XP_505195.2,714.0
NP_116686.3,XP_504018.1,712.0
NP_009305.1,NP_075425.2,711.0
NP_013823.1,XP_503444.1,710.0
NP_014112.1,XP_504948.1,709.0
NP_012157.3,XP_505028.1,708.0
NP_015089.1,XP_504636.2,707.0
NP_013276.1,XP_503903.1,707.0
NP_011882.1,XP_503313.1,706.0
NP_014408.1,XP_502638.1,705.0
NP_010117.1,XP_504846.1,704.0
NP_011661.2,XP_500322.1,704.0
NP_010903.3,XP_503924.1,704.0
NP_014962.3,XP_502959.1,704.0
NP_014349.1,XP_505028.1,704.0
NP_014398.1,XP_503469.1,703.0
NP_015061.1,XP_501530.1,702.0
NP_014847.3,XP_502093.1,701.0
NP_014410.3,XP_504618.1,700.0
NP_012672.1,XP_502269.1,699.0
NP_012845.1,XP_500782.1,699.0
NP_010476.1,XP_502110.1,698.0
NP_011833.1,XP_501415.1,698.0
NP_009971.1,XP_501810.1,698.0
NP_010199.1,XP_499972.2,697.0
NP_116647.1,XP_503989.1,697.0
NP_015406.1,XP_503947.1,697.0
NP_009684.1,XP_503951.1,697.0
NP_013066.1,XP_505704.2,696.0
NP_010987.3,XP_501923.1,696.0
NP_011715.1,XP_502178.1,696.0
NP_009807.3,XP_501544.1,695.0
NP_014029.1,XP_500924.1,694.0
NP_010121.1,XP_505690.1,694.0
NP_011659.3,XP_501820.1,693.0
NP_012461.1,XP_499623.1,693.0
NP_012896.1,XP_504112.1,692.0
NP_014287.3,XP_504478.1,691.0
NP_012795.1,XP_503444.1,691.0
NP_010744.3,XP_504900.1,690.0
NP_010882.1,XP_505729.1,690.0
NP_013956.1,XP_504582.1,689.0
NP_012297.3,XP_503993.2,689.0
NP_013974.1,XP_502959.1,688.0
NP_015326.1,XP_504908.1,688.0
NP_012257.1,XP_502959.1,687.0
NP_013451.1,XP_502730.1,684.0
NP_014210.1,XP_505993.1,684.0
NP_011631.1,XP_002142995.1,683.0
NP_116651.1,XP_501674.1,682.0
NP_011062.1,XP_504740.1,681.0
NP_014760.3,XP_502605.1,681.0
NP_014771.3,XP_501255.1,680.0
NP_011614.1,XP_500393.1,679.0
NP_009788.3,XP_500574.1,679.0
NP_011959.1,XP_504086.1,678.0
NP_013482.1,XP_504248.1,674.0
NP_014282.1,XP_503993.2,674.0
NP_010682.3,XP_502714.1,673.0
NP_009701.3,XP_504906.1,672.0
NP_009351.1,XP_505121.1,671.0
NP_011467.1,XP_502931.1,670.0
NP_013728.1,XP_500188.1,669.0
NP_011893.1,XP_500440.1,669.0
NP_011014.1,XP_503954.1,669.0
NP_012567.3,XP_501915.2,669.0
NP_014353.1,XP_504817.1,667.0
NP_009912.2,XP_501996.1,667.0
NP_015206.1,XP_502093.1,665.0
NP_014238.3,XP_500487.1,665.0
NP_013342.1,XP_505733.1,665.0
NP_011641.1,XP_505771.1,664.0
NP_014736.1,XP_502441.2,664.0
NP_014830.1,XP_505827.1,662.0
NP_013193.1,XP_501037.1,662.0
NP_009855.1,XP_504328.1,661.0
NP_013298.1,XP_502927.1,660.0
NP_013029.3,XP_503935.1,658.0
NP_014992.3,XP_505195.2,658.0
NP_010457.3,XP_500633.1,658.0
NP_012044.1,XP_505509.1,656.0
NP_011871.1,XP_500518.1,656.0
NP_015058.1,XP_501286.1,654.0
NP_011770.3,XP_505509.1,654.0
NP_015358.1,XP_503888.1,654.0
NP_010217.1,XP_504978.2,654.0
NP_011617.1,XP_501262.1,653.0
NP_010851.1,XP_501094.1,653.0
NP_015117.1,XP_504653.1,652.0
NP_011438.1,XP_500191.1,652.0
NP_011904.1,XP_503815.1,652.0
NP_011009.1,XP_502328.1,650.0
NP_009853.3,XP_501037.1,650.0
NP_009581.1,XP_501394.1,650.0
NP_014070.1,XP_501986.1,649.0
NP_012040.1,XP_505150.1,649.0
NP_014902.3,XP_504246.1,648.0
NP_116631.1,XP_502905.1,648.0
NP_014179.1,XP_504530.1,647.0
NP_010255.1,XP_505455.1,647.0
NP_014860.1,XP_500995.1,647.0
NP_009383.1,XP_506004.1,645.0
NP_012075.1,XP_502826.1,644.0
NP_014584.1,XP_501101.1,643.0
NP_012927.3,XP_505974.1,642.0
NP_012713.1,XP_503609.1,641.0
NP_009757.1,XP_500875.1,641.0
NP_015520.1,XP_501979.1,641.0
NP_013275.1,XP_504978.2,640.0
NP_012599.3,XP_504762.1,640.0
NP_013993.1,XP_505246.1,640.0
NP_009931.1,XP_503469.1,639.0
NP_012976.1,XP_501034.1,639.0
NP_014657.1,XP_503361.1,639.0
NP_013145.1,XP_502647.1,639.0
NP_116635.1,XP_503086.1,637.0
NP_014465.1,XP_501038.1,637.0
NP_014955.1,XP_500366.1,636.0
NP_015437.1,XP_500793.1,636.0
NP_014131.1,XP_501094.1,635.0
NP_011902.1,XP_500688.1,635.0
NP_013537.1,XP_504129.1,635.0
NP_013534.3,XP_002142993.1,635.0
NP_015499.1,XP_500970.1,635.0
NP_010347.1,XP_505453.1,634.0
NP_011004.3,XP_505228.1,634.0
NP_009339.1,XP_505553.1,634.0
NP_010394.3,XP_502846.1,632.0
NP_013235.1,XP_502647.1,631.0
NP_010103.1,XP_501517.1,631.0
NP_009333.1,XP_505380.1,630.0
NP_013289.1,XP_503391.1,630.0
NP_011437.3,XP_502619.1,629.0
NP_010556.1,XP_503344.1,629.0
NP_011601.3,XP_502647.1,629.0
NP_013214.1,XP_504383.1,629.0
NP_015020.3,XP_505553.1,628.0
NP_009529.1,XP_503641.1,628.0
NP_011768.1,XP_503473.1,627.0
NP_012191.1,XP_505228.1,627.0
NP_012034.1,XP_504727.2,627.0
NP_011790.1,XP_506122.1,626.0
NP_012526.1,XP_502689.1,626.0
NP_009474.1,XP_503470.1,625.0
NP_014575.1,XP_505321.1,625.0
NP_013473.1,XP_501940.2,624.0
NP_013580.1,XP_506052.1,624.0
NP_013502.3,XP_499995.2,623.0
NP_011654.1,XP_501168.1,622.0
NP_015482.1,XP_501168.1,622.0
NP_013341.1,XP_505213.2,621.0
NP_014706.1,XP_502097.1,620.0
NP_014448.1,XP_503168.1,620.0
NP_009982.1,XP_505779.1,620.0
NP_116702.1,XP_505554.1,620.0
NP_013323.1,XP_504667.1,619.0
NP_013655.1,XP_504129.1,618.0
NP_014670.1,XP_501624.1,617.0
NP_012965.3,XP_500977.1,617.0
NP_013239.1,XP_501299.1,615.0
NP_010225.1,XP_504903.1,613.0
NP_010790.3,XP_500887.1,613.0
NP_014544.1,XP_500662.1,613.0
NP_013848.1,XP_503331.1,612.0
NP_012056.1,XP_503648.1,612.0
NP_013069.1,XP_503848.1,612.0
NP_014405.1,XP_504038.1,612.0
NP_015360.2,XP_504822.1,611.0
NP_010542.1,XP_506075.1,611.0
NP_015306.1,XP_501674.1,611.0
NP_013281.1,XP_500887.1,609.0
NP_010580.1,XP_504497.1,608.0
NP_009822.4,XP_503153.1,607.0
NP_014639.1,XP_503310.1,607.0
NP_015042.1,XP_505509.1,607.0
NP_015038.1,XP_505509.1,607.0
NP_011602.2,XP_504785.1,605.0
NP_009444.2,XP_503016.2,605.0
NP_015019.1,XP_501383.1,605.0
NP_009874.1,XP_505688.1,604.0
NP_011569.1,XP_505883.1,604.0
NP_014056.3,XP_505509.1,604.0
NP_009364.1,XP_499610.1,603.0
NP_012711.1,XP_502685.1,603.0
NP_014129.1,XP_501094.1,603.0
NP_011726.1,XP_504169.1,603.0
NP_014389.3,XP_504978.2,600.0
NP_015302.1,XP_500885.1,600.0
NP_014033.1,XP_502896.1,600.0
NP_011624.1,XP_021220086.1,600.0
NP_010996.2,XP_501383.1,599.0
NP_011488.1,XP_505435.1,598.0
NP_013459.1,XP_502354.1,598.0
NP_012788.2,XP_499926.1,597.0
NP_010518.1,XP_501502.1,597.0
NP_012433.1,XP_501982.1,595.0
NP_013184.1,XP_503854.1,594.0
NP_011278.2,XP_503649.1,593.0
NP_009560.1,XP_505898.1,593.0
NP_011895.1,XP_500439.1,592.0
NP_011261.1,XP_501216.1,591.0
NP_009938.2,XP_502742.1,590.0
NP_012264.3,XP_502484.1,590.0
NP_014026.1,XP_500219.1,590.0
NP_015053.2,XP_503391.1,589.0
NP_015121.1,XP_501593.1,588.0
NP_011092.1,XP_501289.1,588.0
NP_013696.1,XP_504610.2,588.0
NP_010663.1,XP_502366.1,587.0
NP_010345.3,XP_502857.1,587.0
NP_015234.1,XP_504088.1,587.0
NP_009420.1,XP_505698.1,587.0
NP_013406.1,XP_503263.1,585.0
NP_013475.1,XP_501126.1,584.0
NP_015331.1,XP_506117.1,583.0
NP_014803.1,XP_502272.1,582.0
NP_014339.1,XP_500725.1,582.0
NP_013354.1,XP_500396.1,581.0
NP_015357.1,XP_503016.2,580.0
NP_014689.1,XP_504635.1,580.0
NP_015413.1,XP_504966.1,580.0
NP_009840.3,XP_505074.1,579.0
NP_116583.2,XP_504434.1,578.0
NP_009542.1,XP_501275.1,578.0
NP_012796.1,XP_503629.1,578.0
NP_011059.3,XP_499862.1,578.0
NP_015282.1,XP_499726.1,577.0
NP_010724.1,XP_504610.2,576.0
NP_014887.3,XP_503552.1,574.0
NP_011727.3,XP_505766.1,573.0
NP_012381.1,XP_504062.1,573.0
NP_013915.1,XP_506116.1,572.0
NP_009446.2,XP_503002.1,572.0
NP_014158.1,XP_504275.1,571.0
NP_012394.1,XP_501913.1,570.0
NP_011401.1,XP_503395.1,569.0
NP_010304.3,XP_504915.1,568.0
NP_012272.3,XP_503617.1,568.0
NP_011321.1,XP_501501.1,568.0
NP_010190.1,XP_503966.1,567.0
NP_013721.1,XP_504006.1,566.0
NP_011367.1,XP_502961.1,566.0
NP_011431.1,XP_504584.1,566.0
NP_015436.1,XP_500873.1,566.0
NP_009386.1,XP_504837.1,566.0
NP_012184.1,XP_021220086.1,565.0
NP_010096.1,XP_499924.1,565.0
NP_010147.1,XP_499633.1,565.0
NP_015064.1,XP_500769.1,564.0
NP_010093.1,XP_499633.1,563.0
NP_011533.3,XP_504096.1,562.0
NP_009652.2,XP_501725.1,562.0
NP_013559.1,XP_504608.1,562.0
NP_014538.2,XP_505807.1,562.0
NP_009725.1,XP_505545.1,561.0
NP_012543.3,XP_500630.1,561.0
NP_015442.1,XP_504608.1,560.0
NP_013822.1,XP_503629.1,559.0
NP_015464.1,XP_505512.1,559.0
NP_014632.1,XP_504006.1,559.0
NP_015178.1,XP_499814.1,558.0
NP_014005.1,XP_503451.1,558.0
NP_009966.2,XP_504618.1,558.0
NP_011105.4,XP_505675.1,558.0
NP_012337.1,XP_504618.1,557.0
NP_015317.1,XP_502189.1,557.0
NP_014729.1,XP_504624.1,557.0
NP_011636.3,XP_505512.1,556.0
NP_010113.1,XP_505215.1,556.0
NP_116711.3,XP_501216.1,556.0
NP_010878.1,XP_501421.1,556.0
NP_010769.3,XP_505506.1,555.0
NP_009597.2,XP_504004.1,555.0
NP_013608.1,XP_504619.1,554.0
NP_013624.1,XP_500324.1,554.0
NP_009348.2,XP_501358.1,554.0
NP_011908.1,XP_502404.1,554.0
NP_011606.3,XP_500873.1,554.0
NP_013774.1,XP_502524.1,553.0
NP_013951.1,XP_500889.1,553.0
NP_010228.1,XP_501519.1,551.0
NP_014428.1,XP_499779.1,551.0
NP_012710.1,XP_502467.1,551.0
NP_011716.3,XP_502179.1,551.0
NP_015328.1,XP_503901.1,550.0
NP_014581.1,XP_504634.1,549.0
NP_011031.1,XP_503470.1,549.0
NP_015103.1,XP_504214.1,548.0
NP_010392.1,XP_503854.1,548.0
NP_009781.3,XP_503878.1,547.0
NP_014156.2,XP_501558.1,547.0
NP_010785.1,XP_505807.1,547.0
NP_014947.3,XP_502528.1,546.0
NP_012666.2,XP_504016.1,546.0
NP_012508.1,XP_500466.1,546.0
NP_012406.1,XP_501034.1,546.0
NP_013533.1,XP_500243.1,545.0
NP_009934.1,XP_501305.1,545.0
NP_012380.1,XP_504070.1,544.0
NP_014257.1,XP_504457.1,543.0
NP_012111.1,XP_500862.1,543.0
NP_014132.1,XP_500423.1,543.0
NP_012434.1,XP_504579.1,543.0
NP_010091.2,XP_502745.1,542.0
NP_010413.3,XP_500216.1,542.0
NP_012776.1,XP_503789.1,541.0
NP_011917.1,XP_503334.1,541.0
NP_009690.1,XP_501566.1,539.0
NP_116657.1,XP_502119.1,539.0
NP_013335.1,XP_505752.1,539.0
NP_014557.1,XP_505246.1,539.0
NP_013631.1,XP_501185.1,538.0
NP_014122.1,XP_503389.1,538.0
NP_009390.1,XP_505053.1,538.0
NP_015006.3,XP_505484.1,538.0
NP_013378.1,XP_506098.1,538.0
NP_012985.3,XP_501158.1,537.0
NP_012397.1,XP_501158.1,537.0
NP_012039.1,XP_503463.1,536.0
NP_014038.1,XP_502469.1,536.0
NP_013988.1,XP_504619.1,536.0
NP_009536.1,XP_503576.1,535.0
NP_011932.2,XP_500004.1,535.0
NP_013019.1,XP_503037.1,535.0
NP_009729.1,XP_503893.2,534.0
NP_013505.4,XP_504409.1,534.0
NP_012863.1,XP_504407.1,534.0
NP_010132.1,XP_505157.1,534.0
NP_009808.1,XP_501538.1,533.0
NP_014236.1,XP_502894.1,533.0
NP_015215.1,XP_504701.1,533.0
NP_116674.2,XP_504539.2,533.0
NP_010284.1,XP_502868.1,533.0
NP_015264.1,XP_501383.1,531.0
NP_011935.1,XP_500356.1,531.0
NP_014886.1,XP_502295.1,531.0
NP_010854.1,XP_500976.1,530.0
NP_014884.1,XP_504355.1,530.0
NP_013245.1,XP_501038.1,530.0
NP_012371.2,XP_501593.1,529.0
NP_013190.1,XP_502480.1,528.0
NP_011707.1,XP_500977.1,528.0
NP_011689.1,XP_500821.1,528.0
NP_013090.1,XP_502813.1,528.0
NP_014086.1,XP_502235.1,528.0
NP_011981.1,XP_500533.1,527.0
NP_014622.1,XP_500977.1,526.0
NP_011890.1,XP_505374.1,526.0
NP_012755.1,XP_501593.1,526.0
NP_015221.1,XP_505907.1,526.0
NP_013658.1,XP_504224.1,525.0
NP_011299.1,XP_503664.1,525.0
NP_013542.1,XP_501441.1,523.0
NP_009545.2,XP_504209.2,523.0
NP_010283.3,XP_500527.1,523.0
NP_011701.3,XP_501859.1,523.0
NP_013071.1,XP_504135.1,523.0
NP_009315.1,NP_075443.2,522.0
NP_010497.3,XP_500943.1,522.0
NP_012163.1,XP_505734.1,522.0
NP_012740.1,XP_500845.1,522.0
