query,subject,score
NP_011780.3,XP_658984.1,738.0
NP_014966.1,XP_662709.1,737.0
NP_014039.1,XP_663321.1,735.0
NP_012637.4,XP_050469206.1,734.0
NP_014030.1,XP_050468247.1,734.0
NP_116614.1,XP_664146.2,733.0
NP_009900.2,XP_658401.1,731.0
NP_013493.2,XP_681313.1,729.0
NP_009538.1,XP_659151.1,727.0
NP_012157.3,XP_661324.1,726.0
NP_015313.1,XP_663804.1,725.0
NP_013636.1,XP_661421.1,725.0
NP_014190.1,XP_662733.1,724.0
NP_010745.3,XP_659570.1,723.0
NP_010052.1,XP_662733.1,722.0
NP_009794.3,XP_662082.1,720.0
NP_012550.1,XP_663950.1,719.0
NP_011786.1,XP_659044.2,717.0
NP_015344.1,XP_663674.1,717.0
NP_012777.1,XP_660521.1,717.0
NP_013555.1,XP_661421.1,716.0
NP_116616.1,XP_658786.1,714.0
NP_116647.1,XP_660567.1,712.0
NP_013944.1,XP_663170.1,710.0
NP_014408.1,XP_663431.1,709.0
NP_015089.1,XP_657931.2,708.0
NP_010474.3,XP_660674.1,707.0
NP_014349.1,XP_661324.1,706.0
NP_013290.1,XP_662205.1,705.0
NP_013823.1,XP_660471.1,704.0
NP_010579.1,XP_658762.1,704.0
NP_010359.1,XP_050468373.1,702.0
NP_010718.1,XP_661457.1,701.0
NP_013625.1,XP_657920.1,701.0
NP_012501.1,XP_658193.1,700.0
NP_013770.1,XP_663210.1,700.0
NP_013582.1,XP_657920.1,696.0
NP_012677.1,XP_659063.1,695.0
NP_013066.1,XP_658970.2,692.0
NP_012297.3,XP_050467136.1,692.0
NP_009362.1,XP_662814.1,691.0
NP_010628.3,XP_663972.1,690.0
NP_011847.1,XP_658022.1,690.0
NP_014752.3,XP_681557.1,689.0
NP_009788.3,XP_681486.2,689.0
NP_009684.1,XP_663127.1,688.0
NP_014074.1,XP_680583.1,688.0
NP_014847.3,XP_050467719.1,686.0
NP_015001.1,XP_662581.1,684.0
NP_010253.2,XP_658187.1,684.0
NP_009807.3,XP_680699.1,683.0
NP_010476.1,XP_050468774.1,681.0
NP_010569.3,XP_659850.1,680.0
NP_014112.1,XP_050467693.1,678.0
NP_011884.1,XP_659754.1,678.0
NP_014282.1,XP_050467136.1,678.0
NP_015406.1,XP_682104.2,677.0
NP_010378.1,XP_663716.1,673.0
NP_010987.3,XP_663238.1,672.0
NP_010121.1,XP_050468366.1,672.0
NP_014295.1,XP_050469120.1,672.0
NP_012889.3,XP_050468333.1,670.0
NP_011631.1,XP_050468383.1,669.0
NP_014398.1,XP_681544.1,668.0
NP_015061.1,XP_681976.1,667.0
NP_010903.3,XP_050467192.1,666.0
NP_010151.1,XP_659594.1,666.0
NP_013161.1,XP_050467367.1,665.0
NP_014069.1,XP_662097.1,665.0
NP_010682.3,XP_050468509.1,664.0
NP_014287.3,XP_663535.1,664.0
NP_014854.2,XP_658697.2,662.0
NP_014293.1,XP_681557.1,659.0
NP_009701.3,XP_682122.2,659.0
NP_011093.3,XP_663716.1,657.0
NP_015206.1,XP_050467719.1,656.0
NP_013276.1,XP_050467772.1,656.0
NP_010099.1,XP_659594.1,654.0
NP_014751.1,XP_050469120.1,653.0
NP_012190.1,XP_659304.1,652.0
NP_012795.1,XP_660471.1,651.0
NP_009912.2,XP_660112.1,649.0
NP_014992.3,XP_662814.1,649.0
NP_010217.1,XP_050468474.1,646.0
NP_011641.1,XP_050467498.1,644.0
NP_010277.1,XP_659817.1,644.0
NP_011770.3,XP_663350.1,644.0
NP_013463.1,XP_663813.1,642.0
NP_011715.1,XP_662709.1,642.0
NP_013482.1,XP_680990.1,641.0
NP_014760.3,XP_661840.1,640.0
NP_012191.1,XP_050467762.1,640.0
NP_015285.1,XP_050468395.1,639.0
NP_011004.3,XP_050467762.1,639.0
NP_014410.3,XP_658073.1,639.0
NP_012075.1,XP_661842.1,635.0
NP_010347.1,XP_658706.1,635.0
NP_011614.1,XP_681053.2,634.0
NP_011833.1,XP_050468183.1,633.0
NP_012044.1,XP_663350.1,632.0
NP_014210.1,XP_659746.1,632.0
NP_011883.1,XP_680748.1,629.0
NP_009536.1,XP_050468617.1,628.0
NP_014451.1,XP_050468709.1,628.0
NP_009728.1,XP_658651.1,627.0
NP_011390.2,XP_663487.1,627.0
NP_012526.1,XP_659455.1,626.0
NP_015349.1,XP_050468233.1,626.0
NP_014149.1,XP_661223.1,625.0
NP_012034.1,XP_661257.1,625.0
NP_011278.2,XP_664181.1,624.0
NP_116617.1,XP_680878.1,624.0
NP_014706.1,XP_050466977.1,623.0
NP_116583.2,XP_661632.1,623.0
NP_010188.1,XP_662365.1,623.0
NP_013473.1,XP_663614.1,622.0
NP_013275.1,XP_050468474.1,621.0
NP_014583.2,XP_050468758.1,620.0
NP_013451.1,XP_658510.1,619.0
NP_010117.1,XP_050467014.1,619.0
NP_015499.1,XP_660665.1,619.0
NP_014962.3,XP_050467026.1,618.0
NP_011902.1,XP_659337.1,617.0
NP_116686.3,XP_659356.1,616.0
NP_009694.3,XP_050467944.1,616.0
NP_013655.1,XP_682089.2,614.0
NP_009636.3,XP_660702.1,614.0
NP_011269.2,XP_050467284.1,613.0
NP_010103.1,XP_050467235.1,613.0
NP_009931.1,XP_681544.1,612.0
NP_010518.1,XP_659888.1,612.0
NP_013289.1,XP_659656.2,612.0
NP_014657.1,XP_868849.1,611.0
NP_011939.2,XP_681529.2,611.0
NP_012599.3,XP_050469321.1,611.0
NP_015117.1,XP_658106.1,610.0
NP_011014.1,XP_050467481.1,610.0
NP_011467.1,XP_664592.1,608.0
NP_014158.1,XP_660585.1,608.0
NP_010255.1,XP_050469170.1,607.0
NP_013537.1,XP_682089.2,606.0
NP_013029.3,XP_657829.1,605.0
NP_013890.1,XP_657730.1,605.0
NP_009997.2,XP_050469242.1,605.0
NP_014860.1,XP_663907.1,604.0
NP_015219.1,XP_658651.1,603.0
NP_010457.3,XP_659684.1,602.0
NP_014811.3,XP_682426.1,602.0
NP_013239.1,XP_680519.1,600.0
NP_013298.1,XP_050468467.1,600.0
NP_015053.2,XP_659656.2,599.0
NP_015058.1,XP_663722.2,598.0
NP_011893.1,XP_050468493.1,598.0
NP_012313.1,XP_050468617.1,597.0
NP_013061.1,XP_050468786.1,597.0
NP_012095.1,XP_050468617.1,597.0
NP_014902.3,XP_050468200.1,596.0
NP_010825.3,XP_682437.1,596.0
NP_015020.3,XP_661980.1,591.0
NP_014830.1,XP_050469059.1,590.0
NP_014029.1,XP_664241.2,590.0
NP_013341.1,XP_662313.1,590.0
NP_013379.1,XP_658594.1,589.0
NP_015326.1,XP_664243.2,588.0
NP_013459.1,XP_660130.1,588.0
NP_010790.3,XP_658826.1,588.0
NP_009383.1,XP_660577.1,587.0
NP_013069.1,XP_664193.1,587.0
NP_010306.1,XP_682136.1,587.0
NP_014584.1,XP_050467753.1,586.0
NP_013502.3,XP_663611.1,585.0
NP_013490.3,XP_050468249.1,583.0
NP_014448.1,XP_663205.1,582.0
NP_013580.1,XP_662527.1,582.0
NP_013281.1,XP_658826.1,582.0
NP_011059.3,XP_658014.1,582.0
NP_014736.1,XP_658446.1,582.0
NP_009822.4,XP_050467085.1,581.0
NP_012965.3,XP_663282.2,580.0
NP_012529.3,XP_661517.1,580.0
NP_014463.1,XP_050468617.1,580.0
NP_014026.1,XP_663046.1,580.0
NP_010542.1,XP_663522.1,576.0
NP_014338.3,XP_681342.1,575.0
NP_014389.3,XP_050468474.1,574.0
NP_009339.1,XP_661980.1,573.0
NP_013378.1,XP_663978.1,573.0
NP_013728.1,XP_050467375.1,572.0
NP_015107.1,XP_663938.1,572.0
NP_015042.1,XP_663350.1,571.0
NP_015038.1,XP_663350.1,571.0
NP_012567.3,XP_658307.1,571.0
NP_011009.1,XP_050467437.1,570.0
NP_014056.3,XP_663350.1,570.0
NP_009351.1,XP_661771.1,569.0
NP_012976.1,XP_681298.1,569.0
NP_116631.1,XP_661428.1,568.0
NP_014353.1,XP_663416.2,564.0
NP_011325.1,XP_050468677.1,563.0
NP_009386.1,XP_050467368.1,563.0
NP_012394.1,XP_050467906.1,563.0
NP_015437.1,XP_658025.1,562.0
NP_009938.2,XP_658850.1,561.0
NP_010556.1,XP_661228.1,560.0
NP_013214.1,XP_658621.1,560.0
NP_014152.1,XP_050467787.1,559.0
NP_011569.1,XP_659235.2,559.0
NP_013993.1,XP_657833.1,559.0
NP_014068.1,XP_663491.1,558.0
NP_011959.1,XP_663972.1,558.0
NP_012323.1,XP_680866.1,558.0
NP_013974.1,XP_050467026.1,557.0
NP_013639.1,XP_050468332.1,556.0
NP_116702.1,XP_661063.2,556.0
NP_013335.1,XP_662159.1,556.0
NP_009364.1,XP_661684.2,555.0
NP_015019.1,XP_658158.1,555.0
NP_013696.1,XP_661397.1,555.0
NP_013523.3,XP_659742.1,554.0
NP_013406.1,XP_681546.1,553.0
NP_012748.1,XP_659012.1,552.0
NP_012985.3,XP_050468500.1,551.0
NP_012397.1,XP_050468500.1,551.0
NP_012257.1,XP_050467026.1,551.0
NP_012040.1,XP_659315.1,551.0
NP_009420.1,XP_658663.2,551.0
NP_011533.3,XP_659852.1,550.0
NP_014670.1,XP_682393.1,550.0
NP_009560.1,XP_050467439.1,550.0
NP_011261.1,XP_680728.1,550.0
NP_014543.1,XP_050467716.1,550.0
NP_010744.3,XP_659892.1,549.0
NP_010724.1,XP_661397.1,549.0
NP_015064.1,XP_050467788.1,548.0
NP_015436.1,XP_050467798.1,548.0
NP_010996.2,XP_658158.1,548.0
NP_116711.3,XP_680728.1,547.0
NP_010304.3,XP_681285.1,546.0
NP_010228.1,XP_663190.2,546.0
NP_013019.1,XP_661012.1,546.0
NP_012896.1,XP_664537.1,545.0
NP_011882.1,XP_660518.2,544.0
NP_010223.1,XP_663870.1,543.0
NP_011062.1,XP_663499.1,540.0
NP_009961.2,XP_050469285.1,540.0
NP_011606.3,XP_050467798.1,540.0
NP_011908.1,XP_658199.1,539.0
NP_010113.1,XP_680901.1,538.0
NP_015358.1,XP_050469352.1,538.0
NP_011601.3,XP_050467594.1,538.0
NP_015331.1,XP_682024.2,537.0
NP_014238.3,XP_663133.1,537.0
NP_012927.3,XP_658478.1,537.0
NP_014465.1,XP_050469211.1,536.0
NP_010972.1,XP_682128.1,536.0
NP_014485.1,XP_050467543.1,535.0
NP_010580.1,XP_659593.1,534.0
NP_012543.3,XP_662373.1,533.0
NP_012508.1,XP_657671.1,533.0
NP_009971.1,XP_659098.1,533.0
NP_013608.1,XP_050467316.1,532.0
NP_014955.1,XP_660771.1,532.0
NP_011726.1,XP_050469163.1,532.0
NP_011904.1,XP_664240.1,532.0
NP_014339.1,XP_050468911.1,531.0
NP_014729.1,XP_050468332.1,531.0
NP_013915.1,XP_659691.1,531.0
NP_012314.1,XP_050467543.1,531.0
NP_012096.1,XP_050467543.1,531.0
NP_011803.3,XP_050467543.1,531.0
NP_011892.1,XP_657729.2,530.0
NP_013132.1,XP_657648.1,530.0
NP_011716.3,XP_050467113.1,530.0
NP_013235.1,XP_050467594.1,529.0
NP_015442.1,XP_680617.1,529.0
NP_011367.1,XP_663335.1,528.0
NP_011092.1,XP_050467385.1,528.0
NP_015302.1,XP_681484.1,528.0
NP_013145.1,XP_050467594.1,528.0
NP_011808.3,XP_050467543.1,527.0
NP_013658.1,XP_661505.2,526.0
NP_009853.3,XP_660334.1,526.0
NP_010394.3,XP_050468685.1,526.0
NP_009858.3,XP_050467543.1,526.0
NP_012272.3,XP_660617.1,525.0
NP_013988.1,XP_050467316.1,525.0
NP_010843.1,XP_050467235.1,524.0
NP_009982.1,XP_660635.1,524.0
NP_010345.3,XP_658804.1,523.0
NP_014038.1,XP_661334.1,523.0
NP_013083.1,XP_662154.1,521.0
NP_011981.1,XP_050468486.1,521.0
NP_012319.1,XP_050467543.1,521.0
NP_015360.2,XP_661763.2,520.0
NP_013848.1,XP_661058.2,520.0
NP_015171.1,XP_660507.1,520.0
NP_013093.1,XP_658442.2,520.0
NP_012756.1,XP_664653.1,519.0
NP_009581.1,XP_658888.2,519.0
NP_011416.3,XP_659867.1,519.0
NP_014161.1,XP_661187.1,518.0
NP_012863.1,XP_660479.1,518.0
NP_009725.1,XP_050467037.1,518.0
NP_014632.1,XP_659279.1,518.0
NP_011761.3,XP_658448.1,518.0
NP_010190.1,XP_662365.1,517.0
NP_015023.1,XP_682639.1,517.0
NP_015150.2,XP_658240.1,517.0
NP_012380.1,XP_050467158.1,516.0
NP_009629.6,XP_658459.1,516.0
NP_012796.1,XP_663577.1,516.0
NP_010041.2,XP_680845.1,515.0
NP_011263.2,XP_663118.1,515.0
NP_009655.2,XP_658180.1,515.0
NP_013721.1,XP_659279.1,514.0
NP_013190.1,XP_659527.2,514.0
NP_015464.1,XP_680732.1,514.0
NP_013475.1,XP_662323.1,513.0
NP_011871.1,XP_681552.1,513.0
NP_010147.1,XP_663995.1,513.0
NP_011105.4,XP_662766.1,513.0
NP_010093.1,XP_663995.1,513.0
NP_013822.1,XP_663577.1,512.0
NP_015121.1,XP_663909.1,511.0
NP_014947.3,XP_050468840.1,510.0
NP_012337.1,XP_658073.1,510.0
NP_014122.1,XP_659833.1,510.0
NP_011707.1,XP_663282.2,509.0
NP_116696.2,XP_050469080.1,509.0
NP_014428.1,XP_050469031.1,509.0
NP_014471.3,XP_050468533.1,509.0
NP_010844.1,XP_050468533.1,509.0
NP_009729.1,XP_050469263.1,508.0
NP_009390.1,XP_050468638.1,508.0
NP_015413.1,XP_681515.1,508.0
NP_013542.1,XP_659414.1,507.0
NP_011396.1,XP_664176.1,507.0
NP_014639.1,XP_659150.1,507.0
NP_014839.1,XP_868868.1,506.0
NP_014405.1,XP_662596.1,506.0
NP_014887.3,XP_050467965.1,505.0
NP_014070.1,XP_660529.2,505.0
NP_013533.1,XP_050466934.1,505.0
NP_013218.1,XP_658863.2,504.0
NP_009445.2,XP_050469333.1,504.0
NP_013193.1,XP_660334.1,502.0
NP_011932.2,XP_661837.1,501.0
NP_014689.1,XP_680928.1,501.0
NP_012111.1,XP_050468983.1,501.0
NP_013951.1,XP_658160.1,500.0
NP_014312.1,XP_050468332.1,499.0
NP_013513.3,XP_050467304.1,499.0
NP_012787.1,XP_660633.1,498.0
NP_012264.3,XP_681557.1,498.0
NP_015264.1,XP_658158.1,498.0
NP_011689.1,XP_659848.1,497.0
NP_011636.3,XP_680732.1,496.0
NP_013264.1,XP_658351.1,496.0
NP_010037.1,XP_681278.1,495.0
NP_014067.1,XP_681278.1,494.0
NP_010892.1,XP_657716.1,494.0
NP_116597.1,XP_681278.1,494.0
NP_012845.1,XP_663689.2,494.0
NP_012371.2,XP_663909.1,494.0
NP_013893.1,XP_659293.1,494.0
NP_009966.2,XP_658073.1,494.0
NP_010038.1,XP_663491.1,494.0
NP_014771.3,XP_661230.2,494.0
NP_009998.2,XP_050469031.1,493.0
NP_014377.1,XP_050467238.1,493.0
NP_009474.1,XP_664342.2,493.0
NP_013071.1,XP_680999.2,493.0
NP_011503.1,XP_662788.2,492.0
NP_012690.3,XP_681278.1,492.0
NP_015485.1,XP_050466976.1,492.0
NP_010769.3,XP_050467704.1,492.0
NP_009911.2,XP_658516.1,491.0
NP_014245.1,XP_663361.1,491.0
NP_010107.1,XP_050468356.1,491.0
NP_013342.1,XP_657956.2,491.0
NP_011021.3,XP_658841.2,491.0
NP_010032.1,XP_663491.1,491.0
NP_015303.1,XP_050467808.1,490.0
NP_011617.1,XP_661431.2,489.0
NP_009855.1,XP_050468536.1,489.0
NP_013090.1,XP_661830.2,489.0
NP_009542.1,XP_663203.1,488.0
NP_012218.1,XP_663963.1,488.0
NP_116651.1,XP_050468146.1,488.0
NP_009523.1,XP_661668.1,486.0
NP_014622.1,XP_663282.2,486.0
NP_012755.1,XP_663909.1,486.0
NP_014179.1,XP_658497.1,486.0
NP_009697.3,XP_663046.1,486.0
NP_012003.1,XP_663361.1,486.0
NP_011760.3,XP_050467933.1,485.0
NP_010265.1,XP_682332.1,484.0
NP_015178.1,XP_050469227.1,483.0
NP_011321.1,XP_661410.1,483.0
NP_011005.1,XP_663869.1,483.0
NP_010199.1,XP_050467805.1,483.0
NP_014581.1,XP_050468754.1,482.0
NP_009934.1,XP_682099.1,482.0
NP_013559.1,XP_680617.1,482.0
NP_013892.1,XP_659293.1,481.0
NP_010320.3,XP_050469245.1,480.0
NP_015120.1,XP_050467692.1,479.0
NP_011421.1,XP_659669.1,479.0
NP_010396.1,XP_659527.2,478.0
NP_011768.1,XP_050467513.1,478.0
NP_010332.3,XP_050468557.1,478.0
NP_015216.3,XP_050467934.1,478.0
NP_012406.1,XP_681298.1,477.0
NP_012448.1,XP_658900.1,477.0
NP_015140.1,XP_680749.1,476.0
NP_012056.1,XP_662243.1,476.0
NP_015297.1,XP_050468628.1,475.0
NP_011671.3,XP_663424.1,475.0
NP_009808.1,XP_663305.1,475.0
NP_015317.1,XP_661048.2,475.0
NP_013245.1,XP_050469211.1,475.0
NP_012078.3,XP_050467752.1,475.0
NP_012682.1,XP_050467752.1,474.0
NP_012100.1,XP_660670.1,474.0
NP_012433.1,XP_659827.1,473.0
NP_009421.3,XP_682332.1,473.0
NP_011475.1,XP_659007.1,473.0
NP_014779.1,XP_050469089.1,473.0
NP_010854.1,XP_657842.2,472.0
NP_009444.2,XP_662494.2,472.0
NP_012565.1,XP_657716.1,471.0
NP_010878.1,XP_050468821.1,471.0
NP_013501.1,XP_050467866.1,471.0
NP_011401.1,XP_658304.1,470.0
NP_014124.1,XP_662508.1,470.0
NP_010432.3,XP_050468363.1,470.0
NP_009642.3,XP_661668.1,470.0
NP_009490.1,XP_660967.1,469.0
NP_010632.1,XP_661881.1,469.0
NP_010091.2,XP_050467724.1,468.0
NP_014078.1,XP_664590.1,468.0
NP_013719.1,XP_681061.1,468.0
NP_009781.3,XP_662001.1,466.0
NP_009690.1,XP_661932.1,466.0
NP_011299.1,XP_662117.1,466.0
NP_015033.1,XP_050467117.1,465.0
