query,subject,score
NP_009478.1,XP_001598048.1,952.0
NP_116687.1,XP_001589120.1,951.0
NP_014297.3,XP_001590014.1,947.0
NP_013187.1,XP_001587785.1,945.0
NP_011314.2,XP_001585285.1,941.0
NP_009984.1,XP_001591087.1,940.0
NP_011091.1,XP_001592377.1,939.0
NP_012579.1,XP_001589111.1,934.0
NP_011941.1,XP_001585950.1,932.0
NP_011015.3,XP_001588472.1,926.0
NP_010376.3,XP_001592376.1,925.0
NP_013374.1,XP_001587896.1,920.0
NP_014567.2,XP_001586768.1,920.0
NP_012818.1,XP_001594263.1,919.0
NP_011913.1,XP_001594581.1,915.0
NP_010992.1,XP_001593679.1,914.0
NP_014190.1,XP_001592724.1,910.0
NP_010382.3,XP_001594528.1,910.0
NP_116664.1,XP_001594843.1,909.0
NP_011359.1,XP_001594341.1,907.0
NP_010621.1,XP_001584813.1,905.0
NP_010052.1,XP_001592724.1,905.0
NP_116578.3,XP_001587735.1,904.0
NP_011489.1,XP_001590374.1,898.0
NP_015399.1,XP_001588699.1,895.0
NP_012926.1,XP_001595701.1,894.0
NP_015239.1,XP_001592077.1,893.0
NP_013797.1,XP_001598882.1,889.0
NP_015319.1,XP_001596006.1,887.0
NP_015344.1,XP_001597084.1,886.0
NP_116670.1,XP_001591193.1,885.0
NP_010544.3,XP_001592469.1,882.0
NP_011098.3,XP_001589884.1,882.0
NP_010953.1,XP_001592060.1,876.0
NP_013932.1,XP_001587610.1,876.0
NP_013359.1,XP_001591193.1,874.0
NP_013254.1,XP_001593923.1,873.0
NP_009675.3,XP_001588699.1,872.0
NP_013100.1,XP_001597414.1,870.0
NP_010884.1,XP_001589111.1,867.0
NP_011756.1,XP_001587610.1,863.0
NP_010414.3,XP_001588148.1,858.0
NP_010905.1,XP_001591169.1,857.0
NP_009685.3,XP_001588235.1,855.0
NP_011888.1,XP_001598401.1,852.0
NP_012335.1,XP_001587807.1,852.0
NP_013012.3,XP_001596681.1,851.0
NP_009347.1,XP_001593923.1,849.0
NP_014975.2,XP_001587600.1,838.0
NP_011352.1,XP_001586865.1,837.0
NP_013839.1,XP_001586294.1,835.0
NP_015507.1,XP_001586493.1,833.0
NP_009679.2,XP_001598549.1,832.0
NP_010284.1,XP_001593547.1,828.0
NP_013074.1,XP_001586571.1,825.0
NP_011280.1,XP_001598220.1,825.0
NP_009676.1,XP_001594091.1,824.0
NP_015405.1,XP_001594091.1,824.0
NP_015486.1,XP_001590975.1,820.0
NP_013847.1,XP_001590077.1,816.0
NP_009937.2,XP_001596305.1,815.0
NP_012520.1,XP_001592815.1,812.0
NP_014913.3,XP_001587166.1,811.0
NP_013128.1,XP_001586294.1,810.0
NP_013826.1,XP_001592310.1,807.0
NP_013360.1,XP_001597891.1,805.0
NP_012934.1,XP_001589313.1,804.0
NP_009555.1,XP_001593547.1,801.0
NP_009794.3,XP_001593186.1,797.0
NP_010520.3,XP_001598937.1,796.0
NP_011378.1,XP_001585163.1,790.0
NP_012124.1,XP_001595013.1,781.0
NP_012569.1,XP_001598010.1,775.0
NP_013023.3,XP_001596065.1,775.0
NP_011640.1,XP_001588202.1,774.0
NP_010882.1,XP_001585813.1,772.0
NP_015471.1,XP_001588202.1,770.0
NP_012655.3,XP_001591168.1,769.0
NP_011509.1,XP_001592427.1,769.0
NP_009594.1,XP_001590525.1,769.0
NP_012598.1,XP_001596182.1,767.0
NP_012550.1,XP_001590088.1,766.0
NP_012424.1,XP_001586957.1,765.0
NP_015158.1,XP_001594202.1,764.0
NP_015313.1,XP_001584731.1,763.0
NP_010498.1,XP_001590906.1,762.0
NP_013230.1,XP_001596872.1,762.0
NP_013555.1,XP_001593096.1,756.0
NP_014017.1,XP_001588603.1,756.0
NP_013636.1,XP_001593096.1,755.0
NP_013652.1,XP_001585957.1,754.0
NP_009477.1,XP_001585648.1,754.0
NP_009900.2,XP_001587239.1,753.0
NP_011308.1,XP_001593426.1,753.0
NP_014030.1,XP_001591297.1,752.0
NP_013376.1,XP_001591048.1,749.0
NP_011276.1,XP_001598480.1,748.0
NP_013807.1,XP_001598464.1,748.0
NP_012522.2,XP_001597081.1,746.0
NP_015215.1,XP_001595987.1,745.0
NP_014654.1,XP_001597846.1,743.0
NP_015232.1,XP_001597153.1,738.0
NP_010579.1,XP_001590366.1,737.0
NP_011780.3,XP_001588178.1,737.0
NP_009943.2,XP_001586845.1,736.0
NP_116614.1,XP_001589969.1,735.0
NP_009379.2,XP_001590995.1,734.0
NP_012252.1,XP_001597846.1,734.0
NP_014207.2,XP_001593534.1,733.0
NP_116616.1,XP_001594844.1,733.0
NP_010961.3,XP_001596998.1,732.0
NP_012777.1,XP_001597631.1,732.0
NP_011772.3,XP_001589237.1,729.0
NP_012053.3,XP_001589237.1,729.0
NP_010138.1,XP_001597630.1,728.0
NP_013066.1,XP_001588652.1,727.0
NP_010933.1,XP_001598464.1,727.0
NP_010942.1,XP_001586265.1,724.0
NP_009636.3,XP_001587195.1,722.0
NP_009672.1,XP_001596837.1,718.0
NP_010745.3,XP_001588266.1,716.0
NP_013159.1,XP_001586787.1,715.0
NP_012956.3,XP_001593537.1,715.0
NP_015089.1,XP_001597906.1,713.0
NP_116617.1,XP_001590882.1,713.0
NP_012677.1,XP_001597635.1,712.0
NP_013823.1,XP_001592234.1,711.0
NP_014039.1,XP_001586922.1,711.0
NP_013523.3,XP_001587683.1,710.0
NP_013392.1,XP_001588175.1,708.0
NP_013656.1,XP_001587025.1,706.0
NP_012157.3,XP_001586835.1,706.0
NP_014966.1,XP_001590995.1,703.0
NP_013625.1,XP_001597354.1,699.0
NP_009538.1,XP_001595885.1,698.0
NP_009807.3,XP_001593688.1,697.0
NP_013944.1,XP_001595541.1,697.0
NP_010322.1,XP_001595938.1,692.0
NP_013582.1,XP_001597354.1,692.0
NP_009684.1,XP_001586818.1,692.0
NP_010474.3,XP_001591294.1,692.0
NP_010628.3,XP_001592168.1,691.0
NP_014349.1,XP_001586835.1,691.0
NP_014854.2,XP_001587566.1,690.0
NP_009788.3,XP_001597484.1,690.0
NP_014295.1,XP_001584922.1,690.0
NP_014637.1,XP_001589383.1,689.0
NP_013536.3,XP_001587025.1,688.0
NP_013493.2,XP_001590112.1,687.0
NP_012795.1,XP_001592234.1,683.0
NP_015001.1,XP_001592652.1,681.0
NP_010476.1,XP_001593913.1,681.0
NP_010253.2,XP_001590582.1,681.0
NP_011786.1,XP_001586652.1,678.0
NP_012889.3,XP_001594435.1,678.0
NP_014847.3,XP_001592708.1,678.0
NP_012297.3,XP_001594153.1,677.0
NP_012756.1,XP_001590958.1,676.0
NP_014751.1,XP_001584922.1,676.0
NP_012190.1,XP_001594728.1,676.0
NP_014760.3,XP_001596943.1,672.0
NP_009728.1,XP_001597692.1,671.0
NP_012088.3,XP_001587025.1,671.0
NP_013486.3,XP_001598607.1,667.0
NP_014069.1,XP_001592901.1,667.0
NP_013770.1,XP_001587166.1,667.0
NP_014282.1,XP_001594153.1,666.0
NP_010121.1,XP_001588066.1,665.0
NP_011269.2,XP_001595710.1,665.0
NP_013290.1,XP_001591353.1,663.0
NP_014408.1,XP_001588001.1,661.0
NP_011770.3,XP_001594265.1,661.0
NP_013764.1,XP_001592433.1,659.0
NP_010682.3,XP_001586774.1,659.0
NP_012044.1,XP_001594265.1,659.0
NP_011847.1,XP_001593294.1,659.0
NP_014691.1,XP_001585658.1,658.0
NP_010903.3,XP_001595148.1,658.0
NP_014962.3,XP_001589310.1,655.0
NP_116647.1,XP_001591684.1,654.0
NP_010099.1,XP_001584693.1,653.0
NP_010359.1,XP_001587963.1,653.0
NP_011715.1,XP_001590995.1,653.0
NP_014210.1,XP_001587480.1,653.0
NP_010569.3,XP_001598533.1,652.0
NP_011733.3,XP_001596976.1,652.0
NP_015406.1,XP_001598549.1,652.0
NP_010151.1,XP_001584693.1,652.0
NP_009912.2,XP_001598849.1,650.0
NP_015061.1,XP_001593815.1,650.0
NP_012075.1,XP_001596932.1,649.0
NP_015219.1,XP_001597692.1,648.0
NP_014112.1,XP_001596335.1,647.0
NP_010277.1,XP_001591603.1,646.0
NP_009701.3,XP_001598524.1,646.0
NP_009362.1,XP_001594760.1,646.0
NP_012501.1,XP_001590583.1,645.0
NP_014287.3,XP_001597985.1,644.0
NP_012137.3,XP_001590859.1,644.0
NP_014451.1,XP_001596313.1,643.0
NP_012034.1,XP_001592641.1,642.0
NP_013276.1,XP_001590061.1,641.0
NP_012526.1,XP_001589935.1,639.0
NP_013488.3,XP_001595775.1,638.0
NP_014860.1,XP_001598822.1,637.0
NP_116686.3,XP_001589769.1,636.0
NP_015349.1,XP_001593168.1,635.0
NP_014398.1,XP_001597431.1,635.0
NP_015117.1,XP_001590751.1,634.0
NP_010255.1,XP_001598984.1,634.0
NP_014752.3,XP_001594679.1,634.0
NP_010188.1,XP_001594220.1,630.0
NP_013482.1,XP_001598538.1,630.0
NP_011631.1,XP_001588343.1,630.0
NP_012040.1,XP_001595569.1,630.0
NP_012529.3,XP_001591090.1,629.0
NP_013161.1,XP_001591674.1,629.0
NP_010556.1,XP_001592734.1,626.0
NP_014293.1,XP_001594679.1,625.0
NP_010457.3,XP_001596056.1,625.0
NP_010199.1,XP_001593842.1,624.0
NP_014706.1,XP_001598836.1,623.0
NP_013583.1,XP_001595658.1,623.0
NP_011278.2,XP_001597933.1,622.0
NP_015285.1,XP_001585879.1,622.0
NP_013239.1,XP_001598436.1,620.0
NP_010217.1,XP_001593497.1,620.0
NP_014830.1,XP_001597967.1,619.0
NP_009536.1,XP_001591267.1,619.0
NP_013451.1,XP_001584921.1,619.0
NP_010347.1,XP_001587396.1,619.0
NP_013379.1,XP_001598364.1,619.0
NP_116635.1,XP_001587768.1,617.0
NP_009514.1,XP_001589075.1,617.0
NP_015023.1,XP_001596838.1,615.0
NP_011390.2,XP_001589131.1,614.0
NP_015499.1,XP_001586796.1,614.0
NP_014811.3,XP_001585249.1,614.0
NP_011902.1,XP_001596907.1,612.0
NP_010017.2,XP_001592402.1,612.0
NP_014657.1,XP_001591242.1,612.0
NP_011884.1,XP_001590907.1,611.0
NP_014410.3,XP_001595808.1,611.0
NP_011004.3,XP_001598108.1,609.0
NP_014992.3,XP_001594760.1,609.0
NP_011797.3,XP_001592006.1,608.0
NP_013655.1,XP_001597594.1,607.0
NP_010987.3,XP_001593548.1,606.0
NP_014158.1,XP_001586308.1,606.0
NP_013214.1,XP_001590966.1,606.0
NP_011641.1,XP_001596966.1,605.0
NP_013298.1,XP_001586795.1,605.0
NP_009761.4,XP_001586176.1,605.0
NP_014338.3,XP_001597896.1,604.0
NP_010117.1,XP_001585474.1,603.0
NP_013289.1,XP_001585372.1,603.0
NP_011467.1,XP_001597447.1,602.0
NP_012191.1,XP_001598108.1,602.0
NP_013029.3,XP_001598536.1,600.0
NP_014583.2,XP_001594845.1,600.0
NP_015042.1,XP_001594265.1,598.0
NP_015038.1,XP_001594265.1,598.0
NP_011014.1,XP_001598901.1,597.0
NP_014056.3,XP_001594265.1,597.0
NP_013378.1,XP_001592186.1,597.0
NP_013537.1,XP_001597594.1,595.0
NP_015053.2,XP_001585372.1,595.0
NP_015326.1,XP_001593699.1,594.0
NP_011893.1,XP_001591119.1,594.0
NP_010103.1,XP_001591077.1,594.0
NP_013275.1,XP_001593497.1,593.0
NP_013061.1,XP_001598085.1,592.0
NP_013473.1,XP_001589111.1,592.0
NP_012257.1,XP_001589310.1,589.0
NP_010378.1,XP_001590049.1,588.0
NP_011833.1,XP_001586342.1,588.0
NP_015020.3,XP_001590355.1,587.0
NP_014736.1,XP_001591966.1,587.0
NP_014902.3,XP_001594264.1,586.0
NP_014448.1,XP_001585697.1,586.0
NP_009931.1,XP_001597431.1,585.0
NP_013974.1,XP_001589310.1,584.0
NP_014276.1,XP_001597748.1,583.0
NP_013728.1,XP_001589199.1,582.0
NP_012323.1,XP_001585829.1,582.0
NP_014029.1,XP_001593872.1,582.0
NP_013580.1,XP_001584664.1,582.0
NP_014026.1,XP_001586513.1,582.0
NP_012382.2,XP_001598922.1,580.0
NP_009822.4,XP_001595640.1,579.0
NP_014033.1,XP_001589407.1,579.0
NP_012896.1,XP_001587050.1,579.0
NP_013459.1,XP_001595766.1,578.0
NP_014389.3,XP_001593497.1,575.0
NP_012095.1,XP_001591267.1,575.0
NP_012313.1,XP_001591267.1,574.0
NP_011325.1,XP_001591245.1,573.0
NP_013774.1,XP_001597433.1,573.0
NP_015437.1,XP_001593271.1,573.0
NP_011939.2,XP_001597334.1,573.0
NP_009339.1,XP_001590355.1,573.0
NP_014584.1,XP_001596962.1,572.0
NP_011614.1,XP_001595433.1,572.0
NP_011093.3,XP_001590049.1,572.0
NP_009351.1,XP_001595983.1,570.0
NP_010394.3,XP_001597446.1,570.0
NP_011261.1,XP_001597079.1,570.0
NP_013341.1,XP_001587332.1,570.0
NP_013463.1,XP_001596225.1,569.0
NP_013534.3,XP_001594163.1,568.0
NP_013145.1,XP_001587745.1,568.0
NP_011601.3,XP_001587745.1,568.0
NP_012965.3,XP_001594706.1,565.0
NP_012711.1,XP_001587317.1,565.0
NP_015058.1,XP_001588187.1,563.0
NP_010542.1,XP_001598458.1,563.0
NP_012461.1,XP_001592183.1,562.0
NP_013890.1,XP_001590867.1,562.0
NP_011959.1,XP_001592168.1,561.0
NP_013235.1,XP_001587745.1,560.0
NP_010518.1,XP_001591490.1,560.0
NP_116631.1,XP_001594633.1,560.0
NP_014161.1,XP_001593105.1,558.0
NP_013475.1,XP_001595090.1,558.0
NP_116702.1,XP_001588083.1,558.0
NP_013639.1,XP_001594427.1,557.0
NP_116711.3,XP_001597079.1,556.0
NP_009938.2,XP_001596913.1,554.0
NP_014463.1,XP_001591267.1,553.0
NP_009874.1,XP_001585087.1,553.0
NP_015025.3,XP_001596839.1,553.0
NP_015302.1,XP_001597813.1,551.0
NP_012543.3,XP_001594508.1,551.0
NP_011892.1,XP_001590866.1,550.0
NP_012985.3,XP_001594651.1,550.0
NP_010113.1,XP_001588588.1,550.0
NP_009560.1,XP_001596391.1,550.0
NP_012397.1,XP_001594651.1,550.0
NP_116600.1,XP_001596858.1,550.0
NP_011263.2,XP_001587645.1,549.0
NP_014353.1,XP_001594084.1,548.0
NP_010718.1,XP_001587175.1,548.0
NP_013502.3,XP_001587464.1,546.0
NP_010223.1,XP_001593672.1,546.0
NP_012976.1,XP_001591020.1,545.0
NP_009982.1,XP_001585599.1,545.0
NP_013513.3,XP_001589668.1,545.0
NP_014670.1,XP_001593091.1,544.0
NP_013184.1,XP_001584761.1,544.0
NP_009581.1,XP_001592250.1,543.0
NP_013132.1,XP_001595124.1,543.0
NP_010304.3,XP_001592196.1,541.0
NP_011092.1,XP_001598277.1,541.0
NP_015358.1,XP_001589364.1,541.0
NP_014149.1,XP_001587209.1,540.0
NP_011416.3,XP_001590058.1,540.0
NP_014771.3,XP_001589269.1,540.0
NP_009655.2,XP_001590834.1,540.0
NP_013190.1,XP_001595986.1,539.0
NP_009997.2,XP_001594573.1,539.0
NP_010096.1,XP_001595698.1,538.0
NP_013335.1,XP_001586668.1,538.0
NP_013193.1,XP_001584768.1,535.0
NP_013071.1,XP_001598224.1,535.0
NP_009364.1,XP_001591529.1,534.0
NP_013342.1,XP_001586234.1,533.0
NP_013696.1,XP_001596327.1,533.0
NP_011533.3,XP_001591637.1,532.0
NP_013993.1,XP_001590678.1,532.0
NP_011367.1,XP_001595797.1,531.0
NP_011488.1,XP_001589980.1,531.0
NP_010425.1,XP_001596748.1,531.0
NP_011908.1,XP_001590862.1,531.0
NP_014453.3,XP_001591820.1,531.0
NP_011716.3,XP_001589988.1,530.0
NP_010843.1,XP_001591077.1,529.0
NP_012863.1,XP_001592320.1,529.0
NP_013533.1,XP_001585356.1,529.0
NP_013019.1,XP_001588574.1,529.0
NP_012637.4,XP_001589075.1,528.0
NP_009386.1,XP_001591673.1,528.0
NP_014038.1,XP_001586988.1,527.0
NP_013658.1,XP_001586004.1,526.0
NP_015464.1,XP_001594694.1,525.0
NP_009853.3,XP_001584768.1,525.0
NP_014947.3,XP_001594407.1,524.0
NP_015436.1,XP_001593686.1,524.0
NP_014519.1,XP_001598366.1,524.0
NP_011856.1,XP_001596232.1,523.0
NP_011569.1,XP_001587991.1,523.0
NP_011606.3,XP_001593686.1,523.0
NP_011062.1,XP_001589137.1,522.0
NP_009365.1,XP_001597682.1,522.0
NP_010724.1,XP_001596327.1,521.0
NP_011895.1,XP_001594017.1,521.0
NP_015413.1,XP_001595676.1,521.0
NP_012380.1,XP_001588298.1,520.0
NP_011636.3,XP_001594694.1,520.0
NP_009694.3,XP_001587604.1,520.0
NP_012927.3,XP_001586551.1,520.0
NP_012508.1,XP_001595401.1,520.0
NP_013608.1,XP_001586238.1,519.0
NP_010577.3,XP_001585778.1,519.0
NP_015360.2,XP_001588876.1,518.0
NP_009961.2,XP_001595196.1,518.0
NP_013093.1,XP_001586553.1,518.0
NP_014339.1,XP_001585974.1,518.0
NP_015303.1,XP_001594168.1,517.0
NP_015485.1,XP_001589156.1,517.0
NP_009729.1,XP_001594639.1,516.0
NP_015331.1,XP_001593473.1,516.0
NP_014428.1,XP_001592357.1,516.0
NP_009998.2,XP_001592357.1,515.0
NP_011659.3,XP_001589156.1,515.0
NP_014955.1,XP_001587184.1,515.0
NP_011105.4,XP_001588993.1,515.0
NP_014377.1,XP_001591174.1,514.0
NP_116628.1,XP_001590960.1,513.0
NP_010769.3,XP_001595122.1,513.0
NP_011883.1,XP_001585475.1,513.0
NP_015121.1,XP_001585338.1,512.0
NP_010190.1,XP_001594220.1,511.0
NP_009383.1,XP_001586303.1,510.0
NP_015178.1,XP_001592982.1,509.0
NP_014729.1,XP_001594427.1,509.0
NP_010580.1,XP_001588834.1,508.0
NP_013721.1,XP_001594722.1,507.0
NP_014070.1,XP_001597247.1,507.0
NP_011981.1,XP_001591866.1,507.0
NP_013988.1,XP_001586238.1,507.0
NP_009725.1,XP_001598003.1,506.0
NP_010022.1,XP_001589592.1,505.0
NP_014632.1,XP_001594722.1,504.0
NP_116612.1,XP_001597433.1,503.0
NP_010392.1,XP_001584761.1,503.0
NP_009390.1,XP_001597508.1,502.0
NP_014544.1,XP_001585393.1,502.0
NP_010851.1,XP_001586752.1,501.0
NP_011437.3,XP_001588080.1,500.0
NP_012599.3,XP_001585539.1,500.0
NP_010396.1,XP_001595986.1,499.0
NP_012755.1,XP_001585338.1,499.0
NP_014236.1,XP_001595276.1,499.0
NP_015019.1,XP_001598693.1,499.0
NP_010306.1,XP_001598102.1,499.0
NP_015297.1,XP_001587122.1,498.0
NP_013943.1,XP_001595188.1,498.0
NP_011009.1,XP_001586016.1,498.0
NP_009629.6,XP_001586563.1,498.0
NP_010345.3,XP_001584616.1,498.0
NP_014689.1,XP_001588744.1,498.0
NP_012964.2,XP_001598125.1,497.0
NP_010765.3,XP_001588878.1,497.0
NP_014445.1,XP_001589844.1,496.0
NP_011661.2,XP_001596019.1,496.0
NP_013542.1,XP_001587988.1,495.0
NP_015171.1,XP_001586789.1,495.0
NP_012371.2,XP_001585338.1,494.0
NP_013406.1,XP_001595645.1,494.0
NP_010825.3,XP_001586428.1,493.0
NP_012787.1,XP_001586819.1,493.0
NP_010320.3,XP_001586216.1,493.0
NP_014238.3,XP_001597001.1,492.0
NP_010996.2,XP_001598693.1,492.0
NP_010892.1,XP_001590741.1,491.0
NP_011932.2,XP_001592326.1,491.0
NP_011021.3,XP_001592541.1,491.0
NP_014122.1,XP_001596504.1,491.0
NP_009911.2,XP_001591656.1,490.0
NP_009855.1,XP_001594878.1,490.0
NP_012394.1,XP_001598012.1,490.0
NP_009523.1,XP_001598713.1,489.0
NP_014245.1,XP_001595729.1,488.0
NP_009781.3,XP_001588125.1,487.0
NP_014619.1,XP_001586705.1,487.0
NP_011396.1,XP_001585694.1,487.0
NP_013188.1,XP_001597148.1,487.0
NP_011871.1,XP_001594997.1,485.0
NP_116583.2,XP_001586281.1,484.0
NP_014405.1,XP_001587895.1,484.0
NP_009808.1,XP_001594931.1,483.0
NP_015120.1,XP_001589707.1,482.0
NP_013893.1,XP_001598693.1,482.0
NP_009542.1,XP_001598241.1,481.0
NP_012003.1,XP_001595729.1,481.0
NP_012448.1,XP_001592502.1,481.0
NP_011617.1,XP_001594549.1,480.0
NP_010265.1,XP_001594095.1,480.0
NP_011584.2,XP_001595090.1,480.0
NP_014131.1,XP_001586752.1,479.0
NP_012064.1,XP_001594484.1,479.0
NP_011671.3,XP_001590152.1,479.0
NP_015140.1,XP_001585477.1,479.0
NP_010878.1,XP_001590740.1,479.0
NP_012567.3,XP_001585652.1,479.0
NP_014839.1,XP_001589458.1,478.0
NP_009444.2,XP_001586689.1,478.0
NP_012748.1,XP_001587123.1,478.0
NP_011768.1,XP_001592879.1,477.0
NP_012776.1,XP_001593188.1,477.0
NP_015325.1,XP_001593472.1,477.0
NP_010066.1,XP_001597916.1,477.0
NP_009697.3,XP_001586513.1,477.0
NP_012041.1,XP_001593590.1,477.0
NP_013264.1,XP_001593250.1,477.0
NP_011707.1,XP_001594706.1,476.0
NP_009511.1,XP_001598801.1,476.0
NP_012163.1,XP_001588209.1,476.0
NP_009690.1,XP_001584612.1,476.0
NP_009966.2,XP_001595808.1,476.0
NP_013514.1,XP_001589667.1,476.0
NP_011761.3,XP_001598756.1,476.0
NP_012337.1,XP_001595808.1,475.0
NP_014312.1,XP_001594427.1,475.0
NP_012294.3,XP_001598801.1,475.0
NP_013323.1,XP_001596866.1,475.0
NP_011059.3,XP_001586566.1,475.0
NP_009934.1,XP_001598494.1,474.0
NP_013951.1,XP_001589845.1,474.0
NP_012078.3,XP_001592644.1,474.0
NP_014129.1,XP_001586752.1,473.0
NP_012713.1,XP_001591841.1,472.0
NP_010015.3,XP_001589844.1,472.0
NP_013892.1,XP_001598693.1,472.0
NP_009420.1,XP_001597395.1,472.0
NP_009453.2,XP_001591260.1,471.0
NP_010854.1,XP_001595193.1,471.0
NP_013501.1,XP_001595101.1,471.0
NP_010016.2,XP_001596685.1,471.0
NP_012908.1,XP_001596885.1,470.0
NP_011503.1,XP_001593427.1,469.0
NP_010203.1,XP_001587745.1,469.0
NP_009348.2,XP_001588604.1,469.0
NP_011602.2,XP_001592768.1,468.0
NP_013888.1,XP_001593253.1,468.0
NP_011882.1,XP_001595872.1,468.0
NP_012845.1,XP_001585297.1,467.0
NP_010432.3,XP_001587717.1,467.0
NP_009642.3,XP_001598713.1,467.0
NP_014581.1,XP_001589813.1,466.0
NP_012218.1,XP_001592112.1,466.0
NP_012682.1,XP_001592644.1,466.0
NP_009577.1,XP_001598801.1,466.0
NP_116597.1,XP_001588250.1,465.0
NP_011890.1,XP_001598219.1,465.0
NP_010107.1,XP_001587278.1,465.0
NP_009780.1,XP_001587351.1,465.0
NP_014067.1,XP_001588250.1,464.0
