query,subject,score
NP_014349.1,XP_458590.2,813.0
NP_011883.1,XP_458273.1,811.0
NP_014860.1,XP_458382.2,810.0
NP_010223.1,XP_456834.2,809.0
NP_013235.1,XP_462338.2,808.0
NP_014338.3,XP_461265.1,807.0
NP_013159.1,XP_459594.1,806.0
NP_009788.3,XP_457304.2,806.0
NP_015001.1,XP_459824.2,805.0
NP_009555.1,XP_457082.2,805.0
NP_009636.3,XP_002770606.1,805.0
NP_010474.3,XP_462108.1,805.0
NP_013029.3,XP_458993.2,803.0
NP_010091.2,XP_457569.2,802.0
NP_014771.3,XP_462138.1,802.0
NP_014207.2,XP_458637.2,801.0
NP_013656.1,XP_460442.1,800.0
NP_116616.1,XP_458846.2,800.0
NP_013161.1,XP_460688.2,800.0
NP_013379.1,XP_460457.2,800.0
NP_013625.1,XP_456473.1,798.0
NP_014465.1,XP_457251.2,798.0
NP_013083.1,XP_456856.1,797.0
NP_010225.1,XP_458060.2,797.0
NP_010188.1,XP_458736.2,796.0
NP_014377.1,XP_458424.2,796.0
NP_013012.3,XP_002770450.1,796.0
NP_014069.1,XP_460469.1,795.0
NP_013974.1,XP_461805.2,792.0
NP_012677.1,XP_460584.2,792.0
NP_012889.3,XP_002777723.1,791.0
NP_011601.3,XP_457131.2,791.0
NP_015485.1,XP_457559.2,790.0
NP_013770.1,XP_461842.2,790.0
NP_013536.3,XP_460442.1,788.0
NP_014567.2,XP_002770899.1,788.0
NP_009971.1,XP_002769993.1,788.0
NP_009531.1,XP_461277.2,787.0
NP_009853.3,XP_460002.2,786.0
NP_010265.1,XP_457425.2,786.0
NP_013290.1,XP_002770537.1,785.0
NP_012257.1,XP_461805.2,785.0
NP_011902.1,XP_462433.1,783.0
NP_012053.3,XP_458726.1,783.0
NP_012777.1,XP_459634.1,783.0
NP_010903.3,XP_458325.2,782.0
NP_015089.1,XP_458902.1,781.0
NP_009997.2,XP_458066.2,781.0
NP_010765.3,XP_459965.2,780.0
NP_015158.1,XP_458050.2,780.0
NP_012040.1,XP_462561.2,780.0
NP_013582.1,XP_456473.1,779.0
NP_011772.3,XP_458726.1,777.0
NP_009362.1,XP_458945.1,776.0
NP_010306.1,XP_461614.1,775.0
NP_013526.1,XP_458937.2,775.0
NP_014849.3,XP_462549.1,774.0
NP_010497.3,XP_462161.2,773.0
NP_013639.1,XP_458875.2,772.0
NP_010961.3,XP_462409.1,770.0
NP_012088.3,XP_460442.1,768.0
NP_014543.1,XP_458280.2,768.0
NP_014451.1,XP_459391.2,765.0
NP_012075.1,XP_458760.2,763.0
NP_009529.1,XP_002770870.1,763.0
NP_013193.1,XP_460002.2,763.0
NP_012382.2,XP_461806.1,763.0
NP_116614.1,XP_458703.2,762.0
NP_010117.1,XP_456702.2,761.0
NP_012526.1,XP_456907.1,761.0
NP_014410.3,XP_458713.2,761.0
NP_012845.1,XP_002770519.1,759.0
NP_013493.2,XP_456547.2,759.0
NP_013774.1,XP_461767.1,758.0
NP_010151.1,XP_460732.1,758.0
NP_013188.1,XP_002770098.1,756.0
NP_011659.3,XP_457559.2,755.0
NP_014132.1,XP_459796.2,754.0
NP_011631.1,XP_457828.1,753.0
NP_013100.1,XP_458195.2,752.0
NP_014408.1,XP_457324.2,751.0
NP_015117.1,XP_457866.2,751.0
NP_010987.3,XP_459036.1,751.0
NP_009684.1,XP_460256.1,751.0
NP_014557.1,XP_002770119.1,751.0
NP_009446.2,XP_462145.2,751.0
NP_012267.1,XP_002770326.1,749.0
NP_014033.1,XP_458238.2,748.0
NP_012313.1,XP_002770499.1,747.0
NP_013061.1,XP_460488.1,747.0
NP_012095.1,XP_002770499.1,747.0
NP_015061.1,XP_460593.1,747.0
NP_015206.1,XP_458265.1,746.0
NP_014463.1,XP_002770499.1,746.0
NP_014029.1,XP_461493.1,746.0
NP_011401.1,XP_002770092.1,745.0
NP_014112.1,XP_456488.1,743.0
NP_014287.3,XP_456892.1,743.0
NP_009575.1,XP_457787.1,743.0
NP_014847.3,XP_458265.1,743.0
NP_010476.1,XP_462111.1,743.0
NP_011716.3,XP_457107.2,743.0
NP_013378.1,XP_460896.1,742.0
NP_015200.1,XP_462576.2,741.0
NP_013915.1,XP_460513.2,741.0
NP_013823.1,XP_457915.2,740.0
NP_015358.1,XP_462062.1,739.0
NP_013276.1,XP_462038.1,739.0
NP_010099.1,XP_459049.1,738.0
NP_012713.1,XP_461110.2,735.0
NP_010744.3,XP_461776.2,735.0
NP_012034.1,XP_002770589.1,735.0
NP_014670.1,XP_459813.2,734.0
NP_010394.3,XP_460003.1,733.0
NP_011617.1,XP_457052.1,730.0
NP_013583.1,XP_459924.1,729.0
NP_014074.1,XP_460167.2,728.0
NP_011004.3,XP_457432.1,727.0
NP_011263.2,XP_460707.2,726.0
NP_012191.1,XP_457432.1,726.0
NP_010103.1,XP_457393.1,726.0
NP_009855.1,XP_458520.1,724.0
NP_013298.1,XP_461822.2,723.0
NP_011014.1,XP_456652.1,723.0
NP_011882.1,XP_458272.1,722.0
NP_013728.1,XP_458727.1,719.0
NP_011715.1,XP_458928.2,719.0
NP_011871.1,XP_460143.1,718.0
NP_013342.1,XP_462122.2,717.0
NP_014405.1,XP_458897.2,717.0
NP_015520.1,XP_457667.2,717.0
NP_010277.1,XP_457903.1,716.0
NP_010587.1,XP_462318.2,716.0
NP_011959.1,XP_461877.2,715.0
NP_010199.1,XP_460627.2,714.0
NP_009757.1,XP_460975.2,713.0
NP_015482.1,XP_457588.2,712.0
NP_015285.1,XP_461232.2,709.0
NP_012795.1,XP_457915.2,709.0
NP_011654.1,XP_457588.2,706.0
NP_009966.2,XP_459606.2,705.0
NP_011416.3,XP_457861.2,705.0
NP_009912.2,XP_462019.2,703.0
NP_015351.1,XP_459109.2,702.0
NP_010996.2,XP_461708.1,702.0
NP_011103.1,XP_460248.2,701.0
NP_015019.1,XP_461708.1,700.0
NP_009701.3,XP_457910.1,700.0
NP_014760.3,XP_462104.1,699.0
NP_009348.2,XP_459496.2,699.0
NP_015406.1,XP_459646.1,699.0
NP_012567.3,XP_456722.2,699.0
NP_014736.1,XP_456542.2,699.0
NP_011467.1,XP_458104.1,697.0
NP_011770.3,XP_462151.1,697.0
NP_011261.1,XP_460972.1,697.0
NP_010518.1,XP_457198.1,697.0
NP_011904.1,XP_461347.2,697.0
NP_010825.3,XP_459387.2,696.0
NP_011641.1,XP_457928.2,696.0
NP_009333.1,XP_460124.2,696.0
NP_010542.1,XP_460824.1,696.0
NP_012927.3,XP_459799.2,696.0
NP_013890.1,XP_462501.2,695.0
NP_014830.1,XP_458853.1,694.0
NP_015316.1,XP_002770767.1,694.0
NP_013655.1,XP_458882.1,693.0
NP_012044.1,XP_462151.1,692.0
NP_015178.1,XP_458186.2,691.0
NP_011893.1,XP_460062.2,691.0
NP_014955.1,XP_461845.2,691.0
NP_014026.1,XP_458246.2,691.0
NP_116702.1,XP_462406.1,691.0
NP_012337.1,XP_459606.2,689.0
NP_012111.1,XP_459682.1,689.0
NP_011431.1,XP_458692.2,685.0
NP_014070.1,XP_458947.2,685.0
NP_011831.1,XP_462596.1,684.0
NP_015103.1,XP_461622.2,684.0
NP_011376.3,XP_461622.2,684.0
NP_014689.1,XP_459226.1,684.0
NP_014158.1,XP_458129.1,683.0
NP_011062.1,XP_461431.1,682.0
NP_014992.3,XP_458945.1,682.0
NP_011092.1,XP_002770625.1,681.0
NP_011533.3,XP_458397.2,680.0
NP_010121.1,XP_461495.1,680.0
NP_010255.1,XP_002770086.1,680.0
NP_011437.3,XP_456492.1,679.0
NP_009982.1,XP_461170.1,679.0
NP_012915.3,XP_460177.2,678.0
NP_011569.1,XP_002770161.1,678.0
NP_011390.2,XP_002770555.1,677.0
NP_009542.1,XP_002770010.1,677.0
NP_014706.1,XP_457044.1,676.0
NP_014657.1,XP_002770725.1,676.0
NP_014398.1,XP_002770859.1,676.0
NP_015303.1,XP_460750.2,675.0
NP_014179.1,XP_458154.1,675.0
NP_011727.3,XP_459115.1,675.0
NP_116711.3,XP_460972.1,674.0
NP_010190.1,XP_458736.2,674.0
NP_013019.1,XP_458206.2,674.0
NP_013482.1,XP_460412.1,673.0
NP_013537.1,XP_458882.1,672.0
NP_013714.1,XP_460798.1,672.0
NP_013473.1,XP_462265.2,671.0
NP_013988.1,XP_460651.2,671.0
NP_009383.1,XP_002770225.1,670.0
NP_014353.1,XP_462212.2,669.0
NP_010682.3,XP_461726.1,669.0
NP_014161.1,XP_458130.2,668.0
NP_010972.1,XP_457999.2,668.0
NP_013297.1,XP_461668.1,667.0
NP_014339.1,XP_461266.2,666.0
NP_010347.1,XP_461423.2,665.0
NP_009305.1,YP_001621427.1,665.0
NP_012524.3,XP_459197.2,665.0
NP_015020.3,XP_458437.1,664.0
NP_011964.1,XP_457913.1,663.0
NP_014902.3,XP_461002.1,663.0
NP_010629.3,XP_457913.1,663.0
NP_010630.1,XP_457913.1,663.0
NP_015499.1,XP_459738.2,663.0
NP_015282.1,XP_459044.1,663.0
NP_014803.1,XP_461892.2,662.0
NP_116631.1,XP_457737.1,662.0
NP_011344.1,XP_460025.2,662.0
NP_012965.3,XP_458200.2,661.0
NP_013559.1,XP_460905.2,661.0
NP_011005.1,XP_457411.1,660.0
NP_116651.1,XP_461222.1,660.0
NP_013071.1,XP_002769997.1,660.0
NP_010217.1,XP_459772.2,659.0
NP_014448.1,XP_461119.1,658.0
NP_009597.2,XP_461022.1,658.0
NP_010828.1,XP_461563.1,658.0
NP_116583.2,XP_002770765.1,657.0
NP_009339.1,XP_458437.1,657.0
NP_013090.1,XP_002770205.1,654.0
NP_012599.3,XP_461363.1,653.0
NP_011009.1,XP_460463.2,652.0
NP_010851.1,XP_461260.2,652.0
NP_013406.1,XP_460624.1,652.0
NP_013184.1,XP_460008.1,651.0
NP_013214.1,XP_460213.2,650.0
NP_014575.1,XP_459803.2,649.0
NP_009351.1,XP_002770784.1,648.0
NP_012666.2,XP_002770751.1,647.0
NP_011908.1,XP_462302.2,647.0
NP_009386.1,XP_460575.1,647.0
NP_014583.2,XP_457073.1,646.0
NP_013850.1,XP_458687.1,643.0
NP_010632.1,XP_457913.1,643.0
NP_009546.1,XP_457163.2,643.0
NP_014131.1,XP_461260.2,642.0
NP_013275.1,XP_460289.1,642.0
NP_013475.1,XP_461783.2,642.0
NP_011421.1,XP_456491.2,642.0
NP_012316.1,XP_457913.1,642.0
NP_011960.2,XP_457913.1,641.0
NP_011105.4,XP_462096.1,641.0
NP_009655.2,XP_461033.2,641.0
NP_011278.2,XP_461483.2,639.0
NP_013793.1,XP_461201.2,639.0
NP_014486.1,XP_457913.1,639.0
NP_013822.1,XP_462147.2,638.0
NP_010663.1,XP_002770608.1,638.0
NP_009560.1,XP_457404.2,637.0
NP_010475.1,XP_002770629.1,637.0
NP_009938.2,XP_461021.1,636.0
NP_014544.1,XP_461961.1,636.0
NP_010425.1,XP_458743.2,635.0
NP_009931.1,XP_002770859.1,635.0
NP_013459.1,XP_460777.1,635.0
NP_012748.1,XP_460715.2,635.0
NP_009700.1,XP_457911.1,634.0
NP_013335.1,XP_002770630.1,634.0
NP_014282.1,XP_002770477.1,634.0
NP_012297.3,XP_002770477.1,633.0
NP_013724.1,XP_457913.1,632.0
NP_012796.1,XP_462147.2,630.0
NP_014453.3,XP_457482.2,630.0
NP_010150.1,XP_459154.2,630.0
NP_011962.1,XP_457913.1,629.0
NP_014102.1,XP_459941.2,629.0
NP_011031.1,XP_458645.2,628.0
NP_010171.1,XP_462280.2,628.0
NP_015360.2,XP_462371.1,627.0
NP_009840.3,XP_459607.2,627.0
NP_015302.1,XP_460752.2,627.0
NP_015306.1,XP_461222.1,627.0
NP_013354.1,XP_459886.2,626.0
NP_011935.1,XP_461646.1,626.0
NP_012163.1,XP_459775.2,625.0
NP_013617.1,XP_002769960.1,625.0
NP_010790.3,XP_459923.1,625.0
NP_010784.1,XP_002770171.1,624.0
NP_011488.1,XP_459003.2,624.0
NP_012218.1,XP_459117.2,624.0
NP_015442.1,XP_458006.2,624.0
NP_009307.2,YP_001621429.1,624.0
NP_014581.1,XP_458139.2,622.0
NP_012672.1,XP_460420.2,622.0
NP_010203.1,XP_457131.2,622.0
NP_015033.1,XP_456400.1,622.0
NP_013104.1,XP_461561.1,622.0
NP_013182.1,XP_457913.1,622.0
NP_013281.1,XP_459923.1,622.0
NP_010147.1,XP_459147.1,621.0
NP_013533.1,XP_458899.2,621.0
NP_015121.1,XP_461377.2,620.0
NP_116612.1,XP_461767.1,620.0
NP_116635.1,XP_457740.1,620.0
NP_013580.1,XP_456470.1,620.0
NP_011325.1,XP_457167.2,619.0
NP_012321.1,XP_457913.1,618.0
NP_015317.1,XP_456430.2,617.0
NP_010093.1,XP_459147.1,617.0
NP_010580.1,XP_459189.2,616.0
NP_009629.6,XP_002770756.1,616.0
NP_014584.1,XP_457271.2,615.0
NP_010392.1,XP_460008.1,615.0
NP_012543.3,XP_458725.1,615.0
NP_014808.1,XP_461412.2,614.0
NP_015058.1,XP_458020.2,614.0
NP_010407.1,XP_002770347.1,613.0
NP_013696.1,XP_459586.2,613.0
NP_012380.1,XP_456827.1,612.0
NP_009364.1,XP_458160.1,612.0
NP_012039.1,XP_462573.2,612.0
NP_014129.1,XP_461260.2,612.0
NP_009807.3,XP_456517.2,611.0
NP_116644.1,XP_457913.1,611.0
NP_012910.1,XP_461441.2,610.0
NP_010086.2,XP_459108.2,610.0
NP_011321.1,XP_456707.2,610.0
NP_116654.1,XP_458797.1,610.0
NP_010434.1,XP_002770295.1,610.0
NP_013642.1,XP_458960.1,609.0
NP_014886.1,XP_458211.2,609.0
NP_011367.1,XP_459489.1,608.0
NP_012982.2,XP_459139.1,608.0
NP_011932.2,XP_459659.2,608.0
NP_012985.3,XP_459136.1,607.0
NP_014597.1,XP_460553.2,607.0
NP_012397.1,XP_459136.1,607.0
NP_009420.1,XP_002770288.1,607.0
NP_116604.1,XP_461073.2,606.0
NP_010854.1,XP_458282.2,606.0
NP_010769.3,XP_457587.1,606.0
NP_013505.4,XP_458956.1,605.0
NP_010969.1,XP_457998.2,605.0
NP_116628.1,XP_459209.2,605.0
NP_014632.1,XP_459527.1,605.0
NP_012433.1,XP_002770895.1,604.0
