query,subject,score
NP_014384.3,XP_024552251.1,1329.0
NP_014267.1,XP_024548987.1,1327.0
NP_013350.1,XP_024552251.1,1325.0
NP_010883.3,XP_024552001.1,1325.0
NP_011575.1,XP_024546926.1,1321.0
NP_116579.1,XP_001552234.2,1315.0
NP_010157.1,XP_001553950.1,1262.0
NP_010993.1,XP_001549288.1,1258.0
NP_013827.1,XP_024548562.1,1254.0
NP_012712.1,XP_024552047.1,1241.0
NP_013052.1,XP_001555013.1,1239.0
NP_010136.1,XP_001552780.1,1230.0
NP_014311.3,XP_001548951.1,1221.0
NP_010454.3,XP_024552343.1,1216.0
NP_012485.1,XP_024548197.1,1212.0
NP_010294.1,XP_024549700.1,1200.0
NP_009673.1,XP_024548068.1,1199.0
NP_013407.1,XP_024547186.1,1198.0
NP_012198.3,XP_001549288.1,1196.0
NP_009640.1,XP_001557201.2,1192.0
NP_011608.1,XP_024546154.1,1184.0
NP_012216.1,XP_024554050.1,1173.0
NP_011098.3,XP_024552645.1,1169.0
NP_011720.3,XP_001557201.2,1163.0
NP_011734.3,XP_024552794.1,1162.0
NP_015165.1,XP_001546406.1,1159.0
NP_010181.2,XP_024550510.1,1157.0
NP_009579.1,XP_024546184.1,1149.0
NP_009531.1,XP_024550002.1,1141.0
NP_014934.1,XP_024547819.1,1125.0
NP_013923.1,XP_024550802.1,1124.0
NP_015267.1,XP_024549700.1,1122.0
NP_014468.3,XP_024549700.1,1115.0
NP_014980.3,XP_024548723.1,1112.0
NP_014948.1,XP_001557689.2,1110.0
NP_012137.3,XP_024552171.1,1108.0
NP_011395.1,XP_001555229.1,1104.0
NP_009804.1,XP_001557689.2,1092.0
NP_015486.1,XP_024553381.1,1080.0
NP_013914.1,XP_001553507.2,1077.0
NP_011828.1,XP_001555013.1,1076.0
NP_013408.1,XP_024546604.1,1059.0
NP_013086.1,XP_024551196.1,1058.0
NP_013187.1,XP_024547203.1,1054.0
NP_011365.1,XP_024551233.1,1053.0
NP_014621.1,XP_024551682.1,1046.0
NP_010929.3,XP_001547691.2,1044.0
NP_012140.1,XP_001550040.1,1040.0
NP_116687.1,XP_024550012.1,1039.0
NP_011051.3,XP_001554467.1,1038.0
NP_009373.1,XP_001555378.2,1031.0
NP_013797.1,XP_024552918.1,1025.0
NP_011342.1,XP_024553341.1,1016.0
NP_015098.1,XP_001545837.2,1016.0
NP_013885.1,XP_024550580.1,1011.0
NP_009984.1,XP_024553318.1,1009.0
NP_010323.3,XP_001556812.2,998.0
NP_010324.3,XP_001556812.2,998.0
NP_014933.3,XP_001550040.1,994.0
NP_012335.1,XP_024548371.1,989.0
NP_010325.1,XP_001556812.2,989.0
NP_013170.1,XP_001560460.1,987.0
NP_015107.1,XP_024552023.1,985.0
NP_014015.1,XP_001555199.1,982.0
NP_014975.2,XP_024550550.1,980.0
NP_009530.1,XP_024552751.1,979.0
NP_013076.1,XP_024547856.1,975.0
NP_011091.1,XP_024551784.1,974.0
NP_009396.2,XP_024547856.1,974.0
NP_012765.3,XP_024546283.1,974.0
NP_012774.1,XP_024553221.1,971.0
NP_013911.1,XP_024551174.1,968.0
NP_013956.1,XP_001554026.2,966.0
NP_012123.1,XP_001558214.1,966.0
NP_012500.3,XP_001557140.1,961.0
NP_010376.3,XP_024551782.1,960.0
NP_011029.3,XP_024547856.1,957.0
NP_015084.1,XP_024551174.1,954.0
NP_009478.1,XP_024547856.1,952.0
NP_012490.1,XP_024553221.1,952.0
NP_012579.1,XP_001549629.1,950.0
NP_010524.3,XP_024551694.1,950.0
NP_014567.2,XP_024547372.1,948.0
NP_011506.1,XP_001547723.2,948.0
NP_013502.3,XP_001553016.1,948.0
NP_014297.3,XP_001553328.1,942.0
NP_015344.1,XP_024551894.1,939.0
NP_011941.1,XP_024545951.1,939.0
NP_010992.1,XP_024550758.1,936.0
NP_014276.1,XP_024549773.1,934.0
NP_011314.2,XP_001547714.1,934.0
NP_011015.3,XP_001549321.1,922.0
NP_011348.1,XP_024549714.1,921.0
NP_012818.1,XP_001561262.1,920.0
NP_011493.1,XP_001558878.1,914.0
NP_013374.1,XP_024547133.1,910.0
NP_011359.1,XP_024546146.1,908.0
NP_014190.1,XP_024548553.1,907.0
NP_011913.1,XP_024546283.1,907.0
NP_010052.1,XP_024548553.1,905.0
NP_116664.1,XP_001561038.1,905.0
NP_010621.1,XP_001549229.1,904.0
NP_015399.1,XP_024552879.1,900.0
NP_011489.1,XP_001557197.2,899.0
NP_015239.1,XP_001555701.1,896.0
NP_010382.3,XP_024546240.1,896.0
NP_116578.3,XP_001550563.1,896.0
NP_012926.1,XP_024548324.1,893.0
NP_015319.1,XP_024552489.1,891.0
NP_013376.1,XP_024553343.1,889.0
NP_116670.1,XP_024553293.1,886.0
NP_010577.3,XP_024547981.1,884.0
NP_009675.3,XP_024552879.1,882.0
NP_010884.1,XP_001549629.1,880.0
NP_013359.1,XP_024553293.1,879.0
NP_010544.3,XP_001558489.2,876.0
NP_013839.1,XP_024546610.1,876.0
NP_010953.1,XP_024551232.1,875.0
NP_013932.1,XP_024550556.1,875.0
NP_011756.1,XP_024550556.1,873.0
NP_010414.3,XP_001554379.1,871.0
NP_013100.1,XP_024546963.1,870.0
NP_013254.1,XP_024550810.1,865.0
NP_013488.3,XP_024548254.1,864.0
NP_009761.4,XP_001556462.1,863.0
NP_011378.1,XP_024553558.1,862.0
NP_009685.3,XP_001557622.1,858.0
NP_009453.2,XP_024553215.1,856.0
NP_010905.1,XP_024553280.1,855.0
NP_011888.1,XP_024547690.1,853.0
NP_013128.1,XP_024546610.1,850.0
NP_009937.2,XP_024549180.1,847.0
NP_013677.1,XP_024553304.1,847.0
NP_013012.3,XP_001556201.1,845.0
NP_014551.1,XP_024547371.1,841.0
NP_009347.1,XP_024550810.1,840.0
NP_015507.1,XP_024551430.1,833.0
NP_013074.1,XP_001546108.1,833.0
NP_011797.3,XP_024548752.1,831.0
NP_011280.1,XP_001560814.1,830.0
NP_015158.1,XP_001546441.1,829.0
NP_010284.1,XP_024550711.1,829.0
NP_011352.1,XP_001551015.2,827.0
NP_010498.1,XP_001553920.1,825.0
NP_009676.1,XP_024551045.1,823.0
NP_015405.1,XP_024551045.1,823.0
NP_009365.1,XP_001551508.1,815.0
NP_009679.2,XP_024547629.1,812.0
NP_012520.1,XP_024548716.1,811.0
NP_009794.3,XP_024548771.1,809.0
NP_011733.3,XP_024551898.1,808.0
NP_014913.3,XP_024548892.1,808.0
NP_013847.1,XP_024553847.1,807.0
NP_009555.1,XP_024550711.1,806.0
NP_012934.1,XP_001545846.2,806.0
NP_013360.1,XP_001552177.1,806.0
NP_013826.1,XP_001556811.1,805.0
NP_010520.3,XP_001547913.1,803.0
NP_010066.1,XP_024547939.1,802.0
NP_013652.1,XP_024545943.1,796.0
NP_009755.1,XP_024553485.1,792.0
NP_009514.1,XP_024549977.1,785.0
NP_012569.1,XP_024547881.1,782.0
NP_012124.1,XP_024546095.1,781.0
NP_009594.1,XP_001550325.1,779.0
NP_015471.1,XP_001557576.1,778.0
NP_011308.1,XP_001552617.1,778.0
NP_013023.3,XP_001546896.2,777.0
NP_011640.1,XP_001557576.1,775.0
NP_012637.4,XP_024549977.1,773.0
NP_012598.1,XP_024552559.1,772.0
NP_012655.3,XP_024553278.1,767.0
NP_011509.1,XP_001558536.2,766.0
NP_012424.1,XP_024547263.1,766.0
NP_015313.1,XP_001550193.2,765.0
NP_009943.2,XP_024547330.1,763.0
NP_010882.1,XP_001547107.1,763.0
NP_012550.1,XP_001551851.1,761.0
NP_013636.1,XP_001559959.2,761.0
NP_013486.3,XP_024547664.1,761.0
NP_014030.1,XP_001553653.2,758.0
NP_014017.1,XP_001550098.2,757.0
NP_012756.1,XP_001558350.2,756.0
NP_012956.3,XP_001547853.2,756.0
NP_009900.2,XP_001559723.1,755.0
NP_009854.2,XP_001551822.1,753.0
NP_011276.1,XP_024547583.1,749.0
NP_013392.1,XP_024548365.1,748.0
NP_014207.2,XP_024550705.1,747.0
NP_010579.1,XP_024553949.1,746.0
NP_013555.1,XP_001559959.2,744.0
NP_012522.2,XP_024551893.1,744.0
NP_012157.3,XP_001547614.1,744.0
NP_013230.1,XP_001555201.1,742.0
NP_013807.1,XP_001559267.1,742.0
NP_009877.1,XP_024550431.1,741.0
NP_015232.1,XP_024549665.1,739.0
NP_013764.1,XP_001558526.1,736.0
NP_116614.1,XP_024553767.1,735.0
NP_014691.1,XP_024552652.1,734.0
NP_012053.3,XP_024549724.1,733.0
NP_011780.3,XP_001557549.1,733.0
NP_014654.1,XP_001558483.1,732.0
NP_010718.1,XP_024548884.1,731.0
NP_011772.3,XP_024549724.1,731.0
NP_009379.2,XP_024553369.1,731.0
NP_010961.3,XP_001558392.1,731.0
NP_116616.1,XP_024546500.1,730.0
NP_012777.1,XP_001558921.1,730.0
NP_010138.1,XP_001558922.1,729.0
NP_009636.3,XP_024548877.1,726.0
NP_015215.1,XP_024552499.1,726.0
NP_010933.1,XP_001559267.1,725.0
NP_009672.1,XP_024549489.1,724.0
NP_013066.1,XP_024552898.1,723.0
NP_010942.1,XP_001545413.1,723.0
NP_012252.1,XP_024549700.1,718.0
NP_013823.1,XP_001556741.2,716.0
NP_013159.1,XP_001554263.1,716.0
NP_014349.1,XP_001547614.1,716.0
NP_010745.3,XP_024548422.1,715.0
NP_012677.1,XP_024546940.1,712.0
NP_015089.1,XP_001552186.1,711.0
NP_013523.3,XP_024550603.1,711.0
NP_013944.1,XP_001557996.1,706.0
NP_116617.1,XP_001545917.2,705.0
NP_009551.2,XP_024548002.1,705.0
NP_014637.1,XP_001554094.1,704.0
NP_013656.1,XP_001548411.1,703.0
NP_011786.1,XP_024551315.1,702.0
NP_013493.2,XP_024553826.1,702.0
NP_013625.1,XP_001555925.1,700.0
NP_014966.1,XP_024553369.1,697.0
NP_011847.1,XP_024548820.1,697.0
NP_010628.3,XP_001548894.2,696.0
NP_009538.1,XP_001546710.1,695.0
NP_009807.3,XP_001550466.1,694.0
NP_010474.3,XP_001553658.1,694.0
NP_010322.1,XP_001555093.1,692.0
NP_013582.1,XP_001555925.1,692.0
NP_014752.3,XP_024546353.1,691.0
NP_014295.1,XP_001553290.1,689.0
NP_014293.1,XP_024546353.1,687.0
NP_012501.1,XP_024552078.1,687.0
NP_013536.3,XP_001548411.1,685.0
NP_010569.3,XP_024547616.1,685.0
NP_009788.3,XP_024546869.1,685.0
NP_009684.1,XP_024547346.1,681.0
NP_012795.1,XP_001556741.2,681.0
NP_010253.2,XP_024552077.1,681.0
NP_015001.1,XP_001546921.2,679.0
NP_014751.1,XP_001553290.1,678.0
NP_014847.3,XP_001550389.1,677.0
NP_014760.3,XP_001546630.1,676.0
NP_012297.3,XP_001551737.1,676.0
NP_014039.1,XP_001547998.1,676.0
NP_013770.1,XP_024548892.1,676.0
NP_010476.1,XP_001554492.1,675.0
NP_014854.2,XP_001545716.1,675.0
NP_012889.3,XP_024546171.1,674.0
NP_014112.1,XP_024549164.1,670.0
NP_012088.3,XP_001548411.1,669.0
NP_014282.1,XP_001551737.1,667.0
NP_014069.1,XP_001560049.1,666.0
NP_014408.1,XP_001556045.1,664.0
NP_012461.1,XP_001546997.2,664.0
NP_010121.1,XP_001555974.1,664.0
NP_009912.2,XP_024552937.1,663.0
NP_014074.1,XP_024552066.1,663.0
NP_011770.3,XP_024546388.1,661.0
NP_009728.1,XP_024549633.1,660.0
NP_011269.2,XP_024548313.1,660.0
NP_014398.1,XP_024546969.1,660.0
NP_010682.3,XP_024547369.1,659.0
NP_012044.1,XP_024546388.1,659.0
NP_009362.1,XP_024546652.1,658.0
NP_010903.3,XP_024550356.1,656.0
NP_010099.1,XP_001550233.1,655.0
NP_012034.1,XP_024551601.1,655.0
NP_010359.1,XP_024549603.1,654.0
NP_015061.1,XP_001548578.1,654.0
NP_014860.1,XP_024552947.1,653.0
NP_010151.1,XP_001550233.1,652.0
NP_116647.1,XP_024551486.1,650.0
NP_014639.1,XP_024548822.1,649.0
NP_010277.1,XP_001557348.1,648.0
NP_014811.3,XP_024552309.1,648.0
NP_011278.2,XP_024547929.1,647.0
NP_014962.3,XP_001545851.2,647.0
NP_013290.1,XP_024553166.1,645.0
NP_015219.1,XP_024549633.1,644.0
NP_009701.3,XP_024547609.1,644.0
NP_014287.3,XP_024547901.1,642.0
NP_013276.1,XP_001551892.1,642.0
NP_012075.1,XP_024551918.1,641.0
NP_015023.1,XP_024549486.1,641.0
NP_010987.3,XP_001547840.1,640.0
NP_014451.1,XP_001560435.1,640.0
NP_011631.1,XP_001557711.1,640.0
NP_015406.1,XP_024547629.1,640.0
NP_012526.1,XP_024553730.1,639.0
NP_015349.1,XP_024548762.1,639.0
NP_013583.1,XP_024548345.1,637.0
NP_012323.1,XP_024547951.1,637.0
NP_013161.1,XP_001551363.1,636.0
NP_011715.1,XP_024553369.1,635.0
NP_010556.1,XP_024548557.1,634.0
NP_010255.1,XP_001547585.1,634.0
NP_014210.1,XP_001553070.2,633.0
NP_012190.1,XP_024546718.1,633.0
NP_015117.1,XP_001552220.1,632.0
NP_013239.1,XP_001559328.1,630.0
NP_010217.1,XP_024550688.1,630.0
NP_012040.1,XP_001557972.1,629.0
NP_015285.1,XP_001555569.1,628.0
NP_011939.2,XP_024546835.1,628.0
NP_116686.3,XP_001556307.1,627.0
NP_013451.1,XP_001553289.1,627.0
NP_014706.1,XP_001551292.1,625.0
NP_010188.1,XP_001548518.1,625.0
NP_013482.1,XP_024547618.1,625.0
NP_011884.1,XP_024552270.1,625.0
NP_010199.1,XP_024550849.1,622.0
NP_014657.1,XP_024553225.1,622.0
NP_012599.3,XP_001554752.1,622.0
NP_116583.2,XP_024546631.1,620.0
NP_012529.3,XP_024553314.1,620.0
NP_010347.1,XP_024550472.1,620.0
NP_014992.3,XP_024546652.1,620.0
NP_014830.1,XP_024547913.1,619.0
NP_009536.1,XP_001553699.2,619.0
NP_011390.2,XP_024550019.1,618.0
NP_010996.2,XP_001554714.1,617.0
NP_011004.3,XP_001555390.1,614.0
NP_013029.3,XP_001555013.1,613.0
NP_015499.1,XP_024547353.1,613.0
NP_011902.1,XP_001548318.2,612.0
NP_009931.1,XP_024546969.1,612.0
NP_014410.3,XP_001557272.2,612.0
NP_015019.1,XP_001554714.1,611.0
NP_011014.1,XP_024552908.1,610.0
NP_116635.1,XP_001550603.1,608.0
NP_010117.1,XP_024552416.1,608.0
NP_014158.1,XP_024546619.1,608.0
NP_009694.3,XP_024550554.1,607.0
NP_013655.1,XP_024546908.1,607.0
NP_011467.1,XP_001547053.1,607.0
NP_012191.1,XP_001555390.1,607.0
NP_013379.1,XP_001560625.1,606.0
NP_012567.3,XP_024552655.1,606.0
NP_013275.1,XP_024550688.1,605.0
NP_013473.1,XP_001549629.1,605.0
NP_013289.1,XP_001551106.2,605.0
NP_013298.1,XP_024547354.1,602.0
NP_013214.1,XP_024553377.1,602.0
NP_010306.1,XP_024547831.1,601.0
NP_013341.1,XP_024550436.1,600.0
NP_014338.3,XP_001552180.1,600.0
NP_015042.1,XP_024546388.1,600.0
NP_015038.1,XP_024546388.1,600.0
NP_013378.1,XP_001546999.2,600.0
NP_014056.3,XP_024546388.1,599.0
NP_010518.1,XP_001548073.1,598.0
NP_013639.1,XP_024546160.1,597.0
NP_011641.1,XP_024551895.1,597.0
NP_010790.3,XP_001556886.1,597.0
NP_014583.2,XP_024546502.1,596.0
NP_012257.1,XP_001545851.2,596.0
NP_013537.1,XP_024546908.1,595.0
NP_013061.1,XP_001555417.1,595.0
NP_010017.2,XP_024551796.1,594.0
NP_009364.1,XP_024551357.1,593.0
NP_014029.1,XP_024550873.1,593.0
NP_013281.1,XP_001556886.1,593.0
NP_015326.1,XP_001550456.1,592.0
NP_014448.1,XP_001546470.1,592.0
NP_014736.1,XP_001554198.1,592.0
NP_013974.1,XP_001545851.2,591.0
NP_014033.1,XP_024549891.1,590.0
NP_015053.2,XP_001551106.2,589.0
NP_011833.1,XP_001553569.2,589.0
NP_012095.1,XP_001553699.2,589.0
NP_010103.1,XP_001558217.1,589.0
NP_012313.1,XP_001553699.2,588.0
NP_014902.3,XP_001561263.1,587.0
NP_015058.1,XP_001557558.1,585.0
NP_012965.3,XP_024546366.1,585.0
NP_013728.1,XP_001551516.1,584.0
NP_011009.1,XP_024545913.1,580.0
NP_015020.3,XP_001547803.1,580.0
NP_011059.3,XP_024551387.1,580.0
NP_013459.1,XP_001557193.1,579.0
NP_009822.4,XP_024548094.1,578.0
NP_012896.1,XP_001548435.2,578.0
NP_009351.1,XP_024552500.1,577.0
NP_014389.3,XP_024550688.1,577.0
NP_014584.1,XP_001549137.2,577.0
NP_012382.2,XP_024552757.1,577.0
NP_011893.1,XP_001547950.1,575.0
NP_012394.1,XP_001555503.2,575.0
NP_011325.1,XP_001553716.1,574.0
NP_015437.1,XP_001548634.1,573.0
NP_013580.1,XP_001552422.2,573.0
NP_013774.1,XP_001558807.1,570.0
NP_010744.3,XP_024551442.1,570.0
NP_011614.1,XP_024550162.1,569.0
NP_013184.1,XP_024549542.1,568.0
NP_013463.1,XP_001556367.2,568.0
NP_116631.1,XP_024546314.1,568.0
NP_009339.1,XP_001547803.1,568.0
NP_009997.2,XP_001548355.1,568.0
NP_013071.1,XP_024547785.1,567.0
NP_011263.2,XP_024550581.1,566.0
NP_012976.1,XP_001558290.1,566.0
NP_010394.3,XP_024546981.1,565.0
NP_009874.1,XP_001545239.2,565.0
NP_011601.3,XP_001550574.1,564.0
NP_012711.1,XP_001559530.1,563.0
NP_013145.1,XP_001550574.1,563.0
NP_011959.1,XP_001548894.2,562.0
NP_011261.1,XP_001549109.1,560.0
NP_116702.1,XP_001550857.2,560.0
NP_010542.1,XP_001559304.1,559.0
NP_011437.3,XP_024548175.1,558.0
NP_011904.1,XP_001551596.1,558.0
NP_010113.1,XP_024552810.1,557.0
NP_014238.3,XP_001558396.1,557.0
NP_011908.1,XP_001558194.1,557.0
NP_014026.1,XP_001557447.1,557.0
NP_012272.3,XP_024547332.1,556.0
NP_009982.1,XP_024552679.1,556.0
NP_014543.1,XP_024549478.1,556.0
NP_014161.1,XP_001559940.1,555.0
NP_013475.1,XP_001553964.2,555.0
NP_014729.1,XP_024546160.1,555.0
NP_011883.1,XP_001547493.1,555.0
NP_015302.1,XP_001558649.1,554.0
NP_013235.1,XP_001550574.1,553.0
NP_011716.3,XP_001553356.1,553.0
NP_014353.1,XP_001551808.2,552.0
NP_015331.1,XP_001552681.1,552.0
NP_116600.1,XP_001555181.1,552.0
NP_009938.2,XP_001548321.1,551.0
NP_116711.3,XP_001549109.1,550.0
NP_014463.1,XP_001553699.2,550.0
NP_013559.1,XP_024550260.1,550.0
NP_011892.1,XP_001558190.1,549.0
NP_012985.3,XP_001561381.1,549.0
NP_009560.1,XP_001560329.2,549.0
NP_012397.1,XP_001561381.1,549.0
NP_015234.1,XP_001546414.2,549.0
NP_013513.3,XP_024549364.1,549.0
NP_012543.3,XP_001549011.1,548.0
NP_015358.1,XP_024549870.1,545.0
NP_013993.1,XP_001558072.1,545.0
NP_013019.1,XP_024552815.1,545.0
NP_014152.1,XP_001555821.2,544.0
NP_012748.1,XP_024548986.1,543.0
NP_015413.1,XP_024548337.1,543.0
NP_011882.1,XP_024548191.1,543.0
NP_009581.1,XP_024551707.1,542.0
NP_014771.3,XP_001545754.2,542.0
NP_015436.1,XP_001550468.1,541.0
NP_013658.1,XP_024545925.1,540.0
NP_010304.3,XP_024547048.1,540.0
NP_015064.1,XP_024548329.1,540.0
NP_013193.1,XP_001559023.1,540.0
NP_010096.1,XP_024548320.1,539.0
NP_013335.1,XP_024551326.1,539.0
NP_013190.1,XP_001557050.1,537.0
NP_011488.1,XP_001553377.1,537.0
NP_010223.1,XP_001554581.1,536.0
NP_011367.1,XP_001557210.2,535.0
NP_015485.1,XP_024550034.1,535.0
NP_014453.3,XP_001546871.2,535.0
NP_011606.3,XP_001550468.1,535.0
NP_011533.3,XP_024551468.1,534.0
NP_012863.1,XP_001556818.1,534.0
NP_014955.1,XP_001559651.1,533.0
NP_012380.1,XP_024548429.1,532.0
NP_009655.2,XP_024552289.1,532.0
NP_011092.1,XP_024547746.1,531.0
NP_013534.3,XP_001546386.1,531.0
NP_013533.1,XP_024553668.1,531.0
NP_010041.2,XP_001547942.1,530.0
NP_009386.1,XP_024551481.1,530.0
NP_013132.1,XP_001554616.1,530.0
NP_011569.1,XP_024549578.1,530.0
NP_014670.1,XP_001559964.1,529.0
NP_011401.1,XP_024552657.1,529.0
NP_013915.1,XP_024546362.1,529.0
NP_010843.1,XP_001558217.1,528.0
NP_013696.1,XP_024549171.1,528.0
NP_011726.1,XP_024553037.1,528.0
NP_009629.6,XP_024551389.1,527.0
NP_011761.3,XP_024547463.1,527.0
NP_009853.3,XP_001559023.1,526.0
NP_011659.3,XP_024550034.1,526.0
NP_015360.2,XP_001549470.1,524.0
NP_014947.3,XP_001561199.1,524.0
NP_012927.3,XP_024551400.1,523.0
NP_014312.1,XP_024546160.1,523.0
NP_011416.3,XP_001551896.1,523.0
NP_013406.1,XP_001554424.1,523.0
NP_011062.1,XP_001547747.1,522.0
NP_011856.1,XP_001556382.2,522.0
NP_010392.1,XP_024549542.1,522.0
NP_012788.2,XP_001549090.2,521.0
NP_014428.1,XP_024551768.1,521.0
NP_014339.1,XP_024545933.1,521.0
NP_011895.1,XP_024550777.1,521.0
NP_015464.1,XP_001561319.1,520.0
NP_010425.1,XP_024549416.1,520.0
NP_009729.1,XP_024546318.1,519.0
NP_116628.1,XP_001558349.1,519.0
NP_012508.1,XP_001548712.1,519.0
NP_010228.1,XP_024547842.1,518.0
NP_009998.2,XP_024551768.1,518.0
NP_013608.1,XP_024546576.1,518.0
NP_014236.1,XP_024550273.1,518.0
NP_010724.1,XP_024549171.1,518.0
NP_015264.1,XP_001554714.1,518.0
NP_010580.1,XP_024553013.1,516.0
NP_015303.1,XP_001546379.2,515.0
NP_012796.1,XP_024553487.1,515.0
NP_015025.3,XP_024549487.1,515.0
NP_011105.4,XP_001558781.1,515.0
NP_014070.1,XP_024547043.1,514.0
NP_009961.2,XP_024550334.1,514.0
NP_010147.1,XP_001552218.2,514.0
NP_010093.1,XP_001552218.2,514.0
NP_013848.1,XP_024547237.1,513.0
NP_013342.1,XP_024546573.1,513.0
NP_015442.1,XP_024550260.1,512.0
NP_011636.3,XP_001561319.1,511.0
NP_013822.1,XP_024553487.1,511.0
NP_013514.1,XP_024549362.1,511.0
NP_012787.1,XP_024547337.1,510.0
NP_011981.1,XP_001557023.2,510.0
NP_014132.1,XP_024549979.1,510.0
NP_015150.2,XP_024547443.1,510.0
NP_010828.1,XP_024553518.1,510.0
NP_015121.1,XP_024553684.1,509.0
NP_013093.1,XP_001557482.1,509.0
NP_014465.1,XP_024547779.1,509.0
NP_009725.1,XP_024547886.1,509.0
NP_009383.1,XP_024546621.1,508.0
NP_014038.1,XP_001547403.1,508.0
NP_010345.3,XP_001552450.1,507.0
NP_014519.1,XP_001560623.2,506.0
NP_011661.2,XP_001557091.1,506.0
NP_014632.1,XP_001561291.2,506.0
NP_010396.1,XP_001557050.1,505.0
NP_010851.1,XP_001554294.1,505.0
NP_009390.1,XP_001553828.1,505.0
NP_009966.2,XP_001557272.2,505.0
NP_013988.1,XP_024546576.1,504.0
NP_012337.1,XP_001557272.2,503.0
NP_015178.1,XP_001549061.1,502.0
NP_015171.1,XP_001554261.1,502.0
NP_010190.1,XP_001548518.1,502.0
NP_013218.1,XP_001556647.1,502.0
NP_013245.1,XP_024547779.1,501.0
NP_013721.1,XP_001561291.2,499.0
NP_014445.1,XP_001555223.2,499.0
NP_013188.1,XP_001551460.1,499.0
NP_014544.1,XP_001554558.2,499.0
NP_012964.2,XP_001555373.1,498.0
NP_010769.3,XP_001554614.1,498.0
NP_116612.1,XP_001558807.1,497.0
NP_014689.1,XP_001551325.2,497.0
NP_011988.1,XP_001549251.1,496.0
NP_010022.1,XP_024549340.1,496.0
NP_014405.1,XP_024547135.1,496.0
NP_011438.1,XP_024551723.1,494.0
NP_012448.1,XP_001558448.2,494.0
NP_012755.1,XP_024553684.1,493.0
NP_011689.1,XP_024553878.1,493.0
NP_010132.1,XP_024553178.1,493.0
NP_009690.1,XP_024551548.1,493.0
NP_015297.1,XP_001550643.1,492.0
NP_009911.2,XP_001546815.1,492.0
NP_009781.3,XP_001550905.1,492.0
NP_012371.2,XP_024553684.1,492.0
NP_014245.1,XP_024548302.1,491.0
NP_010320.3,XP_001556507.1,491.0
NP_011021.3,XP_001556626.1,491.0
NP_014619.1,XP_024547407.1,490.0
NP_011871.1,XP_001549961.1,490.0
NP_014557.1,XP_024548536.1,490.0
NP_013542.1,XP_024549582.1,489.0
NP_011932.2,XP_001556825.1,489.0
NP_010765.3,XP_001549468.1,489.0
NP_014122.1,XP_024549280.1,489.0
NP_009808.1,XP_024546549.1,489.0
NP_009523.1,XP_001559435.1,488.0
NP_010825.3,XP_024550095.1,488.0
NP_011005.1,XP_001554580.1,488.0
NP_012264.3,XP_024546353.1,488.0
NP_011707.1,XP_024546366.1,486.0
NP_012406.1,XP_001558290.1,486.0
NP_009855.1,XP_024546541.1,485.0
NP_014129.1,XP_001554294.1,485.0
NP_011617.1,XP_001548387.1,484.0
NP_009542.1,XP_001560777.1,484.0
NP_011396.1,XP_024548048.1,484.0
NP_013264.1,XP_001559775.1,484.0
NP_012003.1,XP_024548302.1,484.0
NP_010037.1,XP_024548408.1,483.0
NP_012908.1,XP_024549463.1,483.0
NP_014131.1,XP_001554294.1,482.0
NP_012776.1,XP_001559844.1,482.0
NP_014067.1,XP_024548408.1,482.0
